name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1350054	270825	1620879	0.12417
Kitasatospora	2063	G	23853	7006	30859	0.00236
Streptacidiphilus	228398	G	14358	3492	17850	0.00137
Yinghuangia	2805681	G	9691	1311	11002	0.00084
Microbacterium	33882	G	116324	17375	133699	0.01024
Agromyces	33877	G	37244	7711	44955	0.00344
Curtobacterium	2034	G	24353	4433	28786	0.00221
Rathayibacter	33886	G	20883	4101	24984	0.00191
Leifsonia	110932	G	19026	5333	24359	0.00187
Clavibacter	1573	G	16021	7663	23684	0.00181
Leucobacter	55968	G	15134	2438	17572	0.00135
Agrococcus	46352	G	14643	3404	18047	0.00138
Protaetiibacter	2680004	G	8468	2146	10614	0.00081
Salinibacterium	235888	G	5919	825	6744	0.00052
Cryobacterium	69578	G	5524	676	6200	0.00048
Frondihabitans	447237	G	4597	621	5218	0.00040
Plantibacter	190323	G	4074	461	4535	0.00035
Microterricola	518733	G	3927	830	4757	0.00036
Microcella	337004	G	3770	1148	4918	0.00038
Cnuibacter	1759331	G	2852	528	3380	0.00026
Herbiconiux	881616	G	2845	488	3333	0.00026
Gryllotalpicola	1195526	G	2738	454	3192	0.00024
Frigoribacterium	96492	G	2696	678	3374	0.00026
Mycetocola	76634	G	2468	269	2737	0.00021
Subtercola	120212	G	2326	165	2491	0.00019
Humibacter	427753	G	2207	416	2623	0.00020
Amnibacterium	1029631	G	2031	417	2448	0.00019
Chryseoglobus	1331730	G	1930	336	2266	0.00017
Gulosibacter	256818	G	1647	400	2047	0.00016
Marisediminicola	1230698	G	1593	169	1762	0.00014
Diaminobutyricimonas	1433997	G	1310	210	1520	0.00012
Glaciihabitans	1649454	G	1226	83	1309	0.00010
Agreia	110934	G	1183	123	1306	0.00010
Arthrobacter	1663	G	129457	27323	156780	0.01201
Pseudarthrobacter	1742993	G	19036	5469	24505	0.00188
Kocuria	57493	G	14161	3542	17703	0.00136
Micrococcus	1269	G	6690	3791	10481	0.00080
Sinomonas	596707	G	6163	1323	7486	0.00057
Glutamicibacter	1742989	G	4076	1199	5275	0.00040
Paenarthrobacter	1742992	G	4004	1920	5924	0.00045
Rothia	32207	G	2785	978	3763	0.00029
Citricoccus	169133	G	2221	487	2708	0.00021
Cellulomonas	1707	G	58066	17671	75737	0.00580
Actinotalea	458839	G	3661	1173	4834	0.00037
Oerskovia	162491	G	2994	853	3847	0.00029
Pseudactinotalea	1926259	G	2421	310	2731	0.00021
Paraoerskovia	665568	G	1953	452	2405	0.00018
Janibacter	53457	G	13400	3560	16960	0.00130
Phycicoccus	367298	G	11900	3111	15011	0.00115
Pedococcus	2805645	G	9969	2788	12757	0.00098
Intrasporangium	53357	G	9545	2208	11753	0.00090
Tetrasphaera	99479	G	7485	1853	9338	0.00072
Arsenicicoccus	267408	G	4092	1404	5496	0.00042
Cellulosimicrobium	157920	G	17974	6783	24757	0.00190
Xylanimonas	186188	G	9169	2632	11801	0.00090
Isoptericola	254250	G	7089	2842	9931	0.00076
Ornithinimicrobium	125287	G	14640	2747	17387	0.00133
Serinicoccus	265976	G	11082	2715	13797	0.00106
Brachybacterium	43668	G	17244	2531	19775	0.00151
Dermabacter	36739	G	1189	579	1768	0.00014
Brevibacterium	1696	G	17538	3074	20612	0.00158
Georgenia	154116	G	13444	3469	16913	0.00130
Dermacoccus	57495	G	4624	1446	6070	0.00047
Luteipulveratus	745364	G	3786	480	4266	0.00033
Allobranchiibius	2040262	G	3007	597	3604	0.00028
Yimella	908935	G	1698	307	2005	0.00015
Ruania	626119	G	11026	1164	12190	0.00093
Pengzhenrongella	2888818	G	4302	1060	5362	0.00041
Luteimicrobium	754249	G	3667	996	4663	0.00036
Beutenbergia	84756	G	4387	643	5030	0.00039
Miniimonas	947525	G	3169	1457	4626	0.00035
Sanguibacter	60919	G	5626	1503	7129	0.00055
Gephyromycinifex	2885697	G	1270	146	1416	0.00011
Kytococcus	57499	G	2323	1244	3567	0.00027
Mycolicibacterium	1866885	G	147975	25378	173353	0.01328
Mycobacterium	1763	G	144333	35609	179942	0.01378
Mycolicibacter	1073531	G	9544	3274	12818	0.00098
Mycobacteroides	670516	G	8149	1861	10010	0.00077
Mycolicibacillus	2126281	G	1887	449	2336	0.00018
Nocardia	1817	G	86543	13149	99692	0.00764
Rhodococcus	1827	G	83360	18651	102011	0.00781
Corynebacterium	1716	G	47091	10156	57247	0.00439
Gordonia	2053	G	40024	7597	47621	0.00365
Skermania	59613	G	1888	188	2076	0.00016
Tsukamurella	2060	G	12964	2821	15785	0.00121
Dietzia	37914	G	7579	1445	9024	0.00069
Tomitella	741759	G	4673	833	5506	0.00042
Segniliparus	286801	G	1070	50	1120	0.00009
Nocardioides	1839	G	429445	82856	512301	0.03925
Aeromicrobium	2040	G	26240	4577	30817	0.00236
Marmoricola	86795	G	7493	2544	10037	0.00077
Pimelobacter	2044	G	6405	2172	8577	0.00066
Friedmanniella	53387	G	6320	1104	7424	0.00057
Mumia	1546255	G	4118	641	4759	0.00036
Micropruina	116071	G	2138	271	2409	0.00018
Microlunatus	29404	G	18709	1881	20590	0.00158
Tessaracoccus	72763	G	13968	4484	18452	0.00141
Brevilactibacter	2717325	G	5295	1801	7096	0.00054
Acidipropionibacterium	1912215	G	4722	1585	6307	0.00048
Propionibacterium	1743	G	4483	1206	5689	0.00044
Auraticoccus	1278221	G	3569	560	4129	0.00032
Raineyella	1911549	G	2214	258	2472	0.00019
Arachnia	2801844	G	2112	136	2248	0.00017
Cutibacterium	1912216	G	2103	343	2446	0.00019
Kribbella	182639	G	28579	3689	32268	0.00247
Actinopolymorpha	117156	G	7599	739	8338	0.00064
Amycolatopsis	1813	G	164720	28320	193040	0.01479
Pseudonocardia	1847	G	126809	19832	146641	0.01123
Saccharothrix	2071	G	43087	10466	53553	0.00410
Saccharopolyspora	1835	G	28852	5428	34280	0.00263
Kutzneria	43356	G	27768	4900	32668	0.00250
Saccharomonospora	1851	G	14698	2235	16933	0.00130
Lentzea	165301	G	13467	2418	15885	0.00122
Actinosynnema	40566	G	9546	2527	12073	0.00092
Actinoalloteichus	65496	G	8782	714	9496	0.00073
Allokutzneria	1137960	G	7580	1550	9130	0.00070
Kibdelosporangium	2029	G	7040	723	7763	0.00059
Alloactinosynnema	674734	G	5487	1037	6524	0.00050
Prauserella	142577	G	3136	243	3379	0.00026
Allosaccharopolyspora	2893576	G	2503	460	2963	0.00023
Micromonospora	1873	G	157884	36266	194150	0.01487
