name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	36411	7936	44347	0.00591
Bradyrhizobium sp. 170	2782641	S	31521	7800	39321	0.00524
Bradyrhizobium sp. CCBAU 53351	1325114	S	17906	7417	25323	0.00337
Bradyrhizobium sp. CCBAU 051011	858422	S	17417	2836	20253	0.00270
Bradyrhizobium sp. 195	2782662	S	12586	4119	16705	0.00223
Bradyrhizobium sp. CCBAU 51753	1325100	S	10556	2019	12575	0.00168
Bradyrhizobium sp. A19	2898149	S	7838	1251	9089	0.00121
Bradyrhizobium sp. 186	2782654	S	7477	1918	9395	0.00125
Bradyrhizobium sp. SK17	2057741	S	7257	2151	9408	0.00125
Bradyrhizobium sp. BTAi1	288000	S	6926	1164	8090	0.00108
Bradyrhizobium sp. 1(2017)	1404888	S	6822	1890	8712	0.00116
Bradyrhizobium sp. ORS 285	115808	S	6715	1417	8132	0.00108
Bradyrhizobium sp. CCBAU 53338	1325111	S	6657	2202	8859	0.00118
Bradyrhizobium sp. ORS 278	114615	S	6614	1419	8033	0.00107
Bradyrhizobium sp. CCBAU 53340	1325112	S	6232	1960	8192	0.00109
Bradyrhizobium sp. CCBAU 53421	1325120	S	5698	1579	7277	0.00097
Bradyrhizobium sp. CCGE-LA001	1223566	S	5644	1797	7441	0.00099
Bradyrhizobium sp. 6(2017)	1197460	S	4369	1731	6100	0.00081
Bradyrhizobium sp. S2-11-2	2840472	S	4002	3314	7316	0.00097
Bradyrhizobium sp. S2-20-1	2840469	S	3507	3121	6628	0.00088
Bradyrhizobium sp. CCBAU 51765	1325102	S	3500	3281	6781	0.00090
Bradyrhizobium sp. I71	2590772	S	3483	3227	6710	0.00089
Bradyrhizobium sp. 41S5	1404443	S	3450	1936	5386	0.00072
Bradyrhizobium sp. S2-11-4	2840473	S	3229	3172	6401	0.00085
Bradyrhizobium sp. 191	2782659	S	3218	3349	6567	0.00087
Bradyrhizobium sp. 192	2782660	S	3122	6217	9339	0.00124
Bradyrhizobium sp.	376	S	2317	5898	8215	0.00109
Bradyrhizobium sp. C-145	574727	S	2055	1579	3634	0.00048
Bradyrhizobium sp. 40	2782674	S	1788	4327	6115	0.00081
Bradyrhizobium sp. 144S4	2823807	S	1644	3422	5066	0.00067
Bradyrhizobium sp. 323S2	1404649	S	1544	3241	4785	0.00064
Bradyrhizobium sp. 4	2782678	S	1535	4203	5738	0.00076
Bradyrhizobium erythrophlei	1437360	S	27873	1917	29790	0.00397
Bradyrhizobium diazoefficiens	1355477	S	25292	30943	56235	0.00749
