name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	8360848	373565	8734413	0.54048
Thermoleophilia	1497346	C	173922	15823	189745	0.01174
Rubrobacteria	84995	C	82687	7403	90090	0.00557
Acidimicrobiia	84992	C	50918	3800	54718	0.00339
Coriobacteriia	84998	C	20213	2083	22296	0.00138
Nitriliruptoria	908620	C	14183	849	15032	0.00093
Bacilli	91061	C	168821	62100	230921	0.01429
Clostridia	186801	C	33836	4084	37920	0.00235
Negativicutes	909932	C	5110	380	5490	0.00034
Limnochordia	1676648	C	2352	58	2410	0.00015
Deinococci	188787	C	39516	29710	69226	0.00428
Gloeobacteria	307596	C	3851	4686	8537	0.00053
Thermomicrobia	189775	C	7813	240	8053	0.00050
Chloroflexia	32061	C	5926	178	6104	0.00038
Tepidiformia	2682225	C	4151	118	4269	0.00026
Ardenticatenia	1382928	C	3404	45	3449	0.00021
Ktedonobacteria	388447	C	2827	73	2900	0.00018
Caldilineae	475962	C	1667	90	1757	0.00011
Anaerolineae	292625	C	1270	20	1290	0.00008
Fimbriimonadia	1663419	C	2167	7	2174	0.00013
Alphaproteobacteria	28211	C	3033406	177155	3210561	0.19867
Betaproteobacteria	28216	C	1112767	152371	1265138	0.07829
Gammaproteobacteria	1236	C	820800	198233	1019033	0.06306
Deltaproteobacteria	28221	C	437718	17590	455308	0.02817
Epsilonproteobacteria	29547	C	3844	150	3994	0.00025
Acidithiobacillia	1807140	C	1991	164	2155	0.00013
Oligoflexia	1553900	C	1029	10	1039	0.00006
Planctomycetia	203683	C	274705	3734	278439	0.01723
Phycisphaerae	666505	C	14336	481	14817	0.00092
Opitutae	414999	C	20016	737	20753	0.00128
Verrucomicrobiae	203494	C	11761	1795	13556	0.00084
Cytophagia	768503	C	33563	552	34115	0.00211
Chitinophagia	1853228	C	29287	249	29536	0.00183
Bacteroidia	200643	C	12440	2092	14532	0.00090
Flavobacteriia	117743	C	12054	10215	22269	0.00138
Sphingobacteriia	117747	C	8923	559	9482	0.00059
Chlorobia	191410	C	3556	377	3933	0.00024
Gemmatimonadetes	219685	C	75704	3139	78843	0.00488
Acidobacteriia	204432	C	53020	621	53641	0.00332
Vicinamibacteria	1813735	C	34471	1602	36073	0.00223
Blastocatellia	1562566	C	3095	78	3173	0.00020
Holophagae	533205	C	2164	32	2196	0.00014
Nitrospira	203693	C	9212	95	9307	0.00058
Spirochaetia	203692	C	3801	203	4004	0.00025
Synergistia	649775	C	3243	807	4050	0.00025
Sordariomycetes	147550	C	55032	920	55952	0.00346
Eurotiomycetes	147545	C	12668	356	13024	0.00081
Dothideomycetes	147541	C	2307	267	2574	0.00016
Saccharomycetes	4891	C	2398	197	2595	0.00016
Ustilaginomycetes	5257	C	4049	82	4131	0.00026
Agaricomycetes	155619	C	1377	25	1402	0.00009
