name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1825180	340822	2166002	0.16535
Micrococcales	85006	O	865125	110621	975746	0.07449
Propionibacteriales	85009	O	678985	103861	782846	0.05976
Pseudonocardiales	85010	O	626846	76339	703185	0.05368
Corynebacteriales	85007	O	616210	62964	679174	0.05185
Streptosporangiales	85012	O	394364	53440	447804	0.03418
Micromonosporales	85008	O	369071	41516	410587	0.03134
Geodermatophilales	1643682	O	92273	19014	111287	0.00850
Frankiales	85013	O	28542	2369	30911	0.00236
Actinomycetales	2037	O	28423	3460	31883	0.00243
Jiangellales	1217098	O	20196	2890	23086	0.00176
Nakamurellales	1643684	O	12435	1393	13828	0.00106
Bifidobacteriales	85004	O	11283	2412	13695	0.00105
Catenulisporales	414714	O	8089	959	9048	0.00069
Jatrophihabitantales	2805415	O	6036	436	6472	0.00049
Glycomycetales	85014	O	4196	278	4474	0.00034
Kineosporiales	622452	O	3789	855	4644	0.00035
Sporichthyales	2495578	O	2450	935	3385	0.00026
Actinopolysporales	622450	O	1845	154	1999	0.00015
Acidothermales	1643683	O	1314	58	1372	0.00010
Solirubrobacterales	588673	O	129613	16940	146553	0.01119
Miltoncostaeales	2843198	O	25330	2871	28201	0.00215
Rubrobacterales	84996	O	71326	8276	79602	0.00608
Acidimicrobiales	84993	O	44635	4231	48866	0.00373
Eggerthellales	1643822	O	9705	1395	11100	0.00085
Coriobacteriales	84999	O	7061	1219	8280	0.00063
Egibacterales	1747768	O	4214	215	4429	0.00034
Egicoccales	1755823	O	3911	518	4429	0.00034
Euzebyales	908621	O	3742	266	4008	0.00031
Bacillales	1385	O	90498	35415	125913	0.00961
Lactobacillales	186826	O	4595	1884	6479	0.00049
Eubacteriales	186802	O	22932	4213	27145	0.00207
Thermoanaerobacterales	68295	O	2632	354	2986	0.00023
Selenomonadales	909929	O	3064	178	3242	0.00025
Limnochordales	1676649	O	1848	62	1910	0.00015
Deinococcales	118964	O	22607	977	23584	0.00180
Thermales	68933	O	8405	463	8868	0.00068
Trueperales	2762275	O	1737	80	1817	0.00014
Synechococcales	1890424	O	14044	986	15030	0.00115
Nostocales	1161	O	4573	320	4893	0.00037
Gloeobacterales	307595	O	3254	63	3317	0.00025
Pseudanabaenales	2881377	O	3191	167	3358	0.00026
Oscillatoriales	1150	O	1958	168	2126	0.00016
Sphaerobacterales	85001	O	4711	233	4944	0.00038
Thermomicrobiales	189776	O	1135	19	1154	0.00009
Chloroflexales	32064	O	4114	129	4243	0.00032
Tepidiformales	2682226	O	2851	103	2954	0.00023
Ardenticatenales	1382929	O	2663	46	2709	0.00021
Ktedonobacterales	388448	O	2152	54	2206	0.00017
Caldilineales	475963	O	1350	72	1422	0.00011
Fimbriimonadales	1663425	O	1764	8	1772	0.00014
Hyphomicrobiales	356	O	1719378	90251	1809629	0.13814
Sphingomonadales	204457	O	437830	43742	481572	0.03676
Rhodospirillales	204441	O	170634	140151	310785	0.02373
Rhodobacterales	204455	O	122848	7910	130758	0.00998
Caulobacterales	204458	O	82218	7005	89223	0.00681
Maricaulales	2800059	O	3764	333	4097	0.00031
Hyphomonadales	2800060	O	3363	118	3481	0.00027
Parvularculales	255473	O	1197	67	1264	0.00010
Burkholderiales	80840	O	855687	191409	1047096	0.07993
Rhodocyclales	206389	O	60572	16666	77238	0.00590
Nitrosomonadales	32003	O	53137	6073	59210	0.00452
Neisseriales	206351	O	36110	8954	45064	0.00344
Xanthomonadales	135614	O	283320	47414	330734	0.02525
Pseudomonadales	72274	O	231197	61412	292609	0.02234
Enterobacterales	91347	O	70868	109698	180566	0.01378
Chromatiales	135613	O	42401	3000	45401	0.00347
Oceanospirillales	135619	O	38076	4942	43018	0.00328
Aeromonadales	135624	O	15021	10283	25304	0.00193
Methylococcales	135618	O	14016	586	14602	0.00111
Nevskiales	1775403	O	10846	1805	12651	0.00097
Acidiferrobacterales	1692040	O	8198	369	8567	0.00065
Cellvibrionales	1706369	O	8090	390	8480	0.00065
Alteromonadales	135622	O	8029	1017	9046	0.00069
Vibrionales	135623	O	4695	755	5450	0.00042
Moraxellales	2887326	O	2396	768	3164	0.00024
Immundisolibacterales	1934945	O	2185	2515	4700	0.00036
Thiotrichales	72273	O	1735	103	1838	0.00014
Legionellales	118969	O	1606	72	1678	0.00013
Salinisphaerales	742030	O	1481	1327	2808	0.00021
Myxococcales	29	O	328517	25328	353845	0.02701
Desulfuromonadales	69541	O	26594	2003	28597	0.00218
Desulfovibrionales	213115	O	19707	1434	21141	0.00161
Desulfobacterales	213118	O	6861	529	7390	0.00056
Bradymonadales	1779134	O	5922	156	6078	0.00046
Syntrophobacterales	213462	O	1555	320	1875	0.00014
Desulfarculales	453227	O	1488	715	2203	0.00017
Campylobacterales	213849	O	2817	158	2975	0.00023
Acidithiobacillales	225057	O	1614	153	1767	0.00013
Gemmatales	2691355	O	77534	2555	80089	0.00611
Isosphaerales	2691356	O	50788	5116	55904	0.00427
Pirellulales	2691354	O	41550	987	42537	0.00325
Planctomycetales	112	O	34445	3378	37823	0.00289
Tepidisphaerales	1771349	O	6971	190	7161	0.00055
Phycisphaerales	666506	O	4375	279	4654	0.00036
Opitutales	415000	O	21869	970	22839	0.00174
Verrucomicrobiales	48461	O	10529	1605	12134	0.00093
Chitinophagales	1853229	O	34073	328	34401	0.00263
Cytophagales	768507	O	30833	621	31454	0.00240
Bacteroidales	171549	O	10103	2093	12196	0.00093
Flavobacteriales	200644	O	9882	788	10670	0.00081
Sphingobacteriales	200666	O	8474	679	9153	0.00070
Bacteroidetes Order II. Incertae sedis	1100069	O	7993	362	8355	0.00064
Chlorobiales	191411	O	3160	375	3535	0.00027
Gemmatimonadales	219686	O	78187	4359	82546	0.00630
Vicinamibacterales	2910145	O	41714	2337	44051	0.00336
Acidobacteriales	204433	O	30889	675	31564	0.00241
Bryobacterales	332160	O	6372	3009	9381	0.00072
Acanthopleuribacterales	533206	O	1738	32	1770	0.00014
Nitrospirales	189778	O	7993	114	8107	0.00062
Spirochaetales	136	O	2458	152	2610	0.00020
Synergistales	649776	O	2754	765	3519	0.00027
Hypocreales	5125	O	29241	734	29975	0.00229
Glomerellales	1028384	O	1636	282	1918	0.00015
Sordariales	5139	O	4342	93	4435	0.00034
Magnaporthales	639021	O	1824	14	1838	0.00014
Eurotiales	5042	O	7093	214	7307	0.00056
Pleosporales	92860	O	1063	205	1268	0.00010
Saccharomycetales	4892	O	1744	197	1941	0.00015
Ustilaginales	5267	O	3106	75	3181	0.00024
Peronosporales	4776	O	5454	801	6255	0.00048
