name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	2072452	100275	2172727	0.44213
Firmicutes	1239	P	63965	23338	87303	0.01777
Deinococcus-Thermus	1297	P	15657	678	16335	0.00332
Cyanobacteria	1117	P	14551	394	14945	0.00304
Chloroflexi	200795	P	11220	215	11435	0.00233
Armatimonadetes	67819	P	1175	7	1182	0.00024
Proteobacteria	1224	P	2189669	147372	2337041	0.47557
Planctomycetes	203682	P	103155	1657	104812	0.02133
Verrucomicrobia	74201	P	13400	547	13947	0.00284
Bacteroidetes	976	P	34229	823	35052	0.00713
Chlorobi	1090	P	1669	69	1738	0.00035
Gemmatimonadetes	142182	P	30365	1834	32199	0.00655
Acidobacteria	57723	P	48288	1314	49602	0.01009
Nitrospirae	40117	P	4379	69	4448	0.00091
Spirochaetes	203691	P	1684	96	1780	0.00036
Synergistetes	508458	P	1299	131	1430	0.00029
Ascomycota	4890	P	23285	251	23536	0.00479
Basidiomycota	5204	P	1823	59	1882	0.00038
Oomycota	4762	P	2511	317	2828	0.00058
