name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	3689426	173145	3862571	0.46560
Firmicutes	1239	P	97499	47715	145214	0.01750
Deinococcus-Thermus	1297	P	22110	866	22976	0.00277
Cyanobacteria	1117	P	20067	498	20565	0.00248
Chloroflexi	200795	P	15631	255	15886	0.00192
Armatimonadetes	67819	P	1474	8	1482	0.00018
Proteobacteria	1224	P	3579494	214260	3793754	0.45731
Planctomycetes	203682	P	158491	2270	160761	0.01938
Verrucomicrobia	74201	P	27492	929	28421	0.00343
Bacteroidetes	976	P	61570	1203	62773	0.00757
Chlorobi	1090	P	2299	87	2386	0.00029
Gemmatimonadetes	142182	P	48177	2756	50933	0.00614
Acidobacteria	57723	P	63428	1709	65137	0.00785
Nitrospirae	40117	P	5807	85	5892	0.00071
Spirochaetes	203691	P	2282	122	2404	0.00029
Synergistetes	508458	P	1841	159	2000	0.00024
Ascomycota	4890	P	44167	466	44633	0.00538
Basidiomycota	5204	P	3141	95	3236	0.00039
Oomycota	4762	P	4161	638	4799	0.00058
