name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	1793667	342637	2136304	0.16252
Microbacteriaceae	85023	F	353433	41330	394763	0.03003
Micrococcaceae	1268	F	243693	49849	293542	0.02233
Intrasporangiaceae	85021	F	72991	15654	88645	0.00674
Cellulomonadaceae	85016	F	66109	19238	85347	0.00649
Promicromonosporaceae	85017	F	32094	10626	42720	0.00325
Ornithinimicrobiaceae	2805590	F	28022	4973	32995	0.00251
Dermabacteraceae	85020	F	19261	3104	22365	0.00170
Brevibacteriaceae	85019	F	18344	3162	21506	0.00164
Dermacoccaceae	145357	F	15136	3004	18140	0.00138
Bogoriellaceae	145358	F	13348	3442	16790	0.00128
Ruaniaceae	1331736	F	11195	11179	22374	0.00170
Beutenbergiaceae	125316	F	7576	2073	9649	0.00073
Sanguibacteraceae	145360	F	5570	1494	7064	0.00054
Dermatophilaceae	85018	F	2497	206	2703	0.00021
Kytococcaceae	2805426	F	2370	749	3119	0.00024
Mycobacteriaceae	1762	F	368515	45795	414310	0.03152
Nocardiaceae	85025	F	181674	30657	212331	0.01615
Corynebacteriaceae	1653	F	49101	10177	59278	0.00451
Gordoniaceae	85026	F	43002	8971	51973	0.00395
Tsukamurellaceae	85028	F	13286	2766	16052	0.00122
Dietziaceae	85029	F	7579	7148	14727	0.00112
Segniliparaceae	316606	F	1146	52	1198	0.00009
Nocardioidaceae	85015	F	573736	97797	671533	0.05109
Propionibacteriaceae	31957	F	60743	9270	70013	0.00533
Kribbellaceae	2726069	F	37842	4727	42569	0.00324
Actinopolymorphaceae	2805400	F	11377	1073	12450	0.00095
Pseudonocardiaceae	2070	F	497074	61732	558806	0.04251
Micromonosporaceae	28056	F	366079	42389	408468	0.03107
Thermomonosporaceae	2012	F	139078	22422	161500	0.01229
Streptosporangiaceae	2004	F	74301	10130	84431	0.00642
Nocardiopsaceae	83676	F	30906	4268	35174	0.00268
Geodermatophilaceae	85030	F	108605	22753	131358	0.00999
Frankiaceae	74712	F	31626	2628	34254	0.00261
Actinomycetaceae	2049	F	31024	3761	34785	0.00265
Jiangellaceae	1217100	F	18445	2702	21147	0.00161
Nakamurellaceae	85031	F	16418	1957	18375	0.00140
Bifidobacteriaceae	31953	F	12168	2781	14949	0.00114
Catenulisporaceae	414877	F	9955	1206	11161	0.00085
Jatrophihabitantaceae	2805416	F	8243	600	8843	0.00067
Glycomycetaceae	85034	F	4510	304	4814	0.00037
Kineosporiaceae	83778	F	4041	930	4971	0.00038
Sporichthyaceae	85033	F	2660	1057	3717	0.00028
Actinopolysporaceae	622451	F	2052	175	2227	0.00017
Acidothermaceae	85032	F	1481	64	1545	0.00012
Conexibacteraceae	320583	F	141812	18132	159944	0.01217
Miltoncostaeaceae	2843199	F	30177	3427	33604	0.00256
Baekduiaceae	2600303	F	54086	7919	62005	0.00472
Rubrobacteraceae	84997	F	19946	743	20689	0.00157
Iamiaceae	633392	F	38504	4271	42775	0.00325
Ilumatobacteraceae	2448023	F	4138	228	4366	0.00033
Acidimicrobiaceae	84994	F	1567	109	1676	0.00013
Eggerthellaceae	1643826	F	10465	1453	11918	0.00091
Atopobiaceae	1643824	F	5211	1018	6229	0.00047
Coriobacteriaceae	84107	F	2236	482	2718	0.00021
Egibacteraceae	1747769	F	4632	237	4869	0.00037
Egicoccaceae	1755824	F	4050	540	4590	0.00035
Euzebyaceae	908622	F	4025	287	4312	0.00033
Bacillaceae	186817	F	50331	53110	103441	0.00787
Paenibacillaceae	186822	F	45890	3383	49273	0.00375
Alicyclobacillaceae	186823	F	4630	625	5255	0.00040
Planococcaceae	186818	F	2527	668	3195	0.00024
Thermoactinomycetaceae	186824	F	1506	156	1662	0.00013
Staphylococcaceae	90964	F	1226	4481	5707	0.00043
Lactobacillaceae	33958	F	3328	1047	4375	0.00033
Streptococcaceae	1300	F	1230	668	1898	0.00014
Oscillospiraceae	216572	F	7292	2393	9685	0.00074
Clostridiales Family XVII. Incertae Sedis	539000	F	5556	1145	6701	0.00051
Clostridiaceae	31979	F	2428	349	2777	0.00021
Lachnospiraceae	186803	F	2392	807	3199	0.00024
Symbiobacteriaceae	543349	F	2145	151	2296	0.00017
Peptococcaceae	186807	F	1417	108	1525	0.00012
Thermoanaerobacteraceae	186814	F	2629	471	3100	0.00024
Selenomonadaceae	1843491	F	2720	180	2900	0.00022
Limnochordaceae	1676650	F	2065	66	2131	0.00016
Deinococcaceae	183710	F	24608	996	25604	0.00195
Thermaceae	188786	F	9035	468	9503	0.00072
Trueperaceae	332247	F	1866	84	1950	0.00015
Synechococcaceae	1890426	F	11576	1203	12779	0.00097
Prochlorococcaceae	2881426	F	2796	546	3342	0.00025
Nostocaceae	1162	F	2225	866	3091	0.00024
Calotrichaceae	2661849	F	1035	124	1159	0.00009
Oscillatoriaceae	1892254	F	1286	265	1551	0.00012
Gloeobacteraceae	1890422	F	3519	77	3596	0.00027
Leptolyngbyaceae	1890438	F	2144	167	2311	0.00018
Sphaerobacteraceae	85002	F	5966	310	6276	0.00048
Thermomicrobiaceae	189777	F	1290	22	1312	0.00010
Roseiflexaceae	1508635	F	3282	156	3438	0.00026
Chloroflexaceae	1106	F	1206	42	1248	0.00009
Tepidiformaceae	2682227	F	3501	123	3624	0.00028
Ardenticatenaceae	1382930	F	3014	50	3064	0.00023
Ktedonosporobacteraceae	2692416	F	2154	60	2214	0.00017
Caldilineaceae	475964	F	1534	90	1624	0.00012
Anaerolineaceae	292628	F	1115	672	1787	0.00014
Fimbriimonadaceae	1663426	F	1966	9	1975	0.00015
Bradyrhizobiaceae	41294	F	778545	58087	836632	0.06365
Phyllobacteriaceae	69277	F	211156	30454	241610	0.01838
Rhizobiaceae	82115	F	177578	45076	222654	0.01694
Methylobacteriaceae	119045	F	114623	14436	129059	0.00982
Xanthobacteraceae	335928	F	86552	11213	97765	0.00744
Hyphomicrobiaceae	45401	F	83423	6104	89527	0.00681
Boseaceae	2831100	F	38655	4865	43520	0.00331
Devosiaceae	2831106	F	31462	27477	58939	0.00448
Aurantimonadaceae	255475	F	23779	3740	27519	0.00209
Methylocystaceae	31993	F	18480	1246	19726	0.00150
Phreatobacteraceae	2843305	F	14289	1903	16192	0.00123
Stappiaceae	2821832	F	13495	2376	15871	0.00121
Beijerinckiaceae	45404	F	9492	546	10038	0.00076
Blastochloridaceae	2831090	F	8708	1634	10342	0.00079
Parvibaculaceae	2813035	F	8333	1733	10066	0.00077
Chelatococcaceae	2036754	F	7418	1324	8742	0.00067
Kaistiaceae	2831111	F	5189	1009	6198	0.00047
Amorphaceae	2685818	F	4789	421	5210	0.00040
Brucellaceae	118882	F	4773	1979	6752	0.00051
Lichenihabitantaceae	2723775	F	3018	115	3133	0.00024
Pleomorphomonadaceae	2843308	F	2926	410	3336	0.00025
Breoghaniaceae	2831104	F	2814	296	3110	0.00024
Sphingomonadaceae	41297	F	322128	40953	363081	0.02762
Erythrobacteraceae	335929	F	51056	8255	59311	0.00451
Sphingosinicellaceae	2820280	F	13409	892	14301	0.00109
Acetobacteraceae	433	F	73243	7806	81049	0.00617
Azospirillaceae	2829815	F	72082	6585	78667	0.00598
Rhodospirillaceae	41295	F	39716	153258	192974	0.01468
Stellaceae	2844601	F	7972	472	8444	0.00064
Elioraeaceae	2690195	F	3787	160	3947	0.00030
Thalassospiraceae	2844866	F	2360	148	2508	0.00019
Rhodobacteraceae	31989	F	76542	8867	85409	0.00650
Roseobacteraceae	2854170	F	53147	5521	58668	0.00446
Caulobacteraceae	76892	F	80737	6492	87229	0.00664
Maricaulaceae	2800061	F	4218	356	4574	0.00035
Hyphomonadaceae	69657	F	3607	118	3725	0.00028
Parvularculaceae	255474	F	1310	75	1385	0.00011
Burkholderiaceae	119060	F	339265	119682	458947	0.03492
Comamonadaceae	80864	F	213185	62651	275836	0.02098
Oxalobacteraceae	75682	F	101885	11403	113288	0.00862
Alcaligenaceae	506	F	100974	90869	191843	0.01459
Sutterellaceae	995019	F	1659	124	1783	0.00014
Zoogloeaceae	2008794	F	27166	9749	36915	0.00281
Rhodocyclaceae	75787	F	20547	5856	26403	0.00201
Azonexaceae	2008795	F	7266	697	7963	0.00061
Usitatibacteraceae	2803844	F	20960	1455	22415	0.00171
Nitrosomonadaceae	206379	F	9005	335	9340	0.00071
Sterolibacteriaceae	2008793	F	8064	1922	9986	0.00076
Gallionellaceae	90627	F	4396	453	4849	0.00037
Thiobacillaceae	2008790	F	4222	1071	5293	0.00040
Sulfuricellaceae	2772226	F	3723	416	4139	0.00031
Methylophilaceae	32011	F	2036	157	2193	0.00017
Chromobacteriaceae	1499392	F	25307	4438	29745	0.00226
Neisseriaceae	481	F	10431	1933	12364	0.00094
Casimicrobiaceae	2705999	F	1516	685	2201	0.00017
Xanthomonadaceae	32033	F	201964	36006	237970	0.01810
Rhodanobacteraceae	1775411	F	63784	8691	72475	0.00551
Pseudomonadaceae	135621	F	235007	59131	294138	0.02238
Marinobacteraceae	2887365	F	4886	389	5275	0.00040
Enterobacteriaceae	543	F	33772	122535	156307	0.01189
Yersiniaceae	1903411	F	13584	2864	16448	0.00125
Erwiniaceae	1903409	F	10210	1448	11658	0.00089
Pectobacteriaceae	1903410	F	6147	4737	10884	0.00083
Hafniaceae	1903412	F	1877	531	2408	0.00018
Morganellaceae	1903414	F	1503	704	2207	0.00017
Bruguierivoracaceae	2812006	F	1195	71	1266	0.00010
Ectothiorhodospiraceae	72276	F	19062	1520	20582	0.00157
Chromatiaceae	1046	F	14434	877	15311	0.00116
Wenzhouxiangellaceae	1676141	F	2223	1788	4011	0.00031
Thioalkalibacteraceae	2035710	F	1308	272	1580	0.00012
Thioalkalispiraceae	1096778	F	1189	392	1581	0.00012
Halomonadaceae	28256	F	32221	3284	35505	0.00270
Alcanivoracaceae	224372	F	3327	1283	4610	0.00035
Oceanospirillaceae	135620	F	2257	215	2472	0.00019
Aeromonadaceae	84642	F	15297	9221	24518	0.00187
Methylococcaceae	403	F	13912	537	14449	0.00110
Shewanellaceae	267890	F	4244	621	4865	0.00037
Alteromonadaceae	72275	F	1888	203	2091	0.00016
Pseudoalteromonadaceae	267888	F	1257	131	1388	0.00011
Microbulbiferaceae	1706373	F	4071	211	4282	0.00033
Halieaceae	1706372	F	1799	154	1953	0.00015
Cellvibrionaceae	1706371	F	1588	48	1636	0.00012
Acidiferrobacteraceae	1692041	F	7924	330	8254	0.00063
Sinobacteraceae	568386	F	5532	623	6155	0.00047
Steroidobacteraceae	2689614	F	2372	543	2915	0.00022
Vibrionaceae	641	F	5214	1622	6836	0.00052
Moraxellaceae	468	F	2722	810	3532	0.00027
Immundisolibacteraceae	1934946	F	2233	2398	4631	0.00035
Legionellaceae	444	F	1368	89	1457	0.00011
Salinisphaeraceae	742031	F	1477	52	1529	0.00012
Pasteurellaceae	712	F	1258	1633	2891	0.00022
Myxococcaceae	31	F	52032	23387	75419	0.00574
Anaeromyxobacteraceae	1524215	F	45978	2913	48891	0.00372
Archangiaceae	39	F	41528	1874	43402	0.00330
Vulgatibacteraceae	1524213	F	5239	348	5587	0.00043
Polyangiaceae	49	F	96102	6503	102605	0.00781
Sandaracinaceae	1055686	F	24245	1144	25389	0.00193
Labilitrichaceae	1524216	F	16675	657	17332	0.00132
Kofleriaceae	224464	F	11875	532	12407	0.00094
Geobacteraceae	213422	F	20227	1665	21892	0.00167
