name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1449576	291026	1740602	0.13709
Micrococcales	85006	O	829670	114115	943785	0.07433
Corynebacteriales	85007	O	689089	77871	766960	0.06041
Pseudonocardiales	85010	O	560166	76618	636784	0.05015
Propionibacteriales	85009	O	552153	96291	648444	0.05107
Micromonosporales	85008	O	378400	47180	425580	0.03352
Streptosporangiales	85012	O	287984	44076	332060	0.02615
Geodermatophilales	1643682	O	86684	20398	107082	0.00843
Frankiales	85013	O	30652	2873	33525	0.00264
Actinomycetales	2037	O	29645	4083	33728	0.00266
Jiangellales	1217098	O	17321	2845	20166	0.00159
Nakamurellales	1643684	O	14667	1913	16580	0.00131
Bifidobacteriales	85004	O	11705	2715	14420	0.00114
Catenulisporales	414714	O	9636	1315	10951	0.00086
Jatrophihabitantales	2805415	O	8184	669	8853	0.00070
Glycomycetales	85014	O	4294	323	4617	0.00036
Kineosporiales	622452	O	3857	998	4855	0.00038
Sporichthyales	2495578	O	2454	1102	3556	0.00028
Actinopolysporales	622450	O	2111	202	2313	0.00018
Acidothermales	1643683	O	1398	67	1465	0.00012
Solirubrobacterales	588673	O	103298	13869	117167	0.00923
Miltoncostaeales	2843198	O	24591	3001	27592	0.00217
Rubrobacterales	84996	O	56103	6622	62725	0.00494
Acidimicrobiales	84993	O	45273	4637	49910	0.00393
Eggerthellales	1643822	O	10150	1525	11675	0.00092
Coriobacteriales	84999	O	7196	1355	8551	0.00067
Egibacterales	1747768	O	4082	219	4301	0.00034
Egicoccales	1755823	O	3761	528	4289	0.00034
Euzebyales	908621	O	3619	268	3887	0.00031
Bacillales	1385	O	155196	101327	256523	0.02020
Lactobacillales	186826	O	5573	2702	8275	0.00065
Eubacteriales	186802	O	26829	4830	31659	0.00249
Thermoanaerobacterales	68295	O	3163	404	3567	0.00028
Selenomonadales	909929	O	3668	240	3908	0.00031
Limnochordales	1676649	O	2075	73	2148	0.00017
Deinococcales	118964	O	24064	1076	25140	0.00198
Thermales	68933	O	9144	536	9680	0.00076
Trueperales	2762275	O	1774	86	1860	0.00015
Synechococcales	1890424	O	15542	1047	16589	0.00131
Nostocales	1161	O	5737	449	6186	0.00049
Oscillatoriales	1150	O	2933	278	3211	0.00025
Pseudanabaenales	2881377	O	3684	229	3913	0.00031
Gloeobacterales	307595	O	3638	76	3714	0.00029
Sphaerobacterales	85001	O	5463	296	5759	0.00045
Thermomicrobiales	189776	O	1376	26	1402	0.00011
Chloroflexales	32064	O	6003	203	6206	0.00049
Tepidiformales	2682226	O	3592	136	3728	0.00029
Ardenticatenales	1382929	O	3155	56	3211	0.00025
Ktedonobacterales	388448	O	2372	64	2436	0.00019
Caldilineales	475963	O	1559	90	1649	0.00013
Anaerolineales	292629	O	1258	721	1979	0.00016
Fimbriimonadales	1663425	O	2168	11	2179	0.00017
Hyphomicrobiales	356	O	1770165	90486	1860651	0.14654
Sphingomonadales	204457	O	345744	32542	378286	0.02979
Rhodospirillales	204441	O	208329	185134	393463	0.03099
Rhodobacterales	204455	O	138118	9276	147394	0.01161
Caulobacterales	204458	O	82430	7325	89755	0.00707
Maricaulales	2800059	O	4453	402	4855	0.00038
Hyphomonadales	2800060	O	4236	152	4388	0.00035
Parvularculales	255473	O	1405	86	1491	0.00012
Burkholderiales	80840	O	862624	172490	1035114	0.08152
Rhodocyclales	206389	O	57852	17024	74876	0.00590
Nitrosomonadales	32003	O	48680	6048	54728	0.00431
Neisseriales	206351	O	36595	9450	46045	0.00363
Xanthomonadales	135614	O	256790	44310	301100	0.02371
Pseudomonadales	72274	O	220043	72443	292486	0.02304
Enterobacterales	91347	O	75809	113740	189549	0.01493
Chromatiales	135613	O	44421	3265	47686	0.00376
Oceanospirillales	135619	O	40690	5468	46158	0.00364
Aeromonadales	135624	O	15866	10379	26245	0.00207
Methylococcales	135618	O	14838	638	15476	0.00122
Nevskiales	1775403	O	9533	1602	11135	0.00088
Alteromonadales	135622	O	9281	1123	10404	0.00082
Cellvibrionales	1706369	O	8833	432	9265	0.00073
Acidiferrobacterales	1692040	O	8200	383	8583	0.00068
Vibrionales	135623	O	5586	2704	8290	0.00065
Moraxellales	2887326	O	2925	1027	3952	0.00031
Legionellales	118969	O	2619	110	2729	0.00021
Immundisolibacterales	1934945	O	2368	2798	5166	0.00041
Thiotrichales	72273	O	2131	148	2279	0.00018
Salinisphaerales	742030	O	1544	62	1606	0.00013
Pasteurellales	135625	O	1281	1758	3039	0.00024
Myxococcales	29	O	381701	37018	418719	0.03298
Desulfuromonadales	69541	O	30767	2334	33101	0.00261
Desulfovibrionales	213115	O	22011	1581	23592	0.00186
Desulfobacterales	213118	O	8213	556	8769	0.00069
Bradymonadales	1779134	O	6252	163	6415	0.00051
Syntrophobacterales	213462	O	1775	341	2116	0.00017
Desulfarculales	453227	O	1617	695	2312	0.00018
Campylobacterales	213849	O	3346	178	3524	0.00028
Acidithiobacillales	225057	O	1941	195	2136	0.00017
Gemmatales	2691355	O	77400	2509	79909	0.00629
Isosphaerales	2691356	O	69788	6448	76236	0.00600
Pirellulales	2691354	O	43862	959	44821	0.00353
Planctomycetales	112	O	40461	4044	44505	0.00351
Tepidisphaerales	1771349	O	6221	167	6388	0.00050
Phycisphaerales	666506	O	4362	270	4632	0.00036
Opitutales	415000	O	20390	936	21326	0.00168
Verrucomicrobiales	48461	O	10006	1720	11726	0.00092
Cytophagales	768507	O	32718	687	33405	0.00263
Chitinophagales	1853229	O	17384	211	17595	0.00139
Bacteroidales	171549	O	10982	2203	13185	0.00104
Flavobacteriales	200644	O	10887	849	11736	0.00092
