name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2122537	348035	2470572	0.14592
Micrococcales	85006	O	1234696	149746	1384442	0.08177
Propionibacteriales	85009	O	933948	136398	1070346	0.06322
Micromonosporales	85008	O	794024	81069	875093	0.05169
Corynebacteriales	85007	O	755412	86606	842018	0.04973
Pseudonocardiales	85010	O	599374	71372	670746	0.03962
Streptosporangiales	85012	O	330903	40679	371582	0.02195
Geodermatophilales	1643682	O	106056	20506	126562	0.00748
Actinomycetales	2037	O	39330	4410	43740	0.00258
Frankiales	85013	O	37695	2846	40541	0.00239
Nakamurellales	1643684	O	36453	4466	40919	0.00242
Jiangellales	1217098	O	26609	3616	30225	0.00179
Bifidobacteriales	85004	O	15414	3071	18485	0.00109
Catenulisporales	414714	O	9758	1088	10846	0.00064
Jatrophihabitantales	2805415	O	7712	516	8228	0.00049
Glycomycetales	85014	O	6040	374	6414	0.00038
Kineosporiales	622452	O	5248	1109	6357	0.00038
Sporichthyales	2495578	O	3044	1120	4164	0.00025
Actinopolysporales	622450	O	2423	190	2613	0.00015
Acidothermales	1643683	O	1647	64	1711	0.00010
Solirubrobacterales	588673	O	148928	17251	166179	0.00982
Miltoncostaeales	2843198	O	30856	3111	33967	0.00201
Rubrobacterales	84996	O	85866	8674	94540	0.00558
Acidimicrobiales	84993	O	53120	4493	57613	0.00340
Eggerthellales	1643822	O	13482	1641	15123	0.00089
Coriobacteriales	84999	O	9592	1453	11045	0.00065
Egibacterales	1747768	O	5742	257	5999	0.00035
Euzebyales	908621	O	5343	330	5673	0.00034
Egicoccales	1755823	O	5085	593	5678	0.00034
Bacillales	1385	O	117286	35636	152922	0.00903
Lactobacillales	186826	O	7377	2335	9712	0.00057
Eubacteriales	186802	O	32116	5721	37837	0.00223
Thermoanaerobacterales	68295	O	3707	423	4130	0.00024
Selenomonadales	909929	O	4113	180	4293	0.00025
Veillonellales	1843489	O	1160	258	1418	0.00008
Limnochordales	1676649	O	2518	70	2588	0.00015
Deinococcales	118964	O	31649	1295	32944	0.00195
Thermales	68933	O	11582	526	12108	0.00072
Trueperales	2762275	O	2220	89	2309	0.00014
Synechococcales	1890424	O	19501	1051	20552	0.00121
Nostocales	1161	O	6152	351	6503	0.00038
Pseudanabaenales	2881377	O	4931	244	5175	0.00031
Gloeobacterales	307595	O	4428	75	4503	0.00027
Oscillatoriales	1150	O	2859	202	3061	0.00018
Chroococcales	1118	O	1126	137	1263	0.00007
Sphaerobacterales	85001	O	5896	263	6159	0.00036
Thermomicrobiales	189776	O	1536	25	1561	0.00009
Chloroflexales	32064	O	6331	173	6504	0.00038
Ardenticatenales	1382929	O	3697	53	3750	0.00022
Tepidiformales	2682226	O	3487	105	3592	0.00021
Caldilineales	475963	O	1844	87	1931	0.00011
Anaerolineales	292629	O	1366	19	1385	0.00008
Ktedonobacterales	388448	O	1260	791	2051	0.00012
Fimbriimonadales	1663425	O	2521	10	2531	0.00015
Hyphomicrobiales	356	O	2114314	93200	2207514	0.13038
Sphingomonadales	204457	O	677938	67700	745638	0.04404
Rhodospirillales	204441	O	205192	148560	353752	0.02089
Rhodobacterales	204455	O	169699	9825	179524	0.01060
Caulobacterales	204458	O	130860	10176	141036	0.00833
Maricaulales	2800059	O	5439	428	5867	0.00035
Hyphomonadales	2800060	O	4804	149	4953	0.00029
Parvularculales	255473	O	1818	95	1913	0.00011
Burkholderiales	80840	O	1293352	243546	1536898	0.09077
Nitrosomonadales	32003	O	114041	7109	121150	0.00716
Rhodocyclales	206389	O	75827	17221	93048	0.00550
Neisseriales	206351	O	50940	10672	61612	0.00364
Xanthomonadales	135614	O	444524	54252	498776	0.02946
Pseudomonadales	72274	O	375563	100876	476439	0.02814
Enterobacterales	91347	O	102817	123848	226665	0.01339
Chromatiales	135613	O	53714	3088	56802	0.00335
Oceanospirillales	135619	O	51904	5396	57300	0.00338
Aeromonadales	135624	O	21218	14043	35261	0.00208
Methylococcales	135618	O	19298	649	19947	0.00118
Alteromonadales	135622	O	13130	1267	14397	0.00085
Cellvibrionales	1706369	O	11900	460	12360	0.00073
Nevskiales	1775403	O	11745	1541	13286	0.00078
Acidiferrobacterales	1692040	O	9833	363	10196	0.00060
Vibrionales	135623	O	7796	1410	9206	0.00054
Legionellales	118969	O	4851	232	5083	0.00030
Moraxellales	2887326	O	4694	1365	6059	0.00036
Immundisolibacterales	1934945	O	3792	538	4330	0.00026
Thiotrichales	72273	O	3100	3311	6411	0.00038
Pasteurellales	135625	O	2064	917	2981	0.00018
Salinisphaerales	742030	O	1865	1573	3438	0.00020
Cardiobacteriales	135615	O	1216	128	1344	0.00008
Myxococcales	29	O	374050	30076	404126	0.02387
Desulfuromonadales	69541	O	34972	2231	37203	0.00220
Desulfovibrionales	213115	O	26093	1647	27740	0.00164
Desulfobacterales	213118	O	9370	619	9989	0.00059
Bradymonadales	1779134	O	7675	171	7846	0.00046
Syntrophobacterales	213462	O	1909	337	2246	0.00013
Desulfarculales	453227	O	1797	739	2536	0.00015
Syntrophales	2914038	O	1167	247	1414	0.00008
Campylobacterales	213849	O	4377	174	4551	0.00027
Acidithiobacillales	225057	O	2434	197	2631	0.00016
Bdellovibrionales	213481	O	1941	19	1960	0.00012
Gemmatimonadales	219686	O	151146	6886	158032	0.00933
Cytophagales	768507	O	41988	758	42746	0.00252
Chitinophagales	1853229	O	24752	237	24989	0.00148
Flavobacteriales	200644	O	20618	1201	21819	0.00129
Sphingobacteriales	200666	O	19587	1017	20604	0.00122
Bacteroidales	171549	O	14983	2651	17634	0.00104
Bacteroidetes Order II. Incertae sedis	1100069	O	11404	432	11836	0.00070
Chlorobiales	191411	O	4453	506	4959	0.00029
Gemmatales	2691355	O	56806	1716	58522	0.00346
Pirellulales	2691354	O	43554	994	44548	0.00263
Planctomycetales	112	O	36082	2726	38808	0.00229
Isosphaerales	2691356	O	34918	3293	38211	0.00226
Tepidisphaerales	1771349	O	9238	215	9453	0.00056
Phycisphaerales	666506	O	5759	321	6080	0.00036
Opitutales	415000	O	51609	1743	53352	0.00315
Puniceicoccales	415001	O	1231	108	1339	0.00008
Verrucomicrobiales	48461	O	17335	2092	19427	0.00115
Kiritimatiellales	1921782	O	1034	959	1993	0.00012
Acidobacteriales	204433	O	37337	702	38039	0.00225
Bryobacterales	332160	O	7518	184	7702	0.00045
Vicinamibacterales	2910145	O	41381	5983	47364	0.00280
Acanthopleuribacterales	533206	O	2362	41	2403	0.00014
Nitrospirales	189778	O	18055	223	18278	0.00108
Spirochaetales	136	O	3443	172	3615	0.00021
Leptospirales	1643688	O	1177	42	1219	0.00007
Synergistales	649776	O	3646	245	3891	0.00023
Hypocreales	5125	O	31676	532	32208	0.00190
Glomerellales	1028384	O	1978	248	2226	0.00013
Sordariales	5139	O	4365	75	4440	0.00026
Magnaporthales	639021	O	2551	16	2567	0.00015
Xylariales	37989	O	1236	11	1247	0.00007
Eurotiales	5042	O	4317	90	4407	0.00026
Pleosporales	92860	O	1420	224	1644	0.00010
Saccharomycetales	4892	O	2374	189	2563	0.00015
Ustilaginales	5267	O	4374	86	4460	0.00026
Polyporales	5303	O	1077	9	1086	0.00006
Peronosporales	4776	O	8645	871	9516	0.00056
