name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	1918918	106528	2025446	0.41322
Thermoleophilia	1497346	C	69970	9548	79518	0.01622
Rubrobacteria	84995	C	30442	4101	34543	0.00705
Acidimicrobiia	84992	C	16569	1855	18424	0.00376
Coriobacteriia	84998	C	7854	1316	9170	0.00187
Nitriliruptoria	908620	C	5319	473	5792	0.00118
Bacilli	91061	C	46031	20494	66525	0.01357
Clostridia	186801	C	13101	3495	16596	0.00339
Negativicutes	909932	C	2321	277	2598	0.00053
Deinococci	188787	C	15657	13559	29216	0.00596
Gloeobacteria	307596	C	1610	392	2002	0.00041
Thermomicrobia	189775	C	3138	165	3303	0.00067
Chloroflexia	32061	C	2218	113	2331	0.00048
Tepidiformia	2682225	C	1527	74	1601	0.00033
Ardenticatenia	1382928	C	1292	29	1321	0.00027
Alphaproteobacteria	28211	C	1165470	94448	1259918	0.25704
Betaproteobacteria	28216	C	400866	77630	478496	0.09762
Gammaproteobacteria	1236	C	312639	88007	400646	0.08174
Deltaproteobacteria	28221	C	178425	16789	195214	0.03983
Epsilonproteobacteria	29547	C	1495	86	1581	0.00032
Planctomycetia	203683	C	97349	1834	99183	0.02024
Phycisphaerae	666505	C	5292	235	5527	0.00113
Opitutae	414999	C	7681	399	8080	0.00165
Verrucomicrobiae	203494	C	4931	826	5757	0.00117
Cytophagia	768503	C	13763	305	14068	0.00287
Bacteroidia	200643	C	4815	916	5731	0.00117
Flavobacteriia	117743	C	4585	354	4939	0.00101
Chitinophagia	1853228	C	3910	4106	8016	0.00164
Sphingobacteriia	117747	C	1965	159	2124	0.00043
Chlorobia	191410	C	1669	175	1844	0.00038
Gemmatimonadetes	219685	C	30365	1835	32200	0.00657
Acidobacteriia	204432	C	25547	430	25977	0.00530
Vicinamibacteria	1813735	C	19919	1280	21199	0.00433
Blastocatellia	1562566	C	1513	68	1581	0.00032
Nitrospira	203693	C	4323	69	4392	0.00090
Spirochaetia	203692	C	1684	96	1780	0.00036
Synergistia	649775	C	1299	398	1697	0.00035
Sordariomycetes	147550	C	17089	338	17427	0.00356
Eurotiomycetes	147545	C	4338	174	4512	0.00092
Ustilaginomycetes	5257	C	1244	41	1285	0.00026
