name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	967893	67868	1035761	0.08801
Phyllobacteriaceae	69277	F	269589	35604	305193	0.02593
Rhizobiaceae	82115	F	145618	20971	166589	0.01416
Xanthobacteraceae	335928	F	114127	12508	126635	0.01076
Methylobacteriaceae	119045	F	90880	10875	101755	0.00865
Hyphomicrobiaceae	45401	F	81983	5469	87452	0.00743
Boseaceae	2831100	F	50580	6166	56746	0.00482
Devosiaceae	2831106	F	34740	2227	36967	0.00314
Aurantimonadaceae	255475	F	19172	21496	40668	0.00346
Methylocystaceae	31993	F	15226	956	16182	0.00138
Phreatobacteraceae	2843305	F	12225	1507	13732	0.00117
Stappiaceae	2821832	F	11754	2011	13765	0.00117
Beijerinckiaceae	45404	F	8077	431	8508	0.00072
Blastochloridaceae	2831090	F	7538	1321	8859	0.00075
Parvibaculaceae	2813035	F	6863	1287	8150	0.00069
Chelatococcaceae	2036754	F	6146	1021	7167	0.00061
Brucellaceae	118882	F	4563	1244	5807	0.00049
Kaistiaceae	2831111	F	4547	824	5371	0.00046
Amorphaceae	2685818	F	3455	281	3736	0.00032
Lichenihabitantaceae	2723775	F	2542	86	2628	0.00022
Pleomorphomonadaceae	2843308	F	2478	324	2802	0.00024
Breoghaniaceae	2831104	F	2414	237	2651	0.00023
Sphingomonadaceae	41297	F	267790	32269	300059	0.02550
Erythrobacteraceae	335929	F	39834	6213	46047	0.00391
Sphingosinicellaceae	2820280	F	9988	633	10621	0.00090
Acetobacteraceae	433	F	52161	4990	57151	0.00486
Azospirillaceae	2829815	F	52111	4407	56518	0.00480
Rhodospirillaceae	41295	F	28916	98540	127456	0.01083
Stellaceae	2844601	F	5836	323	6159	0.00052
Elioraeaceae	2690195	F	2755	108	2863	0.00024
Thalassospiraceae	2844866	F	1801	99	1900	0.00016
Rhodobacteraceae	31989	F	58728	6864	65592	0.00557
Roseobacteraceae	2854170	F	40807	3753	44560	0.00379
Caulobacteraceae	76892	F	76001	5583	81584	0.00693
Maricaulaceae	2800061	F	3194	263	3457	0.00029
Hyphomonadaceae	69657	F	2794	90	2884	0.00025
Parvularculaceae	255474	F	1050	58	1108	0.00009
Burkholderiaceae	119060	F	968710	191652	1160362	0.09860
Comamonadaceae	80864	F	179400	44857	224257	0.01906
Oxalobacteraceae	75682	F	89468	8559	98027	0.00833
Alcaligenaceae	506	F	70347	70193	140540	0.01194
Sutterellaceae	995019	F	1223	77	1300	0.00011
Nitrosomonadaceae	206379	F	22964	624	23588	0.00200
Usitatibacteraceae	2803844	F	21604	1301	22905	0.00195
Sterolibacteriaceae	2008793	F	6579	1321	7900	0.00067
Gallionellaceae	90627	F	4130	368	4498	0.00038
Thiobacillaceae	2008790	F	3682	782	4464	0.00038
Sulfuricellaceae	2772226	F	3428	333	3761	0.00032
Methylophilaceae	32011	F	2358	142	2500	0.00021
Zoogloeaceae	2008794	F	21897	6848	28745	0.00244
Rhodocyclaceae	75787	F	16373	4003	20376	0.00173
Azonexaceae	2008795	F	5960	497	6457	0.00055
Chromobacteriaceae	1499392	F	20333	3030	23363	0.00199
Neisseriaceae	481	F	8811	1364	10175	0.00086
Casimicrobiaceae	2705999	F	1210	465	1675	0.00014
Xanthomonadaceae	32033	F	145718	21927	167645	0.01425
Rhodanobacteraceae	1775411	F	122874	13791	136665	0.01161
Pseudomonadaceae	135621	F	185152	50137	235289	0.01999
Marinobacteraceae	2887365	F	3772	258	4030	0.00034
Enterobacteriaceae	543	F	26668	78129	104797	0.00890
Yersiniaceae	1903411	F	10575	2532	13107	0.00111
Erwiniaceae	1903409	F	7990	1049	9039	0.00077
Pectobacteriaceae	1903410	F	5120	4323	9443	0.00080
Hafniaceae	1903412	F	1459	450	1909	0.00016
Morganellaceae	1903414	F	1344	556	1900	0.00016
Bruguierivoracaceae	2812006	F	1008	56	1064	0.00009
Ectothiorhodospiraceae	72276	F	14253	1097	15350	0.00130
Chromatiaceae	1046	F	10548	621	11169	0.00095
Wenzhouxiangellaceae	1676141	F	1529	1502	3031	0.00026
