name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	7352387	382626	7735013	0.43105
Thermoleophilia	1497346	C	189319	23642	212961	0.01187
Rubrobacteria	84995	C	86955	10277	97232	0.00542
Acidimicrobiia	84992	C	63467	6494	69961	0.00390
Coriobacteriia	84998	C	28847	4465	33312	0.00186
Nitriliruptoria	908620	C	18640	1528	20168	0.00112
Bacilli	91061	C	144127	70988	215115	0.01199
Clostridia	186801	C	48297	8811	57108	0.00318
Negativicutes	909932	C	7817	837	8654	0.00048
Limnochordia	1676648	C	3532	135	3667	0.00020
Deinococci	188787	C	57663	46234	103897	0.00579
Gloeobacteria	307596	C	6052	7310	13362	0.00074
Thermomicrobia	189775	C	10420	332	10752	0.00060
Chloroflexia	32061	C	8490	247	8737	0.00049
Tepidiformia	2682225	C	5640	216	5856	0.00033
Ardenticatenia	1382928	C	5149	95	5244	0.00029
Caldilineae	475962	C	2597	123	2720	0.00015
Anaerolineae	292625	C	2215	32	2247	0.00013
Ktedonobacteria	388447	C	2201	48	2249	0.00013
Dehalococcoidia	301297	C	1500	1154	2654	0.00015
Fimbriimonadia	1663419	C	3393	18	3411	0.00019
Alphaproteobacteria	28211	C	3740253	305426	4045679	0.22545
Betaproteobacteria	28216	C	1589333	319597	1908930	0.10638
Gammaproteobacteria	1236	C	1158232	331091	1489323	0.08300
Deltaproteobacteria	28221	C	703179	89289	792468	0.04416
Epsilonproteobacteria	29547	C	5471	274	5745	0.00032
Acidithiobacillia	1807140	C	2914	279	3193	0.00018
Oligoflexia	1553900	C	1411	19	1430	0.00008
Planctomycetia	203683	C	414455	6610	421065	0.02346
Phycisphaerae	666505	C	20153	758	20911	0.00117
Opitutae	414999	C	33355	1330	34685	0.00193
Verrucomicrobiae	203494	C	18249	2920	21169	0.00118
Kiritimatiellae	1921781	C	1368	1522	2890	0.00016
Cytophagia	768503	C	50146	1049	51195	0.00285
Bacteroidia	200643	C	18649	3281	21930	0.00122
Chitinophagia	1853228	C	16772	15643	32415	0.00181
Flavobacteriia	117743	C	14680	1071	15751	0.00088
Sphingobacteriia	117747	C	7016	574	7590	0.00042
Chlorobia	191410	C	6048	651	6699	0.00037
Gemmatimonadetes	219685	C	115090	6594	121684	0.00678
Acidobacteriia	204432	C	78871	1243	80114	0.00446
Vicinamibacteria	1813735	C	76839	4564	81403	0.00454
Blastocatellia	1562566	C	5605	193	5798	0.00032
Holophagae	533205	C	3471	67	3538	0.00020
Nitrospira	203693	C	16925	251	17176	0.00096
Spirochaetia	203692	C	5920	326	6246	0.00035
Synergistia	649775	C	4921	414	5335	0.00030
Thermotogae	188708	C	1353	1036	2389	0.00013
Sordariomycetes	147550	C	89166	1491	90657	0.00505
Eurotiomycetes	147545	C	16889	579	17468	0.00097
Dothideomycetes	147541	C	3482	497	3979	0.00022
Saccharomycetes	4891	C	3367	341	3708	0.00021
Ustilaginomycetes	5257	C	5603	120	5723	0.00032
Agaricomycetes	155619	C	1935	34	1969	0.00011
