name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	2024250	354383	2378633	0.14236
Yinghuangia	2805681	G	33602	4071	37673	0.00225
Kitasatospora	2063	G	27891	7535	35426	0.00212
Streptacidiphilus	228398	G	18918	4131	23049	0.00138
Microbacterium	33882	G	142473	19427	161900	0.00969
Agromyces	33877	G	47207	8865	56072	0.00336
Curtobacterium	2034	G	31091	5102	36193	0.00217
Rathayibacter	33886	G	27319	4923	32242	0.00193
Leifsonia	110932	G	23080	6442	29522	0.00177
Clavibacter	1573	G	19868	13327	33195	0.00199
Leucobacter	55968	G	19518	2875	22393	0.00134
Agrococcus	46352	G	18481	3896	22377	0.00134
Protaetiibacter	2680004	G	9509	2189	11698	0.00070
Cryobacterium	69578	G	7467	848	8315	0.00050
Salinibacterium	235888	G	7464	937	8401	0.00050
Frondihabitans	447237	G	5803	712	6515	0.00039
Plantibacter	190323	G	5322	549	5871	0.00035
Microterricola	518733	G	5033	965	5998	0.00036
Microcella	337004	G	4639	1265	5904	0.00035
Cnuibacter	1759331	G	3842	647	4489	0.00027
Herbiconiux	881616	G	3523	549	4072	0.00024
Frigoribacterium	96492	G	3390	775	4165	0.00025
Gryllotalpicola	1195526	G	3363	505	3868	0.00023
Mycetocola	76634	G	3155	308	3463	0.00021
Subtercola	120212	G	3033	193	3226	0.00019
Humibacter	427753	G	2913	501	3414	0.00020
Amnibacterium	1029631	G	2755	514	3269	0.00020
Chryseoglobus	1331730	G	2549	426	2975	0.00018
Gulosibacter	256818	G	2136	469	2605	0.00016
Marisediminicola	1230698	G	2136	205	2341	0.00014
Diaminobutyricimonas	1433997	G	1700	247	1947	0.00012
Agreia	110934	G	1613	151	1764	0.00011
Glaciihabitans	1649454	G	1539	95	1634	0.00010
Arthrobacter	1663	G	242302	51159	293461	0.01756
Pseudarthrobacter	1742993	G	37339	10282	47621	0.00285
Kocuria	57493	G	18770	4449	23219	0.00139
