name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	16867788	19841	16887629	0.99588
Eukaryota	2759	D	68826	996	69822	0.00412
