name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. SN-593	659352	S	5409	2368	7777	0.00296
Streptomyces sp. So13.3	2136173	S	4684	1755	6439	0.00246
Streptomyces sp. CdTB01	1725411	S	4677	3493	8170	0.00311
Streptomyces sp. 3214.6	1882757	S	3888	3098	6986	0.00266
Streptomyces sp. BH-MK-02	2880933	S	3443	1726	5169	0.00197
Streptomyces sp. A2-16	2781734	S	2942	2521	5463	0.00208
Streptomyces sp. SCUT-3	2684469	S	2700	1927	4627	0.00176
Streptomyces sp. WAC 01438	2203204	S	2674	2304	4978	0.00190
Streptomyces sp. ZYC-3	2797636	S	2577	1408	3985	0.00152
Streptomyces sp. CB01881	2078691	S	2451	812	3263	0.00124
Streptomyces sp. P3	2135430	S	2444	1660	4104	0.00156
Streptomyces sp. SCSIO 64649	2878388	S	2422	792	3214	0.00123
Streptomyces sp. NA02950	2742137	S	2279	1038	3317	0.00126
Streptomyces sp. ST1015	1848900	S	2205	1128	3333	0.00127
Streptomyces sp. GQFP	2907545	S	2168	966	3134	0.00120
Streptomyces sp. NHF165	2175864	S	2111	735	2846	0.00109
Streptomyces sp. S4.7	2705439	S	2002	1708	3710	0.00141
Streptomyces sp. SAT1	1849967	S	1999	1783	3782	0.00144
Streptomyces sp. Z423-1	2730915	S	1961	1512	3473	0.00132
Streptomyces sp. MA3_2.13	2867410	S	1953	464	2417	0.00092
Streptomyces sp. LRE541	2931983	S	1948	1211	3159	0.00120
Streptomyces sp. RPA4-2	2721244	S	1848	1516	3364	0.00128
Streptomyces sp. NEAU-sy36	2751189	S	1819	1777	3596	0.00137
Streptomyces sp. GS7	2692234	S	1636	1078	2714	0.00103
Streptomyces sp. SYP-A7193	2662065	S	1624	3828	5452	0.00208
Streptomyces sp. GMY02	1333528	S	1614	616	2230	0.00085
Streptomyces sp. DSM 40868	2721173	S	1595	1591	3186	0.00121
Streptomyces sp. MBT27	1488356	S	1592	1036	2628	0.00100
Streptomyces sp. Go 40/10	2825844	S	1589	2132	3721	0.00142
Streptomyces sp. 3025	2923272	S	1570	588	2158	0.00082
Streptomyces sp. 891-h	2720714	S	1545	607	2152	0.00082
Streptomyces sp. MST-110588	2833628	S	1524	789	2313	0.00088
Streptomyces sp. HM190	2695266	S	1514	1243	2757	0.00105
Streptomyces sp. JB150	2714844	S	1486	1326	2812	0.00107
Streptomyces sp. RTd22	1841249	S	1467	3231	4698	0.00179
Streptomyces sp. BJ20	2930049	S	1467	1515	2982	0.00114
Streptomyces sp. MG28	2865673	S	1465	1753	3218	0.00123
Streptomyces sp. C8S0	2585716	S	1462	882	2344	0.00089
Streptomyces sp. YIM 121038	2136401	S	1432	1067	2499	0.00095
Streptomyces sp. NA04227	2742136	S	1419	680	2099	0.00080
Streptomyces sp. AMCC400023	2056258	S	1389	1956	3345	0.00128
Streptomyces sp. Rer75	2750011	S	1362	3336	4698	0.00179
Streptomyces sp. BHT-5-2	2866715	S	1349	1099	2448	0.00093
Streptomyces sp. MG62	2838015	S	1327	1409	2736	0.00104
Streptomyces sp. AgN23	1188315	S	1301	3499	4800	0.00183
Streptomyces sp. W1SF4	2305220	S	1275	1108	2383	0.00091
Streptomyces sp. S1D4-11	2721246	S	1255	4027	5282	0.00201
Streptomyces sp. Go-475	2072505	S	1248	1656	2904	0.00111
Streptomyces sp. QHH-9511	2684468	S	1236	781	2017	0.00077
Streptomyces sp. SirexAA-E	862751	S	1236	1023	2259	0.00086
Streptomyces sp. SM18	1736046	S	1234	939	2173	0.00083
Streptomyces sp. CMB-StM0423	2059884	S	1174	3071	4245	0.00162
Streptomyces sp. jing01	2726118	S	1106	1759	2865	0.00109
Streptomyces sp. WY228	2855836	S	1086	1714	2800	0.00107
Streptomyces sp. CB09001	2083284	S	1079	2394	3473	0.00132
Streptomyces sp. HSG2	2797167	S	1049	469	1518	0.00058
Streptomyces sp. HP-A2021	2927875	S	1046	1710	2756	0.00105
Streptomyces sp. Tu 2975	2676871	S	1026	775	1801	0.00069
Streptomyces sp. WAC 01529	2203205	S	1023	979	2002	0.00076
Streptomyces sp. 135	2838850	S	1017	917	1934	0.00074
Streptomyces rapamycinicus	1226757	S	3814	2019	5833	0.00222
Streptomyces hygroscopicus	1912	S	2921	10623	13544	0.00516
Streptomyces yatensis	155177	S	1461	2659	4120	0.00157
Streptomyces violaceusniger	68280	S	1277	2087	3364	0.00128
Streptomyces venezuelae	54571	S	6628	5723	12351	0.00471
Streptomyces cattleya	29303	S	6383	3014	9397	0.00358
Streptomyces aurantiacus	47760	S	1887	917	2804	0.00107
Streptomyces cadmiisoli	2184053	S	1706	832	2538	0.00097
Streptomyces qaidamensis	1783515	S	1052	1009	2061	0.00079
Streptomyces lydicus	47763	S	4633	7929	12562	0.00479
Streptomyces niveus	193462	S	3818	3517	7335	0.00280
Streptomyces chartreusis	1969	S	3230	3141	6371	0.00243
Streptomyces albus	1888	S	3170	3673	6843	0.00261
