name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	8321783	363917	8685700	0.48469
Firmicutes	1239	P	232641	90878	323519	0.01805
Deinococcus-Thermus	1297	P	48442	1696	50138	0.00280
Cyanobacteria	1117	P	45653	1067	46720	0.00261
Chloroflexi	200795	P	30819	414	31233	0.00174
Armatimonadetes	67819	P	3413	17	3430	0.00019
Proteobacteria	1224	P	7329201	440450	7769651	0.43357
Planctomycetes	203682	P	369023	4440	373463	0.02084
Verrucomicrobia	74201	P	49476	1338	50814	0.00284
Kiritimatiellaeota	134625	P	1515	1065	2580	0.00014
Gemmatimonadetes	142182	P	159487	8592	168079	0.00938
Bacteroidetes	976	P	146346	2600	148946	0.00831
Chlorobi	1090	P	4645	173	4818	0.00027
Acidobacteria	57723	P	124674	3118	127792	0.00713
Nitrospirae	40117	P	11575	158	11733	0.00065
Spirochaetes	203691	P	5118	221	5339	0.00030
Synergistetes	508458	P	3960	312	4272	0.00024
Thermotogae	200918	P	1071	71	1142	0.00006
Ascomycota	4890	P	91745	874	92619	0.00517
Basidiomycota	5204	P	7027	187	7214	0.00040
Oomycota	4762	P	9572	1264	10836	0.00060
