name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. CdTB01	1725411	S	12802	5141	17943	0.00282
Streptomyces sp. BH-MK-02	2880933	S	12668	3815	16483	0.00259
Streptomyces sp. A2-16	2781734	S	9577	4250	13827	0.00217
Streptomyces sp. So13.3	2136173	S	9409	2351	11760	0.00185
Streptomyces sp. SN-593	659352	S	7821	2392	10213	0.00160
Streptomyces sp. 3214.6	1882757	S	6959	2898	9857	0.00155
Streptomyces sp. ZYC-3	2797636	S	6261	1752	8013	0.00126
Streptomyces sp. P3	2135430	S	5559	1968	7527	0.00118
Streptomyces sp. GQFP	2907545	S	5189	1250	6439	0.00101
Streptomyces sp. CB01881	2078691	S	5123	1158	6281	0.00099
Streptomyces sp. ST1015	1848900	S	4684	1376	6060	0.00095
Streptomyces sp. SCSIO 64649	2878388	S	4533	1016	5549	0.00087
Streptomyces sp. RPA4-2	2721244	S	4502	1883	6385	0.00100
Streptomyces sp. LRE541	2931983	S	4378	1432	5810	0.00091
Streptomyces sp. Z423-1	2730915	S	4250	1737	5987	0.00094
Streptomyces sp. SCUT-3	2684469	S	4015	2002	6017	0.00094
Streptomyces sp. NHF165	2175864	S	4009	901	4910	0.00077
Streptomyces sp. NA02950	2742137	S	3942	1063	5005	0.00079
Streptomyces sp. SAT1	1849967	S	3799	1940	5739	0.00090
Streptomyces sp. WAC 01438	2203204	S	3705	1751	5456	0.00086
Streptomyces sp. MA3_2.13	2867410	S	3636	588	4224	0.00066
Streptomyces sp. NEAU-sy36	2751189	S	3533	1820	5353	0.00084
Streptomyces sp. CMB-StM0423	2059884	S	3454	2467	5921	0.00093
Streptomyces sp. GMY02	1333528	S	3429	831	4260	0.00067
Streptomyces sp. Go 40/10	2825844	S	3427	2162	5589	0.00088
Streptomyces sp. MG28	2865673	S	3378	1770	5148	0.00081
Streptomyces sp. 3025	2923272	S	3326	773	4099	0.00064
Streptomyces sp. 891-h	2720714	S	3308	805	4113	0.00065
Streptomyces sp. RTd22	1841249	S	3277	2072	5349	0.00084
Streptomyces sp. HM190	2695266	S	3258	1457	4715	0.00074
Streptomyces sp. DSM 40868	2721173	S	3252	1662	4914	0.00077
Streptomyces sp. AMCC400023	2056258	S	3218	1922	5140	0.00081
Streptomyces sp. MBT27	1488356	S	3164	1292	4456	0.00070
Streptomyces sp. MG62	2838015	S	3157	1686	4843	0.00076
Streptomyces sp. JB150	2714844	S	3100	1378	4478	0.00070
Streptomyces sp. GS7	2692234	S	3086	1125	4211	0.00066
Streptomyces sp. SM18	1736046	S	3065	1173	4238	0.00066
Streptomyces sp. Go-475	2072505	S	3054	1989	5043	0.00079
Streptomyces sp. SirexAA-E	862751	S	3014	1238	4252	0.00067
Streptomyces sp. NA04227	2742136	S	2998	934	3932	0.00062
Streptomyces sp. YIM 121038	2136401	S	2965	1223	4188	0.00066
Streptomyces sp. MST-110588	2833628	S	2949	973	3922	0.00062
Streptomyces sp. S1D4-11	2721246	S	2937	3175	6112	0.00096
Streptomyces sp. Rer75	2750011	S	2797	1939	4736	0.00074
Streptomyces sp. BJ20	2930049	S	2753	1556	4309	0.00068
Streptomyces sp. W1SF4	2305220	S	2743	1322	4065	0.00064
Streptomyces sp. C8S0	2585716	S	2670	1006	3676	0.00058
Streptomyces sp. S4.7	2705439	S	2668	1239	3907	0.00061
Streptomyces sp. QHH-9511	2684468	S	2569	959	3528	0.00055
Streptomyces sp. SYP-A7193	2662065	S	2423	2102	4525	0.00071
Streptomyces sp. BHT-5-2	2866715	S	2418	1027	3445	0.00054
Streptomyces sp. MOE7	1961713	S	2388	3931	6319	0.00099
Streptomyces sp. CB09001	2083284	S	2376	2211	4587	0.00072
Streptomyces sp. HP-A2021	2927875	S	2360	1890	4250	0.00067
Streptomyces sp. 135	2838850	S	2351	1071	3422	0.00054
Streptomyces sp. Tu 2975	2676871	S	2325	1012	3337	0.00052
Streptomyces sp. jing01	2726118	S	2299	1794	4093	0.00064
Streptomyces sp. HSG2	2797167	S	2155	660	2815	0.00044
Streptomyces sp. WAC 01529	2203205	S	2064	1022	3086	0.00048
Streptomyces sp. WY228	2855836	S	1945	1403	3348	0.00053
Streptomyces sp. WAC 06738	2203210	S	1914	2985	4899	0.00077
Streptomyces sp. INR7	2607753	S	1844	1354	3198	0.00050
Streptomyces sp. fd1-xmd	1812480	S	1813	1129	2942	0.00046
Streptomyces sp. TN58	234612	S	1722	1130	2852	0.00045
Streptomyces sp. CNQ-509	444103	S	1653	2520	4173	0.00065
Streptomyces sp. CCM_MD2014	1561022	S	1606	2151	3757	0.00059
Streptomyces sp. SUK 48	2582831	S	1601	1416	3017	0.00047
Streptomyces sp. 2323.1	1938841	S	1579	1311	2890	0.00045
Streptomyces sp. AgN23	1188315	S	1576	1939	3515	0.00055
Streptomyces sp. M2	646637	S	1553	14929	16482	0.00259
Streptomyces sp. HF10	2692233	S	1461	1453	2914	0.00046
Streptomyces sp. PAMC 26508	1265601	S	1457	9287	10744	0.00169
Streptomyces sp. CRSS-Y-16	2906474	S	1445	14698	16143	0.00253
Streptomyces sp. S501	2420135	S	1410	9712	11122	0.00175
Streptomyces sp. RLB1-33	2721243	S	1389	5975	7364	0.00116
Streptomyces sp. ADI95-16	1522758	S	1310	1783	3093	0.00049
Streptomyces sp. YPW6	2840373	S	1267	885	2152	0.00034
Streptomyces sp. RPA4-5	2721245	S	1191	1055	2246	0.00035
Streptomyces sp. Mg1	465541	S	1184	1718	2902	0.00046
Streptomyces sp. 769	1262452	S	1141	1193	2334	0.00037
Streptomyces sp. EAS-AB2608	2779671	S	1081	2779	3860	0.00061
Streptomyces sp. XC 2026	2782004	S	1021	1191	2212	0.00035
Streptomyces rapamycinicus	1226757	S	8579	2397	10976	0.00172
Streptomyces hygroscopicus	1912	S	5733	10396	16129	0.00253
Streptomyces violaceusniger	68280	S	1699	1426	3125	0.00049
Streptomyces yatensis	155177	S	1564	1458	3022	0.00047
Streptomyces venezuelae	54571	S	14848	7097	21945	0.00344
Streptomyces aurantiacus	47760	S	3695	1140	4835	0.00076
Streptomyces cadmiisoli	2184053	S	3535	1114	4649	0.00073
Streptomyces qaidamensis	1783515	S	2172	1178	3350	0.00053
Streptomyces alboniger	132473	S	1778	848	2626	0.00041
Streptomyces koyangensis	188770	S	1229	1624	2853	0.00045
Streptomyces lydicus	47763	S	11487	10171	21658	0.00340
Streptomyces bathyalis	2710756	S	9233	1843	11076	0.00174
Streptomyces aquilus	2548456	S	8309	3146	11455	0.00180
Streptomyces griseorubiginosus	67304	S	8269	3487	11756	0.00184
Streptomyces chartreusis	1969	S	7202	3992	11194	0.00176
Streptomyces asoensis	249586	S	6492	2453	8945	0.00140
Streptomyces griseus	1911	S	2319	2522	4841	0.00076
Streptomyces anulatus	1892	S	1851	2525	4376	0.00069
Streptomyces bingchenggensis	379067	S	5890	1332	7222	0.00113
Streptomyces albus	1888	S	5819	3748	9567	0.00150
Streptomyces niveus	193462	S	5667	3240	8907	0.00140
Streptomyces pratensis	1169025	S	5612	1708	7320	0.00115
Streptomyces durmitorensis	319947	S	5448	1493	6941	0.00109
Streptomyces armeniacus	83291	S	5416	863	6279	0.00099
Streptomyces formicae	1616117	S	5242	2108	7350	0.00115
Streptomyces lincolnensis	1915	S	5111	1888	6999	0.00110
