name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 170	2782641	S	15232	5504	20736	0.00390
Bradyrhizobium sp. 200	2782665	S	14349	4554	18903	0.00355
Bradyrhizobium sp. CCBAU 051011	858422	S	8524	2038	10562	0.00199
Bradyrhizobium sp. CCBAU 51753	1325100	S	7324	2049	9373	0.00176
Bradyrhizobium sp. A19	2898149	S	5602	1306	6908	0.00130
Bradyrhizobium sp. BTAi1	288000	S	5313	1298	6611	0.00124
Bradyrhizobium sp. 186	2782654	S	5268	1982	7250	0.00136
Bradyrhizobium sp. ORS 278	114615	S	5131	1607	6738	0.00127
Bradyrhizobium sp. ORS 285	115808	S	5080	1567	6647	0.00125
Bradyrhizobium sp. SK17	2057741	S	4945	2083	7028	0.00132
Bradyrhizobium sp. CCBAU 53338	1325111	S	4216	2068	6284	0.00118
Bradyrhizobium sp. CCBAU 53421	1325120	S	4086	1666	5752	0.00108
Bradyrhizobium sp. 195	2782662	S	4032	1939	5971	0.00112
Bradyrhizobium sp. CCBAU 53340	1325112	S	3875	1809	5684	0.00107
Bradyrhizobium sp. CCBAU 53351	1325114	S	3298	2025	5323	0.00100
Bradyrhizobium sp. 6(2017)	1197460	S	3231	1901	5132	0.00096
Bradyrhizobium sp. 1(2017)	1404888	S	3135	1278	4413	0.00083
Bradyrhizobium sp. S2-11-2	2840472	S	2821	3398	6219	0.00117
Bradyrhizobium sp. S2-20-1	2840469	S	2500	3235	5735	0.00108
Bradyrhizobium sp. 41S5	1404443	S	2414	2011	4425	0.00083
Bradyrhizobium sp. CCGE-LA001	1223566	S	2280	1072	3352	0.00063
Bradyrhizobium sp. S2-11-4	2840473	S	2268	3239	5507	0.00104
Bradyrhizobium sp. 191	2782659	S	1896	2884	4780	0.00090
Bradyrhizobium sp. I71	2590772	S	1858	2514	4372	0.00082
Bradyrhizobium sp. CCBAU 51765	1325102	S	1762	2416	4178	0.00079
Bradyrhizobium sp. C-145	574727	S	1356	1560	2916	0.00055
Bradyrhizobium sp.	376	S	1059	4036	5095	0.00096
Bradyrhizobium erythrophlei	1437360	S	28630	2875	31505	0.00592
Bradyrhizobium diazoefficiens	1355477	S	15109	24310	39419	0.00741
Bradyrhizobium lablabi	722472	S	8170	10172	18342	0.00345
Bradyrhizobium canariense	255045	S	7114	12509	19623	0.00369
Bradyrhizobium paxllaeri	190148	S	6927	1487	8414	0.00158
Bradyrhizobium icense	1274631	S	6799	1140	7939	0.00149
Bradyrhizobium japonicum	375	S	5806	9570	15376	0.00289
Bradyrhizobium genosp. L	83637	S	5581	1376	6957	0.00131
Bradyrhizobium oligotrophicum	44255	S	4452	972	5424	0.00102
Bradyrhizobium arachidis	858423	S	4426	1473	5899	0.00111
Bradyrhizobium guangzhouense	1325095	S	3953	1735	5688	0.00107
Bradyrhizobium genosp. B	83627	S	3602	917	4519	0.00085
Bradyrhizobium guangdongense	1325090	S	3489	1575	5064	0.00095
Bradyrhizobium quebecense	2748629	S	3229	2087	5316	0.00100
Bradyrhizobium cosmicum	1404864	S	3104	1188	4292	0.00081
Bradyrhizobium vignae	1549949	S	2909	814	3723	0.00070
Bradyrhizobium septentrionale	1404411	S	2713	1878	4591	0.00086
Bradyrhizobium guangxiense	1325115	S	2653	1333	3986	0.00075
Bradyrhizobium betae	244734	S	1991	1253	3244	0.00061
Bradyrhizobium daqingense	993502	S	1967	1222	3189	0.00060
Bradyrhizobium amphicarpaeae	1404768	S	1933	933	2866	0.00054
Bradyrhizobium symbiodeficiens	1404367	S	1791	3027	4818	0.00091
Bradyrhizobium zhanjiangense	1325107	S	1284	1445	2729	0.00051
Bradyrhizobium elkanii	29448	S	1223	4653	5876	0.00110
Rhodopseudomonas palustris	1076	S	13010	5431	18441	0.00347
Rhodopseudomonas sp. SK50-23	340268	S	1906	443	2349	0.00044
Rhodopseudomonas boonkerdii	475937	S	1873	526	2399	0.00045
Tardiphaga sp. 37S4	1404741	S	1113	3732	4845	0.00091
Tardiphaga robiniae	943830	S	1094	750	1844	0.00035
Nitrobacter hamburgensis	912	S	3844	747	4591	0.00086
Nitrobacter winogradskyi	913	S	1738	354	2092	0.00039
Afipia sp. GAS231	1882747	S	2748	1858	4606	0.00087
Afipia carboxidovorans	40137	S	2566	820	3386	0.00064
Variibacter gotjawalensis	1333996	S	3565	375	3940	0.00074
Mesorhizobium sp. B2-8-5	2589903	S	4925	2599	7524	0.00141
Mesorhizobium sp. J8	2777475	S	3352	1739	5091	0.00096
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	2250	1434	3684	0.00069
Mesorhizobium sp. 8	2584466	S	2178	688	2866	0.00054
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	2029	2127	4156	0.00078
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	2010	1714	3724	0.00070
Mesorhizobium sp. B1-1-8	2589976	S	1982	747	2729	0.00051
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	1792	848	2640	0.00050
Mesorhizobium sp. 131-2-1	2744518	S	1788	1573	3361	0.00063
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	1758	2817	4575	0.00086
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	1719	907	2626	0.00049
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	1584	1090	2674	0.00050
Mesorhizobium sp. B2-1-1	2589974	S	1557	517	2074	0.00039
Mesorhizobium sp. DCY119	2108445	S	1513	450	1963	0.00037
Mesorhizobium sp. Pch-S	2082387	S	1481	269	1750	0.00033
Mesorhizobium sp. PAMC28654	2880934	S	1422	387	1809	0.00034
Mesorhizobium sp. INR15	2654248	S	1407	291	1698	0.00032
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	1120	879	1999	0.00038
Mesorhizobium sp. B2-1-8	2589967	S	1100	530	1630	0.00031
Mesorhizobium sp. L-2-11	2744521	S	1072	639	1711	0.00032
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	1057	565	1622	0.00030
Mesorhizobium sp. B4-1-4	2589888	S	1048	375	1423	0.00027
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	1041	645	1686	0.00032
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	1026	537	1563	0.00029
Mesorhizobium opportunistum	593909	S	1499	826	2325	0.00044
Mesorhizobium terrae	2725666	S	1488	597	2085	0.00039
Mesorhizobium amorphae	71433	S	1449	448	1897	0.00036
Mesorhizobium loti	381	S	1036	12205	13241	0.00249
Aquibium microcysteis	675281	S	2595	952	3547	0.00067
Aquibium oceanicum	1670800	S	1827	541	2368	0.00045
Aminobacter sp. MSH1	374606	S	1389	2672	4061	0.00076
Nitratireductor sp. SY7	2599600	S	1694	446	2140	0.00040
Roseitalea porphyridii	1852022	S	1371	309	1680	0.00032
Oricola thermophila	2742145	S	1027	190	1217	0.00023
Rhizobium sp. WYJ-E13	2849093	S	1731	2093	3824	0.00072
Rhizobium sp. BG4	2613770	S	1041	1403	2444	0.00046
Rhizobium leguminosarum	384	S	4905	16161	21066	0.00396
Rhizobium etli	29449	S	1332	1638	2970	0.00056
Rhizobium jaguaris	1312183	S	1020	169	1189	0.00022
Agrobacterium tumefaciens	358	S	2156	6951	9107	0.00171
Agrobacterium vitis	373	S	1388	249	1637	0.00031
Neorhizobium galegae	399	S	2933	1090	4023	0.00076
Sinorhizobium fredii	380	S	2856	4834	7690	0.00145
Sinorhizobium meliloti	382	S	2091	3176	5267	0.00099
Sinorhizobium americanum	194963	S	1061	528	1589	0.00030
