name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. CdTB01	1725411	S	35017	9959	44976	0.00282
Streptomyces sp. A2-16	2781734	S	24599	7816	32415	0.00203
Streptomyces sp. BH-MK-02	2880933	S	19148	3998	23146	0.00145
Streptomyces sp. ZYC-3	2797636	S	18550	3702	22252	0.00140
Streptomyces sp. So13.3	2136173	S	17691	3081	20772	0.00130
Streptomyces sp. SN-593	659352	S	16401	3540	19941	0.00125
Streptomyces sp. 3214.6	1882757	S	13220	3897	17117	0.00107
Streptomyces sp. P3	2135430	S	11788	2962	14750	0.00093
Streptomyces sp. GQFP	2907545	S	11607	1977	13584	0.00085
Streptomyces sp. ST1015	1848900	S	10151	2088	12239	0.00077
Streptomyces sp. LRE541	2931983	S	9861	2266	12127	0.00076
Streptomyces sp. Z423-1	2730915	S	9842	2877	12719	0.00080
Streptomyces sp. RPA4-2	2721244	S	9566	2867	12433	0.00078
Streptomyces sp. CB01881	2078691	S	9223	1584	10807	0.00068
Streptomyces sp. SCSIO 64649	2878388	S	9216	1505	10721	0.00067
Streptomyces sp. SAT1	1849967	S	8400	3024	11424	0.00072
Streptomyces sp. SCUT-3	2684469	S	7766	2762	10528	0.00066
Streptomyces sp. NHF165	2175864	S	7733	1243	8976	0.00056
Streptomyces sp. MA3_2.13	2867410	S	7672	895	8567	0.00054
Streptomyces sp. CRSS-Y-16	2906474	S	7662	59959	67621	0.00424
Streptomyces sp. MG62	2838015	S	7642	2903	10545	0.00066
Streptomyces sp. WAC 01438	2203204	S	7597	2539	10136	0.00064
Streptomyces sp. W1SF4	2305220	S	7548	2602	10150	0.00064
Streptomyces sp. M2	646637	S	7465	55219	62684	0.00393
Streptomyces sp. AMCC400023	2056258	S	7400	3232	10632	0.00067
Streptomyces sp. NA02950	2742137	S	7279	1388	8667	0.00054
Streptomyces sp. NEAU-sy36	2751189	S	7187	2652	9839	0.00062
Streptomyces sp. MG28	2865673	S	7158	2698	9856	0.00062
Streptomyces sp. Go-475	2072505	S	7025	3299	10324	0.00065
Streptomyces sp. S4.7	2705439	S	6921	2299	9220	0.00058
Streptomyces sp. HM190	2695266	S	6916	2177	9093	0.00057
Streptomyces sp. JB150	2714844	S	6813	2275	9088	0.00057
Streptomyces sp. DSM 40868	2721173	S	6730	2451	9181	0.00058
Streptomyces sp. YIM 121038	2136401	S	6704	1978	8682	0.00054
Streptomyces sp. GMY02	1333528	S	6699	1127	7826	0.00049
Streptomyces sp. MBT27	1488356	S	6566	1847	8413	0.00053
Streptomyces sp. Go 40/10	2825844	S	6534	2948	9482	0.00060
Streptomyces sp. HP-A2021	2927875	S	6249	3572	9821	0.00062
Streptomyces sp. 891-h	2720714	S	6131	1052	7183	0.00045
Streptomyces sp. 3025	2923272	S	6112	1014	7126	0.00045
Streptomyces sp. RTd22	1841249	S	6019	2875	8894	0.00056
Streptomyces sp. NA04227	2742136	S	5889	1275	7164	0.00045
Streptomyces sp. MST-110588	2833628	S	5744	1324	7068	0.00044
Streptomyces sp. S1D4-11	2721246	S	5739	4662	10401	0.00065
Streptomyces sp. GS7	2692234	S	5693	1495	7188	0.00045
Streptomyces sp. BJ20	2930049	S	5525	2211	7736	0.00049
Streptomyces sp. C8S0	2585716	S	5366	1437	6803	0.00043
Streptomyces sp. SM18	1736046	S	5363	1468	6831	0.00043
Streptomyces sp. QHH-9511	2684468	S	5350	1422	6772	0.00043
Streptomyces sp. Rer75	2750011	S	5289	2789	8078	0.00051
Streptomyces sp. SirexAA-E	862751	S	5268	1555	6823	0.00043
Streptomyces sp. CMB-StM0423	2059884	S	5223	2845	8068	0.00051
Streptomyces sp. jing01	2726118	S	4958	2794	7752	0.00049
Streptomyces sp. BHT-5-2	2866715	S	4859	1496	6355	0.00040
Streptomyces sp. 135	2838850	S	4761	1573	6334	0.00040
Streptomyces sp. SYP-A7193	2662065	S	4575	2913	7488	0.00047
Streptomyces sp. Tu 2975	2676871	S	4534	1408	5942	0.00037
Streptomyces sp. WAC 01529	2203205	S	4519	1608	6127	0.00038
Streptomyces sp. HSG2	2797167	S	4180	856	5036	0.00032
Streptomyces sp. CB09001	2083284	S	3981	2714	6695	0.00042
Streptomyces sp. WY228	2855836	S	3914	2109	6023	0.00038
Streptomyces sp. INR7	2607753	S	3865	2090	5955	0.00037
Streptomyces sp. fd1-xmd	1812480	S	3808	1729	5537	0.00035
Streptomyces sp. SUK 48	2582831	S	3645	2348	5993	0.00038
Streptomyces sp. CCM_MD2014	1561022	S	3536	3537	7073	0.00044
Streptomyces sp. TN58	234612	S	3518	1683	5201	0.00033
Streptomyces sp. RLB1-33	2721243	S	3345	10916	14261	0.00090
Streptomyces sp. WAC 06738	2203210	S	3166	3814	6980	0.00044
Streptomyces sp. HF10	2692233	S	2933	2134	5067	0.00032
Streptomyces sp. CNQ-509	444103	S	2889	3401	6290	0.00039
Streptomyces sp. AgN23	1188315	S	2689	2489	5178	0.00032
Streptomyces sp. ADI95-16	1522758	S	2622	2707	5329	0.00033
Streptomyces sp. YPW6	2840373	S	2572	1332	3904	0.00025
Streptomyces sp. Mg1	465541	S	2551	2802	5353	0.00034
Streptomyces sp. MOE7	1961713	S	2384	2929	5313	0.00033
Streptomyces sp. 2323.1	1938841	S	2361	1454	3815	0.00024
Streptomyces sp. 769	1262452	S	2359	1845	4204	0.00026
Streptomyces sp. EAS-AB2608	2779671	S	2248	4391	6639	0.00042
Streptomyces sp. RPA4-5	2721245	S	2232	1472	3704	0.00023
Streptomyces sp. S063	2005885	S	1816	1280	3096	0.00019
Streptomyces sp. S8	1837283	S	1806	1585	3391	0.00021
Streptomyces sp. PBH53	1577075	S	1793	3350	5143	0.00032
Streptomyces sp. PAMC 26508	1265601	S	1784	8791	10575	0.00066
Streptomyces sp. NEAU-S7GS2	2202000	S	1747	1544	3291	0.00021
Streptomyces sp. LBUM 1480	2609808	S	1736	19459	21195	0.00133
Streptomyces sp. S501	2420135	S	1700	9065	10765	0.00068
Streptomyces sp. 3211	1964449	S	1668	2624	4292	0.00027
Streptomyces sp. Tu6071	355249	S	1642	6858	8500	0.00053
Streptomyces sp. ID38640	1265399	S	1555	1224	2779	0.00017
Streptomyces sp. XC 2026	2782004	S	1546	1368	2914	0.00018
Streptomyces sp. WA6-1-16	2879427	S	1531	1634	3165	0.00020
Streptomyces sp. CC0208	2306165	S	1430	42054	43484	0.00273
Streptomyces sp. 11-1-2	1851167	S	1416	2833	4249	0.00027
Streptomyces sp. Sge12	1972846	S	1400	2712	4112	0.00026
Streptomyces sp. HNA39	2850561	S	1393	1649	3042	0.00019
Streptomyces sp. Tue 6075	1661694	S	1177	1416	2593	0.00016
Streptomyces sp. VN1	1821625	S	1041	4696	5737	0.00036
Streptomyces sp. M56	1495638	S	1006	2879	3885	0.00024
Streptomyces sp. NA02536	2742133	S	1005	2766	3771	0.00024
Streptomyces sp. CFMR 7	1649184	S	1002	1805	2807	0.00018
Streptomyces venezuelae	54571	S	31402	10314	41716	0.00262
Streptomyces rapamycinicus	1226757	S	11506	2515	14021	0.00088
Streptomyces hygroscopicus	1912	S	10974	14818	25792	0.00162
Streptomyces violaceusniger	68280	S	3131	2009	5140	0.00032
Streptomyces yatensis	155177	S	2644	1872	4516	0.00028
Streptomyces aurantiacus	47760	S	8499	1831	10330	0.00065
Streptomyces cadmiisoli	2184053	S	7760	1718	9478	0.00059
Streptomyces qaidamensis	1783515	S	4949	1939	6888	0.00043
Streptomyces alboniger	132473	S	3487	1195	4682	0.00029
Streptomyces koyangensis	188770	S	2461	2369	4830	0.00030
Streptomyces aquilus	2548456	S	21338	5673	27011	0.00170
Streptomyces griseorubiginosus	67304	S	20522	6108	26630	0.00167
Streptomyces chartreusis	1969	S	20219	7349	27568	0.00173
Streptomyces griseus	1911	S	5255	4252	9507	0.00060
Streptomyces anulatus	1892	S	4420	4514	8934	0.00056
Streptomyces microflavus	1919	S	2007	8819	10826	0.00068
Streptomyces globisporus	1908	S	1480	10982	12462	0.00078
Streptomyces niveus	193462	S	13622	5405	19027	0.00119
Streptomyces lydicus	47763	S	13469	8811	22280	0.00140
Streptomyces asoensis	249586	S	12976	3451	16427	0.00103
Streptomyces lincolnensis	1915	S	12058	3130	15188	0.00095
Streptomyces bingchenggensis	379067	S	11970	1936	13906	0.00087
Streptomyces albus	1888	S	11717	5491	17208	0.00108
Streptomyces formicae	1616117	S	11008	3156	14164	0.00089
Streptomyces bathyalis	2710756	S	10902	1508	12410	0.00078
Streptomyces cyaneochromogenes	2496836	S	10312	2736	13048	0.00082
Streptomyces capitiformicae	2014920	S	9773	1396	11169	0.00070
Streptomyces lunaelactis	1535768	S	9536	1722	11258	0.00071
Streptomyces davaonensis	348043	S	9482	2372	11854	0.00074
Streptomyces ferrugineus	1413221	S	9321	2693	12014	0.00075
Streptomyces antibioticus	1890	S	9239	2910	12149	0.00076
Streptomyces griseoviridis	45398	S	9237	2611	11848	0.00074
Streptomyces cattleya	29303	S	9085	2187	11272	0.00071
Streptomyces tsukubensis	83656	S	9056	2009	11065	0.00069
Streptomyces buecherae	2763006	S	9031	1923	10954	0.00069
Streptomyces avermitilis	33903	S	9008	2294	11302	0.00071
Streptomyces griseochromogenes	68214	S	8865	2204	11069	0.00069
Streptomyces spectabilis	68270	S	8844	2608	11452	0.00072
Streptomyces seoulensis	73044	S	8824	2927	11751	0.00074
Streptomyces armeniacus	83291	S	8689	1024	9713	0.00061
Streptomyces dengpaensis	2049881	S	8300	2042	10342	0.00065
Streptomyces durmitorensis	319947	S	8223	1563	9786	0.00061
Streptomyces roseirectus	2768066	S	8126	1737	9863	0.00062
Streptomyces phaeolivaceus	2653200	S	8087	2059	10146	0.00064
Streptomyces actuosus	1885	S	7806	2913	10719	0.00067
