name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	2285598	433498	2719096	0.14885
Kitasatospora	2063	G	34586	9564	44150	0.00242
Yinghuangia	2805681	G	22358	2829	25187	0.00138
Streptacidiphilus	228398	G	21111	4795	25906	0.00142
Microbacterium	33882	G	164763	23307	188070	0.01030
Agromyces	33877	G	50836	9862	60698	0.00332
Curtobacterium	2034	G	34964	5959	40923	0.00224
Rathayibacter	33886	G	30230	5679	35909	0.00197
Leifsonia	110932	G	24339	9136	33475	0.00183
Clavibacter	1573	G	23141	10964	34105	0.00187
Leucobacter	55968	G	22294	3465	25759	0.00141
Agrococcus	46352	G	21164	4634	25798	0.00141
Protaetiibacter	2680004	G	10515	2491	13006	0.00071
Salinibacterium	235888	G	8265	1065	9330	0.00051
Cryobacterium	69578	G	7847	916	8763	0.00048
Frondihabitans	447237	G	6625	834	7459	0.00041
Microterricola	518733	G	5952	1177	7129	0.00039
Plantibacter	190323	G	5678	601	6279	0.00034
Microcella	337004	G	5271	1470	6741	0.00037
Cnuibacter	1759331	G	4245	736	4981	0.00027
Herbiconiux	881616	G	4146	666	4812	0.00026
Frigoribacterium	96492	G	3996	940	4936	0.00027
Gryllotalpicola	1195526	G	3797	589	4386	0.00024
Mycetocola	76634	G	3656	376	4032	0.00022
Subtercola	120212	G	3366	224	3590	0.00020
Humibacter	427753	G	3117	553	3670	0.00020
Amnibacterium	1029631	G	2808	541	3349	0.00018
Chryseoglobus	1331730	G	2783	457	3240	0.00018
Gulosibacter	256818	G	2455	559	3014	0.00017
Marisediminicola	1230698	G	2193	218	2411	0.00013
Diaminobutyricimonas	1433997	G	1950	293	2243	0.00012
Agreia	110934	G	1744	169	1913	0.00010
Glaciihabitans	1649454	G	1720	109	1829	0.00010
Arthrobacter	1663	G	208277	42145	250422	0.01371
Pseudarthrobacter	1742993	G	31619	9270	40889	0.00224
Kocuria	57493	G	20670	4931	25601	0.00140
Sinomonas	596707	G	11787	2457	14244	0.00078
Micrococcus	1269	G	9943	5301	15244	0.00083
Glutamicibacter	1742989	G	6213	1747	7960	0.00044
Paenarthrobacter	1742992	G	6156	2905	9061	0.00050
Rothia	32207	G	4116	1408	5524	0.00030
Citricoccus	169133	G	3100	642	3742	0.00020
Nesterenkonia	57494	G	1156	59	1215	0.00007
Janibacter	53457	G	21353	5355	26708	0.00146
Phycicoccus	367298	G	19290	4849	24139	0.00132
Pedococcus	2805645	G	18096	4907	23003	0.00126
Intrasporangium	53357	G	18004	3948	21952	0.00120
Tetrasphaera	99479	G	13808	3316	17124	0.00094
Arsenicicoccus	267408	G	6434	2105	8539	0.00047
Cellulomonas	1707	G	81809	23612	105421	0.00577
Actinotalea	458839	G	5317	1616	6933	0.00038
Oerskovia	162491	G	4475	1211	5686	0.00031
Pseudactinotalea	1926259	G	3501	426	3927	0.00022
Paraoerskovia	665568	G	2839	623	3462	0.00019
Cellulosimicrobium	157920	G	25200	8966	34166	0.00187
Xylanimonas	186188	G	13613	3723	17336	0.00095
Isoptericola	254250	G	10636	4049	14685	0.00080
Ornithinimicrobium	125287	G	21855	3911	25766	0.00141
Serinicoccus	265976	G	16588	3877	20465	0.00112
Brachybacterium	43668	G	25292	3505	28797	0.00158
Dermabacter	36739	G	1687	787	2474	0.00014
Brevibacterium	1696	G	26134	4327	30461	0.00167
Dermacoccus	57495	G	7478	2204	9682	0.00053
Luteipulveratus	745364	G	6071	724	6795	0.00037
Allobranchiibius	2040262	G	4895	915	5810	0.00032
Yimella	908935	G	2651	451	3102	0.00017
Georgenia	154116	G	19434	4756	24190	0.00132
Ruania	626119	G	16320	1627	17947	0.00098
Pengzhenrongella	2888818	G	6139	1439	7578	0.00041
Luteimicrobium	754249	G	5755	1489	7244	0.00040
Beutenbergia	84756	G	6533	907	7440	0.00041
Miniimonas	947525	G	4548	1993	6541	0.00036
Sanguibacter	60919	G	8031	2040	10071	0.00055
Gephyromycinifex	2885697	G	1845	182	2027	0.00011
Austwickia	1184606	G	1232	81	1313	0.00007
Kytococcus	57499	G	3421	1509	4930	0.00027
Demequina	577469	G	1149	74	1223	0.00007
Nocardioides	1839	G	744206	134605	878811	0.04811
Aeromicrobium	2040	G	38124	6222	44346	0.00243
Marmoricola	86795	G	12055	3868	15923	0.00087
Pimelobacter	2044	G	9898	3193	13091	0.00072
Friedmanniella	53387	G	8856	1449	10305	0.00056
