name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	7146525	296724	7443249	0.50203
Firmicutes	1239	P	181542	68643	250185	0.01687
Deinococcus-Thermus	1297	P	44172	1664	45836	0.00309
Cyanobacteria	1117	P	39363	900	40263	0.00272
Chloroflexi	200795	P	27828	393	28221	0.00190
Armatimonadetes	67819	P	2899	15	2914	0.00020
Proteobacteria	1224	P	5934412	340899	6275311	0.42325
Planctomycetes	203682	P	283531	3231	286762	0.01934
Verrucomicrobia	74201	P	41844	1059	42903	0.00289
Kiritimatiellaeota	134625	P	1400	962	2362	0.00016
Bacteroidetes	976	P	98421	1929	100350	0.00677
Chlorobi	1090	P	4191	142	4333	0.00029
Gemmatimonadetes	142182	P	94919	4828	99747	0.00673
Acidobacteria	57723	P	107942	2514	110456	0.00745
Nitrospirae	40117	P	11759	152	11911	0.00080
Spirochaetes	203691	P	4339	209	4548	0.00031
Synergistetes	508458	P	3526	253	3779	0.00025
Ascomycota	4890	P	56293	552	56845	0.00383
Basidiomycota	5204	P	6355	140	6495	0.00044
Oomycota	4762	P	8852	1012	9864	0.00067
