name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1198030	223865	1421895	0.16620
Micrococcales	85006	O	509079	62889	571968	0.06685
Propionibacteriales	85009	O	422645	65132	487777	0.05701
Corynebacteriales	85007	O	404870	108247	513117	0.05998
Pseudonocardiales	85010	O	277142	36380	313522	0.03665
Micromonosporales	85008	O	265562	30560	296122	0.03461
Streptosporangiales	85012	O	196034	26591	222625	0.02602
Geodermatophilales	1643682	O	50218	10686	60904	0.00712
Frankiales	85013	O	21245	1829	23074	0.00270
Actinomycetales	2037	O	19875	2470	22345	0.00261
Jiangellales	1217098	O	12455	1844	14299	0.00167
Bifidobacteriales	85004	O	8048	1464	9512	0.00111
Nakamurellales	1643684	O	8047	902	8949	0.00105
Catenulisporales	414714	O	6727	826	7553	0.00088
Jatrophihabitantales	2805415	O	4967	365	5332	0.00062
Glycomycetales	85014	O	3016	205	3221	0.00038
Kineosporiales	622452	O	2451	569	3020	0.00035
Sporichthyales	2495578	O	1682	676	2358	0.00028
Actinopolysporales	622450	O	1260	109	1369	0.00016
Acidothermales	1643683	O	1020	45	1065	0.00012
Solirubrobacterales	588673	O	105052	14213	119265	0.01394
Miltoncostaeales	2843198	O	20669	2398	23067	0.00270
Rubrobacterales	84996	O	54433	6641	61074	0.00714
Acidimicrobiales	84993	O	33293	3302	36595	0.00428
Eggerthellales	1643822	O	7024	948	7972	0.00093
Coriobacteriales	84999	O	5469	894	6363	0.00074
Egibacterales	1747768	O	3166	165	3331	0.00039
Egicoccales	1755823	O	2754	372	3126	0.00037
Euzebyales	908621	O	2602	185	2787	0.00033
Bacillales	1385	O	73447	34920	108367	0.01267
Lactobacillales	186826	O	3758	1336	5094	0.00060
Eubacteriales	186802	O	17595	2732	20327	0.00238
Thermoanaerobacterales	68295	O	1945	270	2215	0.00026
Selenomonadales	909929	O	2238	126	2364	0.00028
Limnochordales	1676649	O	1414	38	1452	0.00017
