name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	8863011	361208	9224219	0.49851
Firmicutes	1239	P	208157	70153	278310	0.01504
Deinococcus-Thermus	1297	P	51581	2007	53588	0.00290
Cyanobacteria	1117	P	47254	1062	48316	0.00261
Chloroflexi	200795	P	34639	475	35114	0.00190
Armatimonadetes	67819	P	3583	18	3601	0.00019
Proteobacteria	1224	P	7437410	432131	7869541	0.42530
Planctomycetes	203682	P	381274	4228	385502	0.02083
Verrucomicrobia	74201	P	50598	1200	51798	0.00280
Kiritimatiellaeota	134625	P	1693	1114	2807	0.00015
Bacteroidetes	976	P	164578	2801	167379	0.00905
Chlorobi	1090	P	4862	157	5019	0.00027
Gemmatimonadetes	142182	P	104883	5185	110068	0.00595
Acidobacteria	57723	P	125890	2757	128647	0.00695
Nitrospirae	40117	P	12572	158	12730	0.00069
Spirochaetes	203691	P	5307	201	5508	0.00030
Synergistetes	508458	P	4238	315	4553	0.00025
Thermotogae	200918	P	1091	47	1138	0.00006
Ascomycota	4890	P	95086	872	95958	0.00519
Basidiomycota	5204	P	7861	186	8047	0.00043
Oomycota	4762	P	10520	1326	11846	0.00064
