name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	5833975	241310	6075285	0.45696
Firmicutes	1239	P	188377	70126	258503	0.01944
Cyanobacteria	1117	P	37084	789	37873	0.00285
Deinococcus-Thermus	1297	P	35450	1265	36715	0.00276
Chloroflexi	200795	P	24698	340	25038	0.00188
Armatimonadetes	67819	P	2251	11	2262	0.00017
Proteobacteria	1224	P	5769909	331366	6101275	0.45891
Planctomycetes	203682	P	275497	3193	278690	0.02096
Verrucomicrobia	74201	P	37801	959	38760	0.00292
Kiritimatiellaeota	134625	P	1159	792	1951	0.00015
Bacteroidetes	976	P	124158	2052	126210	0.00949
Chlorobi	1090	P	3524	115	3639	0.00027
Gemmatimonadetes	142182	P	95458	5009	100467	0.00756
Acidobacteria	57723	P	89586	2245	91831	0.00691
Nitrospirae	40117	P	8626	114	8740	0.00066
Spirochaetes	203691	P	3769	210	3979	0.00030
Synergistetes	508458	P	2842	229	3071	0.00023
Ascomycota	4890	P	85808	791	86599	0.00651
Basidiomycota	5204	P	5521	137	5658	0.00043
Oomycota	4762	P	7529	961	8490	0.00064
