name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	10757566	518085	11275651	0.45335
Thermoleophilia	1497346	C	249401	27885	277286	0.01115
Rubrobacteria	84995	C	116464	12217	128681	0.00517
Acidimicrobiia	84992	C	85241	7828	93069	0.00374
Coriobacteriia	84998	C	36785	4918	41703	0.00168
Nitriliruptoria	908620	C	24910	1831	26741	0.00108
Bacilli	91061	C	236623	96540	333163	0.01340
Clostridia	186801	C	64992	9947	74939	0.00301
Negativicutes	909932	C	9731	874	10605	0.00043
Limnochordia	1676648	C	4438	143	4581	0.00018
Erysipelotrichia	526524	C	1158	292	1450	0.00006
Tissierellia	1737404	C	1097	789	1886	0.00008
Deinococci	188787	C	73928	55568	129496	0.00521
Gloeobacteria	307596	C	7620	8821	16441	0.00066
Thermomicrobia	189775	C	13073	378	13451	0.00054
Chloroflexia	32061	C	11027	294	11321	0.00046
Tepidiformia	2682225	C	6547	218	6765	0.00027
Ardenticatenia	1382928	C	6525	104	6629	0.00027
Caldilineae	475962	C	3182	143	3325	0.00013
Anaerolineae	292625	C	2667	37	2704	0.00011
Ktedonobacteria	388447	C	2371	49	2420	0.00010
Dehalococcoidia	301297	C	1810	1358	3168	0.00013
Fimbriimonadia	1663419	C	3684	17	3701	0.00015
Mollicutes	31969	C	1254	276	1530	0.00006
Alphaproteobacteria	28211	C	5159493	368687	5528180	0.22227
Betaproteobacteria	28216	C	2261158	387554	2648712	0.10649
Gammaproteobacteria	1236	C	1633327	402212	2035539	0.08184
Deltaproteobacteria	28221	C	861478	59854	921332	0.03704
Epsilonproteobacteria	29547	C	7302	337	7639	0.00031
Acidithiobacillia	1807140	C	3695	353	4048	0.00016
Oligoflexia	1553900	C	1863	23	1886	0.00008
Hydrogenophilalia	2008785	C	1275	219	1494	0.00006
Planctomycetia	203683	C	450565	6291	456856	0.01837
Phycisphaerae	666505	C	22760	797	23557	0.00095
Opitutae	414999	C	42009	1486	43495	0.00175
Verrucomicrobiae	203494	C	21864	3473	25337	0.00102
Kiritimatiellae	1921781	C	1661	1639	3300	0.00013
Cytophagia	768503	C	72028	1316	73344	0.00295
Chitinophagia	1853228	C	33045	354	33399	0.00134
Flavobacteriia	117743	C	25725	1671	27396	0.00110
Bacteroidia	200643	C	23716	23280	46996	0.00189
Sphingobacteriia	117747	C	10790	840	11630	0.00047
Chlorobia	191410	C	7094	766	7860	0.00032
Gemmatimonadetes	219685	C	138208	7078	145286	0.00584
Vicinamibacteria	1813735	C	94010	4910	98920	0.00398
Acidobacteriia	204432	C	82255	1141	83396	0.00335
Blastocatellia	1562566	C	6480	165	6645	0.00027
Holophagae	533205	C	4217	72	4289	0.00017
Nitrospira	203693	C	20724	270	20994	0.00084
Spirochaetia	203692	C	7593	388	7981	0.00032
Synergistia	649775	C	6410	1767	8177	0.00033
Thermotogae	188708	C	1715	93	1808	0.00007
Sordariomycetes	147550	C	92461	1460	93921	0.00378
Eurotiomycetes	147545	C	8946	221	9167	0.00037
Dothideomycetes	147541	C	3865	407	4272	0.00017
Saccharomycetes	4891	C	4176	401	4577	0.00018
Ustilaginomycetes	5257	C	7084	138	7222	0.00029
Agaricomycetes	155619	C	2419	41	2460	0.00010
