name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1879856	363023	2242879	0.14756
Micrococcales	85006	O	985747	128103	1113850	0.07328
Corynebacteriales	85007	O	721588	88782	810370	0.05332
Propionibacteriales	85009	O	701035	113348	814383	0.05358
Micromonosporales	85008	O	674463	76652	751115	0.04942
Pseudonocardiales	85010	O	662417	88973	751390	0.04944
Streptosporangiales	85012	O	344628	49028	393656	0.02590
Geodermatophilales	1643682	O	99183	22020	121203	0.00797
Frankiales	85013	O	38526	3421	41947	0.00276
Actinomycetales	2037	O	36133	4680	40813	0.00269
Jiangellales	1217098	O	22601	3521	26122	0.00172
Bifidobacteriales	85004	O	14398	3423	17821	0.00117
Nakamurellales	1643684	O	13238	1497	14735	0.00097
Catenulisporales	414714	O	10209	1309	11518	0.00076
Jatrophihabitantales	2805415	O	7544	581	8125	0.00053
Glycomycetales	85014	O	5543	393	5936	0.00039
Kineosporiales	622452	O	4681	1139	5820	0.00038
Sporichthyales	2495578	O	2927	1231	4158	0.00027
Actinopolysporales	622450	O	2200	198	2398	0.00016
Acidothermales	1643683	O	1636	74	1710	0.00011
Solirubrobacterales	588673	O	163501	22038	185539	0.01221
Miltoncostaeales	2843198	O	34887	4110	38997	0.00257
Rubrobacterales	84996	O	89101	10714	99815	0.00657
Acidimicrobiales	84993	O	51303	5081	56384	0.00371
Eggerthellales	1643822	O	12491	1853	14344	0.00094
Coriobacteriales	84999	O	9243	1684	10927	0.00072
Egibacterales	1747768	O	5447	286	5733	0.00038
Egicoccales	1755823	O	4745	652	5397	0.00036
Euzebyales	908621	O	4638	338	4976	0.00033
Bacillales	1385	O	134915	69621	204536	0.01346
Lactobacillales	186826	O	6575	2496	9071	0.00060
Eubacteriales	186802	O	30885	5427	36312	0.00239
Thermoanaerobacterales	68295	O	3681	494	4175	0.00027
Selenomonadales	909929	O	4078	209	4287	0.00028
Veillonellales	1843489	O	1144	291	1435	0.00009
Limnochordales	1676649	O	2544	85	2629	0.00017
Deinococcales	118964	O	29383	1414	30797	0.00203
Thermales	68933	O	11123	611	11734	0.00077
Trueperales	2762275	O	2148	98	2246	0.00015
Synechococcales	1890424	O	18876	1404	20280	0.00133
Nostocales	1161	O	6071	413	6484	0.00043
Pseudanabaenales	2881377	O	4376	235	4611	0.00030
Gloeobacterales	307595	O	4149	78	4227	0.00028
Oscillatoriales	1150	O	2577	218	2795	0.00018
Sphaerobacterales	85001	O	6521	353	6874	0.00045
Thermomicrobiales	189776	O	1526	32	1558	0.00010
Chloroflexales	32064	O	6195	186	6381	0.00042
Tepidiformales	2682226	O	4219	149	4368	0.00029
Ardenticatenales	1382929	O	3672	62	3734	0.00025
Caldilineales	475963	O	1850	98	1948	0.00013
Ktedonobacterales	388448	O	1578	39	1617	0.00011
Anaerolineales	292629	O	1331	826	2157	0.00014
Fimbriimonadales	1663425	O	2429	12	2441	0.00016
Hyphomicrobiales	356	O	1969399	106800	2076199	0.13660
Sphingomonadales	204457	O	466564	47053	513617	0.03379
Rhodospirillales	204441	O	209631	174980	384611	0.02530
Rhodobacterales	204455	O	159381	11410	170791	0.01124
Caulobacterales	204458	O	110213	9489	119702	0.00788
Hyphomonadales	2800060	O	5347	183	5530	0.00036
Maricaulales	2800059	O	5100	471	5571	0.00037
Parvularculales	255473	O	1708	107	1815	0.00012
Burkholderiales	80840	O	1090165	268690	1358855	0.08940
Rhodocyclales	206389	O	72065	19656	91721	0.00603
