name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	32001	7638	39639	0.00366
Bradyrhizobium sp. 170	2782641	S	25029	6829	31858	0.00294
Bradyrhizobium sp. CCBAU 051011	858422	S	15887	2789	18676	0.00172
Bradyrhizobium sp. CCBAU 51753	1325100	S	14719	2909	17628	0.00163
Bradyrhizobium sp. CCBAU 53351	1325114	S	12952	5865	18817	0.00174
Bradyrhizobium sp. SK17	2057741	S	11961	3628	15589	0.00144
Bradyrhizobium sp. 195	2782662	S	11710	4189	15899	0.00147
Bradyrhizobium sp. A19	2898149	S	10696	1708	12404	0.00115
Bradyrhizobium sp. BTAi1	288000	S	10169	1718	11887	0.00110
Bradyrhizobium sp. ORS 278	114615	S	9798	2129	11927	0.00110
Bradyrhizobium sp. ORS 285	115808	S	9678	2093	11771	0.00109
Bradyrhizobium sp. CCBAU 53421	1325120	S	9461	2811	12272	0.00113
Bradyrhizobium sp. 186	2782654	S	9261	2598	11859	0.00110
Bradyrhizobium sp. CCBAU 53338	1325111	S	9151	3303	12454	0.00115
Bradyrhizobium sp. CCBAU 53340	1325112	S	8058	2765	10823	0.00100
Bradyrhizobium sp. 1(2017)	1404888	S	6770	1999	8769	0.00081
Bradyrhizobium sp. S2-11-2	2840472	S	6729	6264	12993	0.00120
Bradyrhizobium sp. 6(2017)	1197460	S	6552	2860	9412	0.00087
Bradyrhizobium sp. S2-20-1	2840469	S	5770	5799	11569	0.00107
Bradyrhizobium sp. S2-11-4	2840473	S	5443	6043	11486	0.00106
Bradyrhizobium sp. 41S5	1404443	S	5260	3264	8524	0.00079
Bradyrhizobium sp. CCGE-LA001	1223566	S	4869	1680	6549	0.00060
Bradyrhizobium sp. I71	2590772	S	3850	4004	7854	0.00073
Bradyrhizobium sp. CCBAU 51765	1325102	S	3551	3747	7298	0.00067
Bradyrhizobium sp. 191	2782659	S	3471	4061	7532	0.00070
Bradyrhizobium sp. C-145	574727	S	2581	2231	4812	0.00044
Bradyrhizobium sp.	376	S	2214	6408	8622	0.00080
Bradyrhizobium sp. 40	2782674	S	1851	5110	6961	0.00064
Bradyrhizobium sp. 144S4	2823807	S	1737	4116	5853	0.00054
Bradyrhizobium sp. 192	2782660	S	1701	3839	5540	0.00051
Bradyrhizobium sp. 323S2	1404649	S	1569	3749	5318	0.00049
Bradyrhizobium sp. 4	2782678	S	1549	4844	6393	0.00059
Bradyrhizobium sp. LCT2	2493093	S	1007	2402	3409	0.00031
Bradyrhizobium erythrophlei	1437360	S	51885	3549	55434	0.00512
Bradyrhizobium diazoefficiens	1355477	S	30308	39043	69351	0.00640
Bradyrhizobium canariense	255045	S	17811	23664	41475	0.00383
Bradyrhizobium lablabi	722472	S	15891	15467	31358	0.00290
Bradyrhizobium icense	1274631	S	13364	1557	14921	0.00138
Bradyrhizobium paxllaeri	190148	S	13299	2062	15361	0.00142
Bradyrhizobium genosp. L	83637	S	11241	1907	13148	0.00121
Bradyrhizobium japonicum	375	S	11092	13857	24949	0.00230
Bradyrhizobium guangdongense	1325090	S	10334	3336	13670	0.00126
Bradyrhizobium guangzhouense	1325095	S	8844	2826	11670	0.00108
Bradyrhizobium arachidis	858423	S	8566	2055	10621	0.00098
Bradyrhizobium oligotrophicum	44255	S	8483	1241	9724	0.00090
Bradyrhizobium cosmicum	1404864	S	6975	1907	8882	0.00082
Bradyrhizobium quebecense	2748629	S	6966	3305	10271	0.00095
Bradyrhizobium symbiodeficiens	1404367	S	6702	8473	15175	0.00140
Bradyrhizobium genosp. B	83627	S	6443	1151	7594	0.00070
Bradyrhizobium vignae	1549949	S	5948	1172	7120	0.00066
Bradyrhizobium septentrionale	1404411	S	5762	2941	8703	0.00080
Bradyrhizobium guangxiense	1325115	S	5730	2095	7825	0.00072
Bradyrhizobium amphicarpaeae	1404768	S	4851	1692	6543	0.00060
Bradyrhizobium betae	244734	S	4545	2093	6638	0.00061
Bradyrhizobium daqingense	993502	S	3865	1751	5616	0.00052
Bradyrhizobium elkanii	29448	S	3691	10501	14192	0.00131
Bradyrhizobium zhanjiangense	1325107	S	2563	2157	4720	0.00044
Bradyrhizobium ottawaense	931866	S	1535	8044	9579	0.00088
Nitrobacter hamburgensis	912	S	86429	11712	98141	0.00906
Nitrobacter winogradskyi	913	S	17252	2391	19643	0.00181
Rhodopseudomonas palustris	1076	S	29538	9106	38644	0.00357
Rhodopseudomonas sp. SK50-23	340268	S	4802	913	5715	0.00053
Rhodopseudomonas boonkerdii	475937	S	4648	1105	5753	0.00053
Afipia carboxidovorans	40137	S	14574	2134	16708	0.00154
Afipia sp. GAS231	1882747	S	5512	3261	8773	0.00081
Tardiphaga sp. 37S4	1404741	S	3184	9233	12417	0.00115
Tardiphaga robiniae	943830	S	2977	1983	4960	0.00046
Variibacter gotjawalensis	1333996	S	6344	418	6762	0.00062
Mesorhizobium sp. B2-8-5	2589903	S	26209	6719	32928	0.00304
Mesorhizobium sp. J8	2777475	S	15792	3955	19747	0.00182
Mesorhizobium sp. B2-1-1	2589974	S	8263	1454	9717	0.00090
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	8235	5460	13695	0.00126
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	6890	2654	9544	0.00088
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	6821	2020	8841	0.00082
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	6452	2994	9446	0.00087
Mesorhizobium sp. B1-1-8	2589976	S	5902	1137	7039	0.00065
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	5479	1277	6756	0.00062
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	5298	1299	6597	0.00061
Mesorhizobium sp. 8	2584466	S	4661	864	5525	0.00051
Mesorhizobium sp. NZP2298	2483403	S	4620	2128	6748	0.00062
Mesorhizobium sp. 131-2-1	2744518	S	4603	1880	6483	0.00060
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	3817	1242	5059	0.00047
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	3765	7499	11264	0.00104
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	3547	7427	10974	0.00101
Mesorhizobium sp. 113-3-3	2744516	S	3502	1478	4980	0.00046
Mesorhizobium sp. INR15	2654248	S	3238	359	3597	0.00033
Mesorhizobium sp. PAMC28654	2880934	S	3191	462	3653	0.00034
Mesorhizobium sp. 113-3-9	2744517	S	3119	1798	4917	0.00045
Mesorhizobium sp. Pch-S	2082387	S	2700	288	2988	0.00028
Mesorhizobium sp. B2-1-8	2589967	S	2544	599	3143	0.00029
Mesorhizobium sp. B4-1-4	2589888	S	2543	473	3016	0.00028
Mesorhizobium sp. DCY119	2108445	S	2446	425	2871	0.00027
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	2317	606	2923	0.00027
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	2263	653	2916	0.00027
Mesorhizobium sp. 113-1-2	2744515	S	2115	799	2914	0.00027
Mesorhizobium sp. NZP2077	2483404	S	2103	535	2638	0.00024
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	1941	685	2626	0.00024
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	1872	482	2354	0.00022
Mesorhizobium sp. L-2-11	2744521	S	1858	546	2404	0.00022
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	1638	459	2097	0.00019
Mesorhizobium sp. NZP2234	2483402	S	1034	2802	3836	0.00035
Mesorhizobium loti	381	S	3311	21270	24581	0.00227
Mesorhizobium terrae	2725666	S	3148	781	3929	0.00036
Mesorhizobium opportunistum	593909	S	2727	856	3583	0.00033
Mesorhizobium amorphae	71433	S	2341	427	2768	0.00026
Mesorhizobium huakuii	28104	S	2172	2085	4257	0.00039
Mesorhizobium japonicum	2066070	S	1620	963	2583	0.00024
Mesorhizobium erdmanii	1777866	S	1549	333	1882	0.00017
Mesorhizobium ciceri	39645	S	1537	2831	4368	0.00040
Mesorhizobium australicum	536018	S	1367	323	1690	0.00016
Aquibium microcysteis	675281	S	3426	755	4181	0.00039
Aquibium oceanicum	1670800	S	2591	480	3071	0.00028
Aminobacter sp. MSH1	374606	S	2178	3247	5425	0.00050
Nitratireductor sp. SY7	2599600	S	2255	322	2577	0.00024
Nitratireductor sp. OM-1	1756988	S	1123	199	1322	0.00012
Roseitalea porphyridii	1852022	S	1813	247	2060	0.00019
Oricola thermophila	2742145	S	1375	153	1528	0.00014
Rhizobium sp. BG4	2613770	S	3987	931	4918	0.00045
Rhizobium sp. 11515TR	2028343	S	1945	2327	4272	0.00039
Rhizobium sp. WYJ-E13	2849093	S	1927	331	2258	0.00021
Rhizobium sp. AB2/73	2795216	S	1731	2940	4671	0.00043
Rhizobium sp. NXC24	2048897	S	1711	374	2085	0.00019
Rhizobium sp. ACO-34A	1571470	S	1100	252	1352	0.00012
Rhizobium sp. C104	2917727	S	1070	1435	2505	0.00023
Rhizobium sp. WL3	2603277	S	1025	228	1253	0.00012
Rhizobium sp. SL42	2806346	S	1024	199	1223	0.00011
Rhizobium sp. NZLR1	2731096	S	1006	735	1741	0.00016
Rhizobium leguminosarum	384	S	9599	15733	25332	0.00234
Rhizobium etli	29449	S	1986	2761	4747	0.00044
Rhizobium jaguaris	1312183	S	1829	224	2053	0.00019
Rhizobium tropici	398	S	1471	418	1889	0.00017
Rhizobium phaseoli	396	S	1360	3370	4730	0.00044
Rhizobium pseudoryzae	379684	S	1271	259	1530	0.00014
Rhizobium acidisoli	1538158	S	1165	1126	2291	0.00021
Rhizobium gallicum	56730	S	1163	1783	2946	0.00027
Rhizobium bangladeshense	1138189	S	1068	274	1342	0.00012
Agrobacterium tumefaciens	358	S	3690	6616	10306	0.00095
Agrobacterium vitis	373	S	2133	283	2416	0.00022
Neorhizobium galegae	399	S	4378	1179	5557	0.00051
Neorhizobium sp. NCHU2750	1825976	S	1226	345	1571	0.00015
Sinorhizobium fredii	380	S	3899	5355	9254	0.00085
Sinorhizobium meliloti	382	S	2880	1270	4150	0.00038
Sinorhizobium sp. BG8	2613773	S	1263	195	1458	0.00013
Sinorhizobium americanum	194963	S	1424	515	1939	0.00018
Sinorhizobium medicae	110321	S	1182	169	1351	0.00012
Ensifer adhaerens	106592	S	3676	2836	6512	0.00060
Ensifer mexicanus	375549	S	1890	271	2161	0.00020
Ensifer sp. PDNC004	2811423	S	1146	520	1666	0.00015
Ensifer alkalisoli	1752398	S	1370	266	1636	0.00015
Ensifer sojae	716925	S	1179	462	1641	0.00015
Shinella sp. HZN7	879274	S	2345	1953	4298	0.00040
Shinella sp. PSBB067	2715959	S	1730	1300	3030	0.00028
Shinella sp. XGS7	2877941	S	1342	1168	2510	0.00023
Shinella zoogloeoides	352475	S	1979	2527	4506	0.00042
Shinella oryzae	2871820	S	1025	424	1449	0.00013
Ciceribacter thiooxidans	1969821	S	1434	275	1709	0.00016
Georhizobium profundi	2341112	S	1209	226	1435	0.00013
Pseudolabrys taiwanensis	331696	S	34202	5114	39316	0.00363
