name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	2940366	531372	3471738	0.13976
Microbacteriaceae	85023	F	657538	86393	743931	0.02995
Micrococcaceae	1268	F	472093	86850	558943	0.02250
Intrasporangiaceae	85021	F	139033	28616	167649	0.00675
Cellulomonadaceae	85016	F	130411	35683	166094	0.00669
Promicromonosporaceae	85017	F	64319	20287	84606	0.00341
Ornithinimicrobiaceae	2805590	F	53669	9185	62854	0.00253
Dermabacteraceae	85020	F	37719	5834	43553	0.00175
Brevibacteriaceae	85019	F	35269	5963	41232	0.00166
Dermacoccaceae	145357	F	27979	5317	33296	0.00134
Bogoriellaceae	145358	F	25932	6349	32281	0.00130
Ruaniaceae	1331736	F	21329	21274	42603	0.00172
Beutenbergiaceae	125316	F	15141	3927	19068	0.00077
Sanguibacteraceae	145360	F	10944	2780	13724	0.00055
Dermatophilaceae	85018	F	4911	389	5300	0.00021
Kytococcaceae	2805426	F	4642	1879	6521	0.00026
Demequinaceae	1042322	F	1545	101	1646	0.00007
Nocardioidaceae	85015	F	1103792	188881	1292673	0.05204
Propionibacteriaceae	31957	F	113221	19019	132240	0.00532
Kribbellaceae	2726069	F	74960	9163	84123	0.00339
Actinopolymorphaceae	2805400	F	14490	1342	15832	0.00064
Mycobacteriaceae	1762	F	603698	70640	674338	0.02715
Nocardiaceae	85025	F	327143	53849	380992	0.01534
Corynebacteriaceae	1653	F	93533	18869	112402	0.00452
Gordoniaceae	85026	F	81170	14527	95697	0.00385
Tsukamurellaceae	85028	F	25552	5345	30897	0.00124
Dietziaceae	85029	F	14655	13297	27952	0.00113
Segniliparaceae	316606	F	2096	95	2191	0.00009
Pseudonocardiaceae	2070	F	967664	121074	1088738	0.04383
Micromonosporaceae	28056	F	735226	82861	818087	0.03293
Thermomonosporaceae	2012	F	238801	37119	275920	0.01111
Streptosporangiaceae	2004	F	198679	26644	225323	0.00907
Nocardiopsaceae	83676	F	57157	7585	64742	0.00261
Geodermatophilaceae	85030	F	144533	30090	174623	0.00703
Actinomycetaceae	2049	F	61586	7517	69103	0.00278
Frankiaceae	74712	F	55492	4560	60052	0.00242
Jiangellaceae	1217100	F	33227	4772	37999	0.00153
Bifidobacteriaceae	31953	F	24345	6171	30516	0.00123
Nakamurellaceae	85031	F	22568	2471	25039	0.00101
Catenulisporaceae	414877	F	14540	1738	16278	0.00066
Jatrophihabitantaceae	2805416	F	10800	781	11581	0.00047
Glycomycetaceae	85034	F	9779	630	10409	0.00042
Kineosporiaceae	83778	F	7860	1785	9645	0.00039
Sporichthyaceae	85033	F	4864	1898	6762	0.00027
Actinopolysporaceae	622451	F	3793	319	4112	0.00017
Acidothermaceae	85032	F	2466	106	2572	0.00010
Conexibacteraceae	320583	F	199581	25024	224605	0.00904
Miltoncostaeaceae	2843199	F	47419	5290	52709	0.00212
Baekduiaceae	2600303	F	77449	10989	88438	0.00356
Rubrobacteraceae	84997	F	38829	1424	40253	0.00162
Iamiaceae	633392	F	72743	7792	80535	0.00324
Ilumatobacteraceae	2448023	F	8668	460	9128	0.00037
Acidimicrobiaceae	84994	F	3195	215	3410	0.00014
Eggerthellaceae	1643826	F	20802	2855	23657	0.00095
Atopobiaceae	1643824	F	10460	1994	12454	0.00050
