name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	2075086	402247	2477333	0.13870
Microbacteriaceae	85023	F	485135	59767	544902	0.03051
Micrococcaceae	1268	F	284736	54772	339508	0.01901
Cellulomonadaceae	85016	F	97515	27653	125168	0.00701
Intrasporangiaceae	85021	F	87562	18869	106431	0.00596
Promicromonosporaceae	85017	F	46211	15115	61326	0.00343
Ornithinimicrobiaceae	2805590	F	37827	6682	44509	0.00249
Dermabacteraceae	85020	F	26124	4209	30333	0.00170
Brevibacteriaceae	85019	F	24961	4250	29211	0.00164
Dermacoccaceae	145357	F	19669	3885	23554	0.00132
Bogoriellaceae	145358	F	19437	4960	24397	0.00137
Ruaniaceae	1331736	F	15594	15819	31413	0.00176
Beutenbergiaceae	125316	F	10706	2879	13585	0.00076
Sanguibacteraceae	145360	F	7663	2031	9694	0.00054
Dermatophilaceae	85018	F	3464	283	3747	0.00021
Kytococcaceae	2805426	F	3340	1552	4892	0.00027
Demequinaceae	1042322	F	1169	78	1247	0.00007
Mycobacteriaceae	1762	F	463980	70550	534530	0.02993
Nocardiaceae	85025	F	238275	40234	278509	0.01559
Corynebacteriaceae	1653	F	65069	13438	78507	0.00440
Gordoniaceae	85026	F	58225	10428	68653	0.00384
Tsukamurellaceae	85028	F	18520	3890	22410	0.00125
Dietziaceae	85029	F	10372	9683	20055	0.00112
Segniliparaceae	316606	F	1483	68	1551	0.00009
Nocardioidaceae	85015	F	755533	129817	885350	0.04957
Propionibacteriaceae	31957	F	83406	20120	103526	0.00580
Kribbellaceae	2726069	F	36161	4552	40713	0.00228
Actinopolymorphaceae	2805400	F	10607	998	11605	0.00065
Micromonosporaceae	28056	F	657735	75773	733508	0.04107
Pseudonocardiaceae	2070	F	616141	78739	694880	0.03890
Thermomonosporaceae	2012	F	150362	24388	174750	0.00978
Streptosporangiaceae	2004	F	147134	20634	167768	0.00939
Nocardiopsaceae	83676	F	42957	5735	48692	0.00273
Geodermatophilaceae	85030	F	211721	44713	256434	0.01436
Frankiaceae	74712	F	43812	3703	47515	0.00266
Actinomycetaceae	2049	F	42130	5169	47299	0.00265
Jiangellaceae	1217100	F	23688	3438	27126	0.00152
Nakamurellaceae	85031	F	18351	2093	20444	0.00114
Bifidobacteriaceae	31953	F	16233	3933	20166	0.00113
Catenulisporaceae	414877	F	11199	1362	12561	0.00070
Jatrophihabitantaceae	2805416	F	8539	626	9165	0.00051
Kineosporiaceae	83778	F	6019	1387	7406	0.00041
Glycomycetaceae	85034	F	5913	401	6314	0.00035
Sporichthyaceae	85033	F	3586	1428	5014	0.00028
Actinopolysporaceae	622451	F	2736	234	2970	0.00017
Acidothermaceae	85032	F	1802	79	1881	0.00011
Conexibacteraceae	320583	F	192742	24292	217034	0.01215
Miltoncostaeaceae	2843199	F	36131	3994	40125	0.00225
Baekduiaceae	2600303	F	74267	10567	84834	0.00475
Rubrobacteraceae	84997	F	31689	1154	32843	0.00184
Iamiaceae	633392	F	51472	5526	56998	0.00319
Ilumatobacteraceae	2448023	F	5559	289	5848	0.00033
Acidimicrobiaceae	84994	F	2030	133	2163	0.00012
Eggerthellaceae	1643826	F	14196	1921	16117	0.00090
Atopobiaceae	1643824	F	6849	1253	8102	0.00045
Coriobacteriaceae	84107	F	3030	593	3623	0.00020
Egibacteraceae	1747769	F	5908	291	6199	0.00035
Egicoccaceae	1755824	F	5422	694	6116	0.00034
Euzebyaceae	908622	F	5326	363	5689	0.00032
Bacillaceae	186817	F	90183	72305	162488	0.00910
Paenibacillaceae	186822	F	61237	4504	65741	0.00368
Alicyclobacillaceae	186823	F	6349	872	7221	0.00040
Planococcaceae	186818	F	3038	804	3842	0.00022
Thermoactinomycetaceae	186824	F	2114	210	2324	0.00013
Staphylococcaceae	90964	F	1504	10669	12173	0.00068
Lactobacillaceae	33958	F	4285	1159	5444	0.00030
Streptococcaceae	1300	F	1648	1369	3017	0.00017
Oscillospiraceae	216572	F	9580	3023	12603	0.00071
Clostridiales Family XVII. Incertae Sedis	539000	F	7158	1588	8746	0.00049
Clostridiaceae	31979	F	4126	607	4733	0.00027
