name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	4644815	115894	4760709	0.41773
Firmicutes	1239	P	1317876	169524	1487400	0.13051
Deinococcus-Thermus	1297	P	21271	456	21727	0.00191
Cyanobacteria	1117	P	21044	297	21341	0.00187
Chloroflexi	200795	P	16092	130	16222	0.00142
Armatimonadetes	67819	P	1484	4	1488	0.00013
Tenericutes	544448	P	1149	57	1206	0.00011
Proteobacteria	1224	P	4393176	149098	4542274	0.39856
Planctomycetes	203682	P	226028	2135	228163	0.02002
Verrucomicrobia	74201	P	29203	697	29900	0.00262
Bacteroidetes	976	P	92731	1002	93733	0.00822
Chlorobi	1090	P	2115	56	2171	0.00019
Gemmatimonadetes	142182	P	37050	1268	38318	0.00336
Acidobacteria	57723	P	50518	579	51097	0.00448
Nitrospirae	40117	P	4813	41	4854	0.00043
Spirochaetes	203691	P	2613	71	2684	0.00024
Synergistetes	508458	P	1718	82	1800	0.00016
Ascomycota	4890	P	81568	699	82267	0.00722
Basidiomycota	5204	P	3392	143	3535	0.00031
Oomycota	4762	P	4776	1023	5799	0.00051
