name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	6692352	318128	7010480	0.47329
Thermoleophilia	1497346	C	198481	22118	220599	0.01489
Rubrobacteria	84995	C	96184	10666	106850	0.00721
Acidimicrobiia	84992	C	58189	5281	63470	0.00429
Coriobacteriia	84998	C	22471	2946	25417	0.00172
Nitriliruptoria	908620	C	15546	1115	16661	0.00112
Bacilli	91061	C	135079	64949	200028	0.01350
Clostridia	186801	C	34745	5287	40032	0.00270
Negativicutes	909932	C	5374	517	5891	0.00040
Limnochordia	1676648	C	2583	81	2664	0.00018
Deinococci	188787	C	44172	32548	76720	0.00518
Gloeobacteria	307596	C	4301	4921	9222	0.00062
Thermomicrobia	189775	C	7653	228	7881	0.00053
Chloroflexia	32061	C	5739	159	5898	0.00040
Ardenticatenia	1382928	C	3573	56	3629	0.00025
Tepidiformia	2682225	C	3488	116	3604	0.00024
Caldilineae	475962	C	1777	85	1862	0.00013
Ktedonobacteria	388447	C	1545	34	1579	0.00011
Anaerolineae	292625	C	1310	19	1329	0.00009
Dehalococcoidia	301297	C	1130	869	1999	0.00013
Fimbriimonadia	1663419	C	2247	10	2257	0.00015
Alphaproteobacteria	28211	C	2922927	202575	3125502	0.21101
Betaproteobacteria	28216	C	1308213	209591	1517804	0.10247
Gammaproteobacteria	1236	C	904150	215017	1119167	0.07556
Deltaproteobacteria	28221	C	478196	26544	504740	0.03408
Epsilonproteobacteria	29547	C	4049	253	4302	0.00029
Acidithiobacillia	1807140	C	2066	192	2258	0.00015
Oligoflexia	1553900	C	1263	14	1277	0.00009
Planctomycetia	203683	C	266594	3834	270428	0.01826
Phycisphaerae	666505	C	15555	515	16070	0.00108
Opitutae	414999	C	26416	918	27334	0.00185
Verrucomicrobiae	203494	C	13232	2050	15282	0.00103
Kiritimatiellae	1921781	C	1000	958	1958	0.00013
Cytophagia	768503	C	36184	678	36862	0.00249
Chitinophagia	1853228	C	14827	155	14982	0.00101
Flavobacteriia	117743	C	13795	863	14658	0.00099
Bacteroidia	200643	C	13375	13172	26547	0.00179
Sphingobacteriia	117747	C	6407	422	6829	0.00046
Chlorobia	191410	C	4191	493	4684	0.00032
Gemmatimonadetes	219685	C	94919	4831	99750	0.00673
Acidobacteriia	204432	C	51788	714	52502	0.00354
Vicinamibacteria	1813735	C	49101	2561	51662	0.00349
Blastocatellia	1562566	C	3723	136	3859	0.00026
Holophagae	533205	C	2393	41	2434	0.00016
Nitrospira	203693	C	11593	155	11748	0.00079
Spirochaetia	203692	C	4339	209	4548	0.00031
Synergistia	649775	C	3526	979	4505	0.00030
Sordariomycetes	147550	C	45134	723	45857	0.00310
Eurotiomycetes	147545	C	5314	133	5447	0.00037
Dothideomycetes	147541	C	2331	254	2585	0.00017
Saccharomycetes	4891	C	2437	230	2667	0.00018
Ustilaginomycetes	5257	C	4277	82	4359	0.00029
Agaricomycetes	155619	C	1448	20	1468	0.00010
