name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. BH-MK-02	2880933	S	26871	6283	33154	0.00176
Streptomyces sp. CdTB01	1725411	S	17172	5444	22616	0.00120
Streptomyces sp. A2-16	2781734	S	14646	5127	19773	0.00105
Streptomyces sp. SN-593	659352	S	12619	3062	15681	0.00083
Streptomyces sp. RTd22	1841249	S	12122	6772	18894	0.00100
Streptomyces sp. SCSIO 64649	2878388	S	11194	2053	13247	0.00070
Streptomyces sp. So13.3	2136173	S	10786	2113	12899	0.00069
Streptomyces sp. CB01881	2078691	S	10685	2012	12697	0.00067
Streptomyces sp. ZYC-3	2797636	S	10654	2376	13030	0.00069
Streptomyces sp. S4.7	2705439	S	10568	3841	14409	0.00077
Streptomyces sp. NA02950	2742137	S	9365	2002	11367	0.00060
Streptomyces sp. 3214.6	1882757	S	9153	3005	12158	0.00065
Streptomyces sp. ST1015	1848900	S	8985	2063	11048	0.00059
Streptomyces sp. P3	2135430	S	8963	2517	11480	0.00061
Streptomyces sp. NHF165	2175864	S	8896	1606	10502	0.00056
Streptomyces sp. MA3_2.13	2867410	S	8527	1119	9646	0.00051
Streptomyces sp. SirexAA-E	862751	S	8287	2744	11031	0.00059
Streptomyces sp. Rer75	2750011	S	8189	5048	13237	0.00070
Streptomyces sp. LRE541	2931983	S	7942	2040	9982	0.00053
Streptomyces sp. CMB-StM0423	2059884	S	7878	5057	12935	0.00069
Streptomyces sp. WAC 01438	2203204	S	7851	2924	10775	0.00057
Streptomyces sp. Z423-1	2730915	S	7846	2542	10388	0.00055
Streptomyces sp. GQFP	2907545	S	7700	1466	9166	0.00049
Streptomyces sp. 3025	2923272	S	7629	1424	9053	0.00048
Streptomyces sp. SM18	1736046	S	7496	2303	9799	0.00052
Streptomyces sp. SAT1	1849967	S	7426	2986	10412	0.00055
Streptomyces sp. SCUT-3	2684469	S	7375	2945	10320	0.00055
Streptomyces sp. GMY02	1333528	S	7235	1365	8600	0.00046
Streptomyces sp. NEAU-sy36	2751189	S	7104	2918	10022	0.00053
Streptomyces sp. RPA4-2	2721244	S	7047	2328	9375	0.00050
Streptomyces sp. DSM 40868	2721173	S	6973	2832	9805	0.00052
Streptomyces sp. 891-h	2720714	S	6889	1332	8221	0.00044
Streptomyces sp. Go 40/10	2825844	S	6873	3462	10335	0.00055
Streptomyces sp. MBT27	1488356	S	6781	2133	8914	0.00047
Streptomyces sp. YIM 121038	2136401	S	6742	2181	8923	0.00047
Streptomyces sp. NA04227	2742136	S	6556	1594	8150	0.00043
Streptomyces sp. GS7	2692234	S	6382	1863	8245	0.00044
Streptomyces sp. MST-110588	2833628	S	6356	1642	7998	0.00043
Streptomyces sp. SYP-A7193	2662065	S	6347	4576	10923	0.00058
Streptomyces sp. JB150	2714844	S	6152	2257	8409	0.00045
Streptomyces sp. CB09001	2083284	S	6144	4646	10790	0.00057
Streptomyces sp. HM190	2695266	S	6143	2157	8300	0.00044
Streptomyces sp. MG62	2838015	S	5994	2526	8520	0.00045
Streptomyces sp. W1SF4	2305220	S	5994	2301	8295	0.00044
Streptomyces sp. BJ20	2930049	S	5922	2636	8558	0.00045
Streptomyces sp. QHH-9511	2684468	S	5817	1716	7533	0.00040
Streptomyces sp. AMCC400023	2056258	S	5788	2794	8582	0.00046
Streptomyces sp. Go-475	2072505	S	5748	2983	8731	0.00046
Streptomyces sp. C8S0	2585716	S	5722	1715	7437	0.00040
Streptomyces sp. MG28	2865673	S	5631	2366	7997	0.00042
Streptomyces sp. BHT-5-2	2866715	S	5388	1843	7231	0.00038
Streptomyces sp. Tu 2975	2676871	S	5067	1732	6799	0.00036
Streptomyces sp. 135	2838850	S	4992	1812	6804	0.00036
Streptomyces sp. jing01	2726118	S	4827	2993	7820	0.00042
Streptomyces sp. WY228	2855836	S	4569	2679	7248	0.00039
Streptomyces sp. WAC 01529	2203205	S	4498	1762	6260	0.00033
Streptomyces sp. HP-A2021	2927875	S	4494	2816	7310	0.00039
Streptomyces sp. HSG2	2797167	S	4457	1035	5492	0.00029
Streptomyces sp. S1D4-11	2721246	S	4446	4036	8482	0.00045
Streptomyces sp. fd1-xmd	1812480	S	4397	2271	6668	0.00035
Streptomyces sp. INR7	2607753	S	4362	2692	7054	0.00037
Streptomyces sp. WAC 06738	2203210	S	4335	6226	10561	0.00056
Streptomyces sp. MOE7	1961713	S	4024	5257	9281	0.00049
Streptomyces sp. TN58	234612	S	3813	2082	5895	0.00031
Streptomyces sp. SUK 48	2582831	S	3776	2721	6497	0.00035
Streptomyces sp. CNQ-509	444103	S	3717	5216	8933	0.00047
Streptomyces sp. CCM_MD2014	1561022	S	3563	4108	7671	0.00041
Streptomyces sp. 2323.1	1938841	S	3306	2185	5491	0.00029
Streptomyces sp. RPA4-5	2721245	S	3271	2313	5584	0.00030
Streptomyces sp. HF10	2692233	S	3118	2534	5652	0.00030
Streptomyces sp. YPW6	2840373	S	3075	1746	4821	0.00026
Streptomyces sp. AgN23	1188315	S	3069	3021	6090	0.00032
Streptomyces sp. PAMC 26508	1265601	S	3068	18070	21138	0.00112
Streptomyces sp. Mg1	465541	S	2809	3629	6438	0.00034
Streptomyces sp. ADI95-16	1522758	S	2799	3398	6197	0.00033
Streptomyces sp. 769	1262452	S	2663	2253	4916	0.00026
Streptomyces sp. XC 2026	2782004	S	2645	2484	5129	0.00027
Streptomyces sp. S501	2420135	S	2602	16587	19189	0.00102
Streptomyces sp. 2114.2	1881022	S	2587	18113	20700	0.00110
Streptomyces sp. S063	2005885	S	2222	1712	3934	0.00021
Streptomyces sp. EAS-AB2608	2779671	S	2086	4781	6867	0.00036
Streptomyces sp. S8	1837283	S	2080	1996	4076	0.00022
Streptomyces sp. M2	646637	S	2063	18244	20307	0.00108
Streptomyces sp. NEAU-S7GS2	2202000	S	2048	1983	4031	0.00021
Streptomyces sp. CRSS-Y-16	2906474	S	2002	18730	20732	0.00110
Streptomyces sp. PBH53	1577075	S	1914	4200	6114	0.00032
Streptomyces sp. ID38640	1265399	S	1899	1633	3532	0.00019
Streptomyces sp. 3211	1964449	S	1883	3483	5366	0.00029
Streptomyces sp. RLB1-33	2721243	S	1874	6554	8428	0.00045
Streptomyces sp. WA6-1-16	2879427	S	1738	2025	3763	0.00020
Streptomyces sp. 11-1-2	1851167	S	1652	3481	5133	0.00027
Streptomyces sp. Sge12	1972846	S	1561	3556	5117	0.00027
Streptomyces sp. HNA39	2850561	S	1437	1861	3298	0.00018
Streptomyces sp. Tue 6075	1661694	S	1420	1856	3276	0.00017
Streptomyces sp. NA02536	2742133	S	1277	3726	5003	0.00027
Streptomyces sp. M56	1495638	S	1215	3644	4859	0.00026
Streptomyces sp. VN1	1821625	S	1173	5594	6767	0.00036
Streptomyces sp. WAC00303	2933779	S	1165	1860	3025	0.00016
Streptomyces sp. CFMR 7	1649184	S	1142	2212	3354	0.00018
Streptomyces sp. CB00271	2750025	S	1138	1717	2855	0.00015
Streptomyces sp. CLI2509	1984801	S	1080	6065	7145	0.00038
Streptomyces rapamycinicus	1226757	S	17396	4041	21437	0.00114
Streptomyces hygroscopicus	1912	S	11919	17595	29514	0.00157
Streptomyces violaceusniger	68280	S	3581	2431	6012	0.00032
Streptomyces yatensis	155177	S	3301	2477	5778	0.00031
Streptomyces venezuelae	54571	S	34906	14039	48945	0.00260
Streptomyces cadmiisoli	2184053	S	7618	1860	9478	0.00050
Streptomyces aurantiacus	47760	S	6978	1655	8633	0.00046
Streptomyces qaidamensis	1783515	S	4743	2011	6754	0.00036
Streptomyces alboniger	132473	S	3949	1471	5420	0.00029
Streptomyces koyangensis	188770	S	2772	2869	5641	0.00030
Streptomyces bathyalis	2710756	S	21508	3348	24856	0.00132
Streptomyces lydicus	47763	S	21436	14998	36434	0.00194
Streptomyces pratensis	1169025	S	20180	4783	24963	0.00133
Streptomyces niveus	193462	S	19464	8372	27836	0.00148
Streptomyces aquilus	2548456	S	18361	5361	23722	0.00126
Streptomyces griseus	1911	S	5678	4877	10555	0.00056
Streptomyces anulatus	1892	S	4475	4844	9319	0.00050
Streptomyces microflavus	1919	S	2331	10769	13100	0.00070
Streptomyces globisporus	1908	S	1934	15016	16950	0.00090
Streptomyces lunaelactis	1535768	S	14880	2968	17848	0.00095
Streptomyces chartreusis	1969	S	14404	6191	20595	0.00109
Streptomyces griseorubiginosus	67304	S	14255	4649	18904	0.00100
Streptomyces armeniacus	83291	S	13418	1752	15170	0.00081
Streptomyces albus	1888	S	13114	6646	19760	0.00105
Streptomyces formicae	1616117	S	12002	3764	15766	0.00084
Streptomyces collinus	42684	S	11172	7067	18239	0.00097
Streptomyces bingchenggensis	379067	S	11168	2002	13170	0.00070
Streptomyces seoulensis	73044	S	10727	3934	14661	0.00078
Streptomyces durmitorensis	319947	S	10599	2232	12831	0.00068
Streptomyces griseochromogenes	68214	S	10514	2871	13385	0.00071
Streptomyces buecherae	2763006	S	10126	2408	12534	0.00067
Streptomyces tsukubensis	83656	S	9915	2415	12330	0.00066
Streptomyces spectabilis	68270	S	9324	3008	12332	0.00066
Streptomyces lincolnensis	1915	S	9114	2599	11713	0.00062
Streptomyces asoensis	249586	S	8945	2614	11559	0.00061
Streptomyces cattleya	29303	S	8481	2282	10763	0.00057
Streptomyces xanthii	2768069	S	8081	2332	10413	0.00055
Streptomyces roseirectus	2768066	S	7954	1881	9835	0.00052
Streptomyces cyaneochromogenes	2496836	S	7920	2301	10221	0.00054
Streptomyces avermitilis	33903	S	7904	2218	10122	0.00054
Streptomyces griseoviridis	45398	S	7899	2475	10374	0.00055
Streptomyces dengpaensis	2049881	S	7860	2139	9999	0.00053
Streptomyces capitiformicae	2014920	S	7644	1174	8818	0.00047
Streptomyces davaonensis	348043	S	7552	2080	9632	0.00051
Streptomyces rimosus	1927	S	7400	21000	28400	0.00151
Streptomyces calvus	67282	S	7335	2762	10097	0.00054
Streptomyces ferrugineus	1413221	S	7285	2302	9587	0.00051
Streptomyces actuosus	1885	S	7203	2963	10166	0.00054
