name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2075086	401728	2476814	0.13836
Micrococcales	85006	O	1239402	154632	1394034	0.07787
Corynebacteriales	85007	O	895699	108558	1004257	0.05610
Propionibacteriales	85009	O	894026	147080	1041106	0.05816
Micromonosporales	85008	O	657735	75724	733459	0.04097
Pseudonocardiales	85010	O	616141	78695	694836	0.03881
Streptosporangiales	85012	O	344795	46387	391182	0.02185
Geodermatophilales	1643682	O	211721	44687	256408	0.01432
Frankiales	85013	O	43812	3700	47512	0.00265
Actinomycetales	2037	O	42130	5163	47293	0.00264
Jiangellales	1217098	O	23688	3437	27125	0.00152
Nakamurellales	1643684	O	18351	2092	20443	0.00114
Bifidobacteriales	85004	O	16233	3923	20156	0.00113
Catenulisporales	414714	O	11199	1362	12561	0.00070
Jatrophihabitantales	2805415	O	8539	625	9164	0.00051
Kineosporiales	622452	O	6019	1386	7405	0.00041
Glycomycetales	85014	O	5913	400	6313	0.00035
Sporichthyales	2495578	O	3586	1427	5013	0.00028
Actinopolysporales	622450	O	2736	234	2970	0.00017
Acidothermales	1643683	O	1802	79	1881	0.00011
Solirubrobacterales	588673	O	192742	24271	217013	0.01212
Miltoncostaeales	2843198	O	36131	3989	40120	0.00224
Rubrobacterales	84996	O	106127	11540	117667	0.00657
Acidimicrobiales	84993	O	59467	5540	65007	0.00363
Eggerthellales	1643822	O	14196	1918	16114	0.00090
Coriobacteriales	84999	O	10055	1668	11723	0.00065
Egibacterales	1747768	O	5908	291	6199	0.00035
Egicoccales	1755823	O	5422	694	6116	0.00034
Euzebyales	908621	O	5326	363	5689	0.00032
Bacillales	1385	O	169669	84411	254080	0.01419
Lactobacillales	186826	O	7532	3336	10868	0.00061
Eubacteriales	186802	O	36109	5755	41864	0.00234
Thermoanaerobacterales	68295	O	3992	518	4510	0.00025
Selenomonadales	909929	O	4466	243	4709	0.00026
Veillonellales	1843489	O	1137	296	1433	0.00008
Limnochordales	1676649	O	2728	84	2812	0.00016
Deinococcales	118964	O	33391	1386	34777	0.00194
Thermales	68933	O	12252	590	12842	0.00072
Trueperales	2762275	O	2419	102	2521	0.00014
Synechococcales	1890424	O	21038	1180	22218	0.00124
Nostocales	1161	O	7513	712	8225	0.00046
Pseudanabaenales	2881377	O	5279	265	5544	0.00031
Gloeobacterales	307595	O	4855	86	4941	0.00028
Oscillatoriales	1150	O	3091	215	3306	0.00018
Chroococcales	1118	O	1241	151	1392	0.00008
Sphaerobacterales	85001	O	6624	292	6916	0.00039
Thermomicrobiales	189776	O	1602	23	1625	0.00009
Chloroflexales	32064	O	6696	187	6883	0.00038
Tepidiformales	2682226	O	3897	129	4026	0.00022
Ardenticatenales	1382929	O	3873	61	3934	0.00022
Ktedonobacterales	388448	O	1867	42	1909	0.00011
Caldilineales	475963	O	1855	90	1945	0.00011
Anaerolineales	292629	O	1481	897	2378	0.00013
Fimbriimonadales	1663425	O	2717	12	2729	0.00015
Hyphomicrobiales	356	O	2206987	106221	2313208	0.12922
Sphingomonadales	204457	O	574412	52163	626575	0.03500
Rhodospirillales	204441	O	298029	221641	519670	0.02903
Rhodobacterales	204455	O	188001	12207	200208	0.01118
Caulobacterales	204458	O	109414	9277	118691	0.00663
Maricaulales	2800059	O	5988	533	6521	0.00036
Hyphomonadales	2800060	O	4839	167	5006	0.00028
Parvularculales	255473	O	1937	114	2051	0.00011
Burkholderiales	80840	O	1335016	276833	1611849	0.09004
Nitrosomonadales	32003	O	93629	9102	102731	0.00574
Rhodocyclales	206389	O	89057	23855	112912	0.00631
Neisseriales	206351	O	53074	12755	65829	0.00368
Xanthomonadales	135614	O	407867	66041	473908	0.02647
Pseudomonadales	72274	O	326327	87201	413528	0.02310
Enterobacterales	91347	O	103966	133894	237860	0.01329
Chromatiales	135613	O	62204	4296	66500	0.00371
Oceanospirillales	135619	O	57389	7102	64491	0.00360
Aeromonadales	135624	O	22572	15903	38475	0.00215
Methylococcales	135618	O	20860	843	21703	0.00121
Nevskiales	1775403	O	13878	2132	16010	0.00089
Alteromonadales	135622	O	12875	1471	14346	0.00080
Cellvibrionales	1706369	O	12399	576	12975	0.00072
Acidiferrobacterales	1692040	O	11628	508	12136	0.00068
Vibrionales	135623	O	7670	1901	9571	0.00053
Moraxellales	2887326	O	4112	1156	5268	0.00029
Legionellales	118969	O	3736	3434	7170	0.00040
Immundisolibacterales	1934945	O	3130	527	3657	0.00020
Thiotrichales	72273	O	2933	168	3101	0.00017
Salinisphaerales	742030	O	2162	1917	4079	0.00023
Pasteurellales	135625	O	1653	473	2126	0.00012
Cardiobacteriales	135615	O	1295	165	1460	0.00008
Myxococcales	29	O	519703	40357	560060	0.03129
Desulfuromonadales	69541	O	40949	2900	43849	0.00245
Desulfovibrionales	213115	O	29128	1977	31105	0.00174
Desulfobacterales	213118	O	10294	745	11039	0.00062
