name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	5483946	272542	5756488	0.45312
Thermoleophilia	1497346	C	129177	15580	144757	0.01139
Rubrobacteria	84995	C	56103	6621	62724	0.00494
Acidimicrobiia	84992	C	45273	4636	49909	0.00393
Coriobacteriia	84998	C	17634	2591	20225	0.00159
Nitriliruptoria	908620	C	11536	942	12478	0.00098
Bacilli	91061	C	161433	103261	264694	0.02084
Clostridia	186801	C	30898	4931	35829	0.00282
Negativicutes	909932	C	5069	489	5558	0.00044
Limnochordia	1676648	C	2075	73	2148	0.00017
Deinococci	188787	C	35314	32002	67316	0.00530
Gloeobacteria	307596	C	3638	912	4550	0.00036
Thermomicrobia	189775	C	6918	247	7165	0.00056
Chloroflexia	32061	C	6003	206	6209	0.00049
Tepidiformia	2682225	C	3592	136	3728	0.00029
Ardenticatenia	1382928	C	3155	57	3212	0.00025
Ktedonobacteria	388447	C	2372	65	2437	0.00019
Caldilineae	475962	C	1559	92	1651	0.00013
Anaerolineae	292625	C	1258	23	1281	0.00010
Fimbriimonadia	1663419	C	2168	11	2179	0.00017
Alphaproteobacteria	28211	C	2673640	209366	2883006	0.22694
Betaproteobacteria	28216	C	1034839	175903	1210742	0.09530
Gammaproteobacteria	1236	C	765821	220938	986759	0.07767
Deltaproteobacteria	28221	C	458409	37848	496257	0.03906
Epsilonproteobacteria	29547	C	3614	179	3793	0.00030
Acidithiobacillia	1807140	C	1941	195	2136	0.00017
Planctomycetia	203683	C	241231	4176	245407	0.01932
Phycisphaerae	666505	C	11211	461	11672	0.00092
Opitutae	414999	C	21292	956	22248	0.00175
Verrucomicrobiae	203494	C	10006	1702	11708	0.00092
Cytophagia	768503	C	32718	686	33404	0.00263
Chitinophagia	1853228	C	17384	211	17595	0.00139
Bacteroidia	200643	C	11266	2191	13457	0.00106
Flavobacteriia	117743	C	10887	9779	20666	0.00163
Sphingobacteriia	117747	C	5431	450	5881	0.00046
Chlorobia	191410	C	3598	392	3990	0.00031
Gemmatimonadetes	219685	C	65521	3677	69198	0.00545
Acidobacteriia	204432	C	51836	800	52636	0.00414
Vicinamibacteria	1813735	C	37671	2248	39919	0.00314
Blastocatellia	1562566	C	3164	104	3268	0.00026
Holophagae	533205	C	2113	41	2154	0.00017
Nitrospira	203693	C	9234	130	9364	0.00074
Spirochaetia	203692	C	3726	139	3865	0.00030
Synergistia	649775	C	3032	884	3916	0.00031
Sordariomycetes	147550	C	73971	1246	75217	0.00592
Eurotiomycetes	147545	C	11700	457	12157	0.00096
Dothideomycetes	147541	C	1920	300	2220	0.00017
Saccharomycetes	4891	C	2211	220	2431	0.00019
Ustilaginomycetes	5257	C	3171	75	3246	0.00026
Agaricomycetes	155619	C	1094	19	1113	0.00009
