name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. BH-MK-02	2880933	S	29838	7129	36967	0.00232
Streptomyces sp. CdTB01	1725411	S	25309	8280	33589	0.00211
Streptomyces sp. A2-16	2781734	S	17270	6285	23555	0.00148
Streptomyces sp. CB01881	2078691	S	16672	3196	19868	0.00125
Streptomyces sp. SN-593	659352	S	15093	3669	18762	0.00118
Streptomyces sp. 3214.6	1882757	S	12115	4120	16235	0.00102
Streptomyces sp. ZYC-3	2797636	S	12091	2790	14881	0.00094
Streptomyces sp. P3	2135430	S	11756	3413	15169	0.00095
Streptomyces sp. So13.3	2136173	S	10610	2095	12705	0.00080
Streptomyces sp. GQFP	2907545	S	10077	1976	12053	0.00076
Streptomyces sp. SCSIO 64649	2878388	S	10057	1835	11892	0.00075
Streptomyces sp. ST1015	1848900	S	9461	2229	11690	0.00073
Streptomyces sp. LRE541	2931983	S	9290	2469	11759	0.00074
Streptomyces sp. Z423-1	2730915	S	9261	3102	12363	0.00078
Streptomyces sp. SAT1	1849967	S	8354	3444	11798	0.00074
Streptomyces sp. RPA4-2	2721244	S	8297	2855	11152	0.00070
Streptomyces sp. NHF165	2175864	S	8127	1476	9603	0.00060
Streptomyces sp. WAC 01438	2203204	S	8120	3114	11234	0.00071
Streptomyces sp. NEAU-sy36	2751189	S	7851	3329	11180	0.00070
Streptomyces sp. MA3_2.13	2867410	S	7847	1028	8875	0.00056
Streptomyces sp. Go 40/10	2825844	S	7691	4049	11740	0.00074
Streptomyces sp. NA02950	2742137	S	7678	1670	9348	0.00059
Streptomyces sp. DSM 40868	2721173	S	7672	3228	10900	0.00069
Streptomyces sp. YIM 121038	2136401	S	7015	2349	9364	0.00059
Streptomyces sp. SCUT-3	2684469	S	6960	2781	9741	0.00061
Streptomyces sp. MBT27	1488356	S	6883	2206	9089	0.00057
Streptomyces sp. 3025	2923272	S	6823	1285	8108	0.00051
Streptomyces sp. MG62	2838015	S	6814	2990	9804	0.00062
Streptomyces sp. HM190	2695266	S	6783	2457	9240	0.00058
Streptomyces sp. CMB-StM0423	2059884	S	6705	4678	11383	0.00072
Streptomyces sp. JB150	2714844	S	6616	2518	9134	0.00057
Streptomyces sp. AMCC400023	2056258	S	6573	3361	9934	0.00062
Streptomyces sp. GMY02	1333528	S	6385	1222	7607	0.00048
Streptomyces sp. 891-h	2720714	S	6381	1247	7628	0.00048
Streptomyces sp. Go-475	2072505	S	6379	3453	9832	0.00062
Streptomyces sp. RTd22	1841249	S	6367	3857	10224	0.00064
Streptomyces sp. MG28	2865673	S	6351	2813	9164	0.00058
Streptomyces sp. S4.7	2705439	S	6324	2385	8709	0.00055
Streptomyces sp. GS7	2692234	S	6246	1872	8118	0.00051
Streptomyces sp. NA04227	2742136	S	6230	1532	7762	0.00049
Streptomyces sp. S1D4-11	2721246	S	6225	6117	12342	0.00078
Streptomyces sp. BJ20	2930049	S	5989	2749	8738	0.00055
Streptomyces sp. MST-110588	2833628	S	5929	1552	7481	0.00047
Streptomyces sp. W1SF4	2305220	S	5918	2332	8250	0.00052
Streptomyces sp. QHH-9511	2684468	S	5626	1697	7323	0.00046
Streptomyces sp. C8S0	2585716	S	5624	1708	7332	0.00046
Streptomyces sp. Rer75	2750011	S	5557	3719	9276	0.00058
Streptomyces sp. BHT-5-2	2866715	S	5464	1929	7393	0.00046
Streptomyces sp. 135	2838850	S	5372	2032	7404	0.00047
Streptomyces sp. jing01	2726118	S	5266	3412	8678	0.00055
Streptomyces sp. HSG2	2797167	S	5160	1207	6367	0.00040
Streptomyces sp. SirexAA-E	862751	S	5117	1758	6875	0.00043
Streptomyces sp. SM18	1736046	S	5052	1608	6660	0.00042
Streptomyces sp. SYP-A7193	2662065	S	5046	3880	8926	0.00056
Streptomyces sp. HP-A2021	2927875	S	4993	3284	8277	0.00052
Streptomyces sp. WY228	2855836	S	4983	3096	8079	0.00051
Streptomyces sp. WAC 01529	2203205	S	4970	2025	6995	0.00044
Streptomyces sp. CB09001	2083284	S	4412	3531	7943	0.00050
Streptomyces sp. Tu 2975	2676871	S	4411	1551	5962	0.00037
Streptomyces sp. fd1-xmd	1812480	S	4333	2361	6694	0.00042
Streptomyces sp. INR7	2607753	S	3992	2623	6615	0.00042
Streptomyces sp. SUK 48	2582831	S	3977	3032	7009	0.00044
Streptomyces sp. WAC 06738	2203210	S	3945	6270	10215	0.00064
Streptomyces sp. TN58	234612	S	3802	2197	5999	0.00038
Streptomyces sp. MOE7	1961713	S	3478	4804	8282	0.00052
Streptomyces sp. HF10	2692233	S	3349	2885	6234	0.00039
Streptomyces sp. CNQ-509	444103	S	3314	5143	8457	0.00053
Streptomyces sp. CCM_MD2014	1561022	S	3264	4077	7341	0.00046
Streptomyces sp. ADI95-16	1522758	S	3160	4204	7364	0.00046
Streptomyces sp. AgN23	1188315	S	2884	3016	5900	0.00037
Streptomyces sp. Mg1	465541	S	2857	4044	6901	0.00043
Streptomyces sp. 769	1262452	S	2746	2465	5211	0.00033
Streptomyces sp. YPW6	2840373	S	2726	1635	4361	0.00027
Streptomyces sp. M2	646637	S	2726	26919	29645	0.00186
Streptomyces sp. 2323.1	1938841	S	2594	1803	4397	0.00028
Streptomyces sp. RLB1-33	2721243	S	2468	9317	11785	0.00074
Streptomyces sp. CRSS-Y-16	2906474	S	2431	25395	27826	0.00175
Streptomyces sp. RPA4-5	2721245	S	2366	1766	4132	0.00026
Streptomyces sp. EAS-AB2608	2779671	S	2302	5809	8111	0.00051
Streptomyces sp. PBH53	1577075	S	2151	5228	7379	0.00046
Streptomyces sp. ID38640	1265399	S	2027	1884	3911	0.00025
Streptomyces sp. S063	2005885	S	1984	1626	3610	0.00023
Streptomyces sp. NEAU-S7GS2	2202000	S	1858	1928	3786	0.00024
Streptomyces sp. S8	1837283	S	1841	1893	3734	0.00023
