name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	4447755	131721	4579476	0.40228
Thermoleophilia	1497346	C	82740	7331	90071	0.00791
Rubrobacteria	84995	C	35796	3304	39100	0.00343
Acidimicrobiia	84992	C	31234	2470	33704	0.00296
Coriobacteriia	84998	C	10389	1016	11405	0.00100
Nitriliruptoria	908620	C	6673	408	7081	0.00062
Bacilli	91061	C	1282138	168608	1450746	0.12744
Clostridia	186801	C	22275	2979	25254	0.00222
Negativicutes	909932	C	8627	401	9028	0.00079
Limnochordia	1676648	C	1201	22	1223	0.00011
Deinococci	188787	C	21271	16976	38247	0.00336
Gloeobacteria	307596	C	2078	2655	4733	0.00042
Thermomicrobia	189775	C	4270	162	4432	0.00039
Chloroflexia	32061	C	2568	99	2667	0.00023
Ktedonobacteria	388447	C	2441	88	2529	0.00022
Tepidiformia	2682225	C	1885	52	1937	0.00017
Ardenticatenia	1382928	C	1775	22	1797	0.00016
Fimbriimonadia	1663419	C	1123	3	1126	0.00010
Mollicutes	31969	C	1039	167	1206	0.00011
Alphaproteobacteria	28211	C	2547115	111133	2658248	0.23351
Betaproteobacteria	28216	C	719761	105361	825122	0.07248
Gammaproteobacteria	1236	C	560725	124365	685090	0.06018
Deltaproteobacteria	28221	C	358559	9925	368484	0.03237
Epsilonproteobacteria	29547	C	3195	119	3314	0.00029
Acidithiobacillia	1807140	C	1160	90	1250	0.00011
Planctomycetia	203683	C	217423	2513	219936	0.01932
Phycisphaerae	666505	C	7920	199	8119	0.00071
Opitutae	414999	C	19949	682	20631	0.00181
Verrucomicrobiae	203494	C	8044	1018	9062	0.00080
Cytophagia	768503	C	25840	482	26322	0.00231
Chitinophagia	1853228	C	25660	317	25977	0.00228
Flavobacteriia	117743	C	13446	1114	14560	0.00128
Sphingobacteriia	117747	C	10633	934	11567	0.00102
Bacteroidia	200643	C	8079	6899	14978	0.00132
Chlorobia	191410	C	2115	57	2172	0.00019
Gemmatimonadetes	219685	C	37050	1269	38319	0.00337
Acidobacteriia	204432	C	34919	352	35271	0.00310
Vicinamibacteria	1813735	C	12552	528	13080	0.00115
Blastocatellia	1562566	C	1567	35	1602	0.00014
Holophagae	533205	C	1129	14	1143	0.00010
Nitrospira	203693	C	4736	40	4776	0.00042
Spirochaetia	203692	C	2613	71	2684	0.00024
Synergistia	649775	C	1718	82	1800	0.00016
Sordariomycetes	147550	C	61113	1483	62596	0.00550
Eurotiomycetes	147545	C	4761	250	5011	0.00044
Dothideomycetes	147541	C	1573	341	1914	0.00017
Saccharomycetes	4891	C	12245	419	12664	0.00111
Ustilaginomycetes	5257	C	2155	81	2236	0.00020
