name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	7811948	356383	8168331	0.45472
Firmicutes	1239	P	208981	77760	286741	0.01596
Deinococcus-Thermus	1297	P	57663	3051	60714	0.00338
Cyanobacteria	1117	P	55314	1436	56750	0.00316
Chloroflexi	200795	P	40422	698	41120	0.00229
Armatimonadetes	67819	P	4339	26	4365	0.00024
Proteobacteria	1224	P	7668864	578107	8246971	0.45909
Planctomycetes	203682	P	436753	5649	442402	0.02463
Verrucomicrobia	74201	P	54710	1578	56288	0.00313
Kiritimatiellaeota	134625	P	1918	1523	3441	0.00019
Bacteroidetes	976	P	126706	2834	129540	0.00721
Chlorobi	1090	P	6048	224	6272	0.00035
Gemmatimonadetes	142182	P	115090	6590	121680	0.00677
Acidobacteria	57723	P	166392	4459	170851	0.00951
Nitrospirae	40117	P	17207	255	17462	0.00097
Spirochaetes	203691	P	5920	326	6246	0.00035
Synergistetes	508458	P	4921	414	5335	0.00030
Thermotogae	200918	P	1353	92	1445	0.00008
Ascomycota	4890	P	114909	1108	116017	0.00646
Basidiomycota	5204	P	8431	218	8649	0.00048
Oomycota	4762	P	11399	1563	12962	0.00072
