name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1601833	336123	1937956	0.10511
Kitasatospora	2063	G	28244	8928	37172	0.00202
Streptacidiphilus	228398	G	18646	4759	23405	0.00127
Yinghuangia	2805681	G	9130	1286	10416	0.00057
Nocardioides	1839	G	1180687	234503	1415190	0.07676
Aeromicrobium	2040	G	40949	7172	48121	0.00261
Marmoricola	86795	G	16653	5530	22183	0.00120
Pimelobacter	2044	G	10755	3480	14235	0.00077
Friedmanniella	53387	G	8571	1472	10043	0.00054
Mumia	1546255	G	6946	1092	8038	0.00044
Micropruina	116071	G	3187	402	3589	0.00019
Microlunatus	29404	G	28217	2804	31021	0.00168
Tessaracoccus	72763	G	22090	10174	32264	0.00175
Brevilactibacter	2717325	G	8704	2998	11702	0.00063
Acidipropionibacterium	1912215	G	7458	2523	9981	0.00054
Propionibacterium	1743	G	7098	1925	9023	0.00049
Auraticoccus	1278221	G	5728	901	6629	0.00036
Raineyella	1911549	G	3512	416	3928	0.00021
Cutibacterium	1912216	G	3343	701	4044	0.00022
Arachnia	2801844	G	3217	216	3433	0.00019
Kribbella	182639	G	71517	9089	80606	0.00437
Actinopolymorpha	117156	G	13673	1346	15019	0.00081
Microbacterium	33882	G	167530	25575	193105	0.01047
Agromyces	33877	G	55003	11480	66483	0.00361
Curtobacterium	2034	G	35161	6471	41632	0.00226
Rathayibacter	33886	G	30692	6100	36792	0.00200
Clavibacter	1573	G	23889	11262	35151	0.00191
Leucobacter	55968	G	23661	4013	27674	0.00150
Leifsonia	110932	G	23393	12215	35608	0.00193
Agrococcus	46352	G	22631	5421	28052	0.00152
Protaetiibacter	2680004	G	10298	2615	12913	0.00070
Salinibacterium	235888	G	8771	1221	9992	0.00054
Cryobacterium	69578	G	8306	1044	9350	0.00051
Frondihabitans	447237	G	6786	929	7715	0.00042
Plantibacter	190323	G	6016	687	6703	0.00036
Microterricola	518733	G	5737	1220	6957	0.00038
Microcella	337004	G	5387	1633	7020	0.00038
Cnuibacter	1759331	G	4328	804	5132	0.00028
Herbiconiux	881616	G	4052	698	4750	0.00026
Frigoribacterium	96492	G	4035	1018	5053	0.00027
Gryllotalpicola	1195526	G	3915	656	4571	0.00025
Mycetocola	76634	G	3780	425	4205	0.00023
Subtercola	120212	G	3460	254	3714	0.00020
Humibacter	427753	G	3362	639	4001	0.00022
Chryseoglobus	1331730	G	3197	542	3739	0.00020
Amnibacterium	1029631	G	2875	595	3470	0.00019
Marisediminicola	1230698	G	2598	279	2877	0.00016
Gulosibacter	256818	G	2429	598	3027	0.00016
Diaminobutyricimonas	1433997	G	2135	345	2480	0.00013
Glaciihabitans	1649454	G	1873	128	2001	0.00011
Agreia	110934	G	1781	187	1968	0.00011
Arthrobacter	1663	G	214485	46634	261119	0.01416
Pseudarthrobacter	1742993	G	31067	9225	40292	0.00219
Kocuria	57493	G	22298	5774	28072	0.00152
Micrococcus	1269	G	10580	6943	17523	0.00095
Sinomonas	596707	G	10004	2212	12216	0.00066
Glutamicibacter	1742989	G	6452	1994	8446	0.00046
Paenarthrobacter	1742992	G	6086	3209	9295	0.00050
Rothia	32207	G	4641	1726	6367	0.00035
Citricoccus	169133	G	3419	782	4201	0.00023
Nesterenkonia	57494	G	1203	68	1271	0.00007
Janibacter	53457	G	22210	5966	28176	0.00153
Phycicoccus	367298	G	20348	5485	25833	0.00140
Pedococcus	2805645	G	19428	5564	24992	0.00136
Intrasporangium	53357	G	16858	4079	20937	0.00114
Tetrasphaera	99479	G	14166	3595	17761	0.00096
Arsenicicoccus	267408	G	6576	2318	8894	0.00048
Cellulomonas	1707	G	83418	26239	109657	0.00595
Actinotalea	458839	G	5653	1861	7514	0.00041
Oerskovia	162491	G	4555	1335	5890	0.00032
Pseudactinotalea	1926259	G	3891	517	4408	0.00024
Paraoerskovia	665568	G	2950	704	3654	0.00020
Cellulosimicrobium	157920	G	26005	9908	35913	0.00195
Xylanimonas	186188	G	13616	4024	17640	0.00096
Isoptericola	254250	G	10539	4330	14869	0.00081
Ornithinimicrobium	125287	G	23127	4508	27635	0.00150
Serinicoccus	265976	G	17649	4498	22147	0.00120
Brachybacterium	43668	G	26996	4066	31062	0.00168
Dermabacter	36739	G	1997	1020	3017	0.00016
Brevibacterium	1696	G	27595	5093	32688	0.00177
Dermacoccus	57495	G	7546	2402	9948	0.00054
Luteipulveratus	745364	G	6337	819	7156	0.00039
Allobranchiibius	2040262	G	4957	1005	5962	0.00032
Yimella	908935	G	2828	525	3353	0.00018
Georgenia	154116	G	20472	5465	25937	0.00141
Ruania	626119	G	16913	1837	18750	0.00102
Pengzhenrongella	2888818	G	6662	1696	8358	0.00045
Luteimicrobium	754249	G	5658	1584	7242	0.00039
Beutenbergia	84756	G	6897	1041	7938	0.00043
Miniimonas	947525	G	4626	2177	6803	0.00037
Sanguibacter	60919	G	8390	2309	10699	0.00058
Gephyromycinifex	2885697	G	2039	224	2263	0.00012
Austwickia	1184606	G	1468	108	1576	0.00009
Kytococcus	57499	G	3716	1731	5447	0.00030
Demequina	577469	G	1271	90	1361	0.00007
Mycolicibacterium	1866885	G	215567	34306	249873	0.01355
Mycobacterium	1763	G	206935	57452	264387	0.01434
Mycolicibacter	1073531	G	13633	4499	18132	0.00098
Mycobacteroides	670516	G	11019	2746	13765	0.00075
Mycolicibacillus	2126281	G	2651	608	3259	0.00018
Hoyosella	697025	G	1145	56	1201	0.00007
Rhodococcus	1827	G	121938	28547	150485	0.00816
Nocardia	1817	G	118852	18437	137289	0.00745
Corynebacterium	1716	G	72464	16599	89063	0.00483
Gordonia	2053	G	59079	11380	70459	0.00382
Skermania	59613	G	2797	280	3077	0.00017
