name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	958113	184664	1142777	0.13060
Kitasatospora	2063	G	19607	5650	25257	0.00289
Streptacidiphilus	228398	G	11910	2824	14734	0.00168
Yinghuangia	2805681	G	10474	1392	11866	0.00136
Microbacterium	33882	G	77242	11052	88294	0.01009
Agromyces	33877	G	22244	4360	26604	0.00304
Leifsonia	110932	G	18333	7634	25967	0.00297
Curtobacterium	2034	G	16806	2855	19661	0.00225
Rathayibacter	33886	G	14099	2644	16743	0.00191
Clavibacter	1573	G	10735	4761	15496	0.00177
Leucobacter	55968	G	10517	1626	12143	0.00139
Agrococcus	46352	G	9619	2116	11735	0.00134
Protaetiibacter	2680004	G	4630	1110	5740	0.00066
Salinibacterium	235888	G	3882	502	4384	0.00050
Cryobacterium	69578	G	3787	443	4230	0.00048
Frondihabitans	447237	G	3418	432	3850	0.00044
Plantibacter	190323	G	2802	294	3096	0.00035
Microterricola	518733	G	2651	528	3179	0.00036
Microcella	337004	G	2417	692	3109	0.00036
Herbiconiux	881616	G	2060	333	2393	0.00027
Gryllotalpicola	1195526	G	1998	313	2311	0.00026
Cnuibacter	1759331	G	1975	345	2320	0.00027
Frigoribacterium	96492	G	1813	430	2243	0.00026
Mycetocola	76634	G	1800	185	1985	0.00023
Subtercola	120212	G	1697	113	1810	0.00021
Humibacter	427753	G	1654	297	1951	0.00022
Amnibacterium	1029631	G	1353	263	1616	0.00018
Chryseoglobus	1331730	G	1345	217	1562	0.00018
Gulosibacter	256818	G	1150	268	1418	0.00016
Arthrobacter	1663	G	88531	18717	107248	0.01226
Pseudarthrobacter	1742993	G	19050	6868	25918	0.00296
Sinomonas	596707	G	14432	3286	17718	0.00202
Kocuria	57493	G	9844	2411	12255	0.00140
Micrococcus	1269	G	4849	2926	7775	0.00089
Glutamicibacter	1742989	G	3091	891	3982	0.00046
Paenarthrobacter	1742992	G	2864	1330	4194	0.00048
Rothia	32207	G	2181	744	2925	0.00033
Citricoccus	169133	G	1616	344	1960	0.00022
Cellulomonas	1707	G	35257	10677	45934	0.00525
Actinotalea	458839	G	2301	715	3016	0.00034
