name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	960983	218938	1179921	0.16295
Kitasatospora	2063	G	13683	4374	18057	0.00249
Streptacidiphilus	228398	G	8588	2304	10892	0.00150
Yinghuangia	2805681	G	7535	1117	8652	0.00119
Microbacterium	33882	G	61704	10350	72054	0.00995
Agromyces	33877	G	20047	4620	24667	0.00341
Curtobacterium	2034	G	13295	2670	15965	0.00220
Rathayibacter	33886	G	11206	2488	13694	0.00189
Leifsonia	110932	G	10224	1510	11734	0.00162
Leucobacter	55968	G	8697	1596	10293	0.00142
Clavibacter	1573	G	8635	7814	16449	0.00227
Agrococcus	46352	G	8222	2119	10341	0.00143
Protaetiibacter	2680004	G	3924	1102	5026	0.00069
Salinibacterium	235888	G	3383	522	3905	0.00054
Cryobacterium	69578	G	2919	399	3318	0.00046
Frondihabitans	447237	G	2644	398	3042	0.00042
Microterricola	518733	G	2231	527	2758	0.00038
Plantibacter	190323	G	2214	281	2495	0.00034
Microcella	337004	G	1968	646	2614	0.00036
Cnuibacter	1759331	G	1615	332	1947	0.00027
Gryllotalpicola	1195526	G	1563	289	1852	0.00026
Frigoribacterium	96492	G	1500	419	1919	0.00027
Herbiconiux	881616	G	1447	276	1723	0.00024
Subtercola	120212	G	1374	111	1485	0.00021
Mycetocola	76634	G	1364	169	1533	0.00021
Humibacter	427753	G	1271	268	1539	0.00021
Amnibacterium	1029631	G	1165	267	1432	0.00020
Chryseoglobus	1331730	G	1114	221	1335	0.00018
Arthrobacter	1663	G	66981	17014	83995	0.01160
Pseudarthrobacter	1742993	G	10838	4111	14949	0.00206
Kocuria	57493	G	7757	2129	9886	0.00137
Sinomonas	596707	G	5448	1306	6754	0.00093
Micrococcus	1269	G	3635	2127	5762	0.00080
Glutamicibacter	1742989	G	2334	824	3158	0.00044
Paenarthrobacter	1742992	G	1999	1158	3157	0.00044
Rothia	32207	G	1614	648	2262	0.00031
Citricoccus	169133	G	1232	298	1530	0.00021
Janibacter	53457	G	8178	2408	10586	0.00146
Phycicoccus	367298	G	7288	2091	9379	0.00130
Pedococcus	2805645	G	6988	2140	9128	0.00126
