name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	5481919	260232	5742151	0.43345
Thermoleophilia	1497346	C	152141	17628	169769	0.01282
Rubrobacteria	84995	C	71889	7832	79721	0.00602
Acidimicrobiia	84992	C	46431	4374	50805	0.00384
Coriobacteriia	84998	C	17953	2418	20371	0.00154
Nitriliruptoria	908620	C	12142	916	13058	0.00099
Bacilli	91061	C	146300	66668	212968	0.01608
Clostridia	186801	C	31792	4957	36749	0.00277
Negativicutes	909932	C	4853	437	5290	0.00040
Limnochordia	1676648	C	2032	65	2097	0.00016
Gloeobacteria	307596	C	3488	2053	5541	0.00042
Deinococci	188787	C	35450	1270	36720	0.00277
Thermomicrobia	189775	C	6238	191	6429	0.00049
Chloroflexia	32061	C	6047	173	6220	0.00047
Ardenticatenia	1382928	C	3047	49	3096	0.00023
Tepidiformia	2682225	C	3032	103	3135	0.00024
Caldilineae	475962	C	1579	77	1656	0.00013
Anaerolineae	292625	C	1365	20	1385	0.00010
Ktedonobacteria	388447	C	1208	27	1235	0.00009
Fimbriimonadia	1663419	C	1782	8	1790	0.00014
Alphaproteobacteria	28211	C	2933344	188529	3121873	0.23566
Betaproteobacteria	28216	C	1171963	195693	1367656	0.10324
Gammaproteobacteria	1236	C	853484	223649	1077133	0.08131
Deltaproteobacteria	28221	C	503550	24464	528014	0.03986
Epsilonproteobacteria	29547	C	3649	195	3844	0.00029
Acidithiobacillia	1807140	C	1862	182	2044	0.00015
Planctomycetia	203683	C	261406	4118	265524	0.02004
Phycisphaerae	666505	C	12858	503	13361	0.00101
Opitutae	414999	C	22677	941	23618	0.00178
Verrucomicrobiae	203494	C	13371	1775	15146	0.00114
Cytophagia	768503	C	39572	754	40326	0.00304
Chitinophagia	1853228	C	33111	374	33485	0.00253
Flavobacteriia	117743	C	16652	1298	17950	0.00135
Bacteroidia	200643	C	12181	2419	14600	0.00110
Sphingobacteriia	117747	C	9577	9801	19378	0.00146
Chlorobia	191410	C	3524	352	3876	0.00029
Gemmatimonadetes	219685	C	95458	5019	100477	0.00758
Vicinamibacteria	1813735	C	45604	2367	47971	0.00362
Acidobacteriia	204432	C	38174	535	38709	0.00292
Blastocatellia	1562566	C	2913	81	2994	0.00023
Holophagae	533205	C	2123	36	2159	0.00016
Nitrospira	203693	C	8509	115	8624	0.00065
Spirochaetia	203692	C	3769	211	3980	0.00030
Synergistia	649775	C	2842	778	3620	0.00027
Sordariomycetes	147550	C	66564	1209	67773	0.00512
Eurotiomycetes	147545	C	12709	375	13084	0.00099
Dothideomycetes	147541	C	2312	289	2601	0.00020
Saccharomycetes	4891	C	2354	209	2563	0.00019
Ustilaginomycetes	5257	C	3689	80	3769	0.00028
Agaricomycetes	155619	C	1258	23	1281	0.00010
