name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2343613	452515	2796128	0.12959
Micrococcales	85006	O	1514883	196799	1711682	0.07933
Propionibacteriales	85009	O	1147269	195376	1342645	0.06223
Corynebacteriales	85007	O	1138250	122706	1260956	0.05844
Pseudonocardiales	85010	O	812182	109547	921729	0.04272
Micromonosporales	85008	O	671114	86267	757381	0.03510
Streptosporangiales	85012	O	417925	59596	477521	0.02213
Geodermatophilales	1643682	O	270576	61493	332069	0.01539
Actinomycetales	2037	O	56291	7514	63805	0.00296
Frankiales	85013	O	53671	4791	58462	0.00271
Jiangellales	1217098	O	33081	5206	38287	0.00177
Nakamurellales	1643684	O	23029	2795	25824	0.00120
Bifidobacteriales	85004	O	21897	5339	27236	0.00126
Catenulisporales	414714	O	12971	1699	14670	0.00068
Jatrophihabitantales	2805415	O	10594	837	11431	0.00053
Glycomycetales	85014	O	8788	646	9434	0.00044
Kineosporiales	622452	O	7763	1930	9693	0.00045
Sporichthyales	2495578	O	4662	1999	6661	0.00031
Actinopolysporales	622450	O	3679	339	4018	0.00019
Acidothermales	1643683	O	2425	114	2539	0.00012
Solirubrobacterales	588673	O	243345	32829	276174	0.01280
Miltoncostaeales	2843198	O	48197	5710	53907	0.00250
Rubrobacterales	84996	O	140712	16034	156746	0.00726
Acidimicrobiales	84993	O	79970	7863	87833	0.00407
Eggerthellales	1643822	O	19021	2783	21804	0.00101
Coriobacteriales	84999	O	14113	2594	16707	0.00077
Egibacterales	1747768	O	8325	436	8761	0.00041
Egicoccales	1755823	O	7520	1027	8547	0.00040
Euzebyales	908621	O	7423	538	7961	0.00037
Bacillales	1385	O	227346	100170	327516	0.01518
Lactobacillales	186826	O	9838	6012	15850	0.00073
Eubacteriales	186802	O	51763	8875	60638	0.00281
Thermoanaerobacterales	68295	O	5487	706	6193	0.00029
Selenomonadales	909929	O	5986	347	6333	0.00029
Veillonellales	1843489	O	1681	492	2173	0.00010
Limnochordales	1676649	O	3711	130	3841	0.00018
Erysipelotrichales	526525	O	1017	279	1296	0.00006
Deinococcales	118964	O	45367	1977	47344	0.00219
Thermales	68933	O	16943	929	17872	0.00083
Trueperales	2762275	O	3267	153	3420	0.00016
Synechococcales	1890424	O	28408	1755	30163	0.00140
Nostocales	1161	O	9549	660	10209	0.00047
Gloeobacterales	307595	O	6685	134	6819	0.00032
Pseudanabaenales	2881377	O	6656	357	7013	0.00033
Oscillatoriales	1150	O	4075	311	4386	0.00020
Chroococcales	1118	O	1472	194	1666	0.00008
Sphaerobacterales	85001	O	9175	435	9610	0.00045
Thermomicrobiales	189776	O	2386	37	2423	0.00011
Chloroflexales	32064	O	9165	275	9440	0.00044
Tepidiformales	2682226	O	6033	220	6253	0.00029
Ardenticatenales	1382929	O	5546	97	5643	0.00026
Caldilineales	475963	O	2760	142	2902	0.00013
Anaerolineales	292629	O	2272	36	2308	0.00011
Ktedonobacterales	388448	O	2035	1273	3308	0.00015
Fimbriimonadales	1663425	O	3261	16	3277	0.00015
Hyphomicrobiales	356	O	2654339	134369	2788708	0.12925
Sphingomonadales	204457	O	616759	56716	673475	0.03121
Rhodospirillales	204441	O	359556	292350	651906	0.03021
Rhodobacterales	204455	O	245439	16113	261552	0.01212
Caulobacterales	204458	O	124703	10719	135422	0.00628
Maricaulales	2800059	O	7635	695	8330	0.00039
Hyphomonadales	2800060	O	6775	236	7011	0.00032
Parvularculales	255473	O	2402	144	2546	0.00012
Emcibacterales	2066490	O	1055	95	1150	0.00005
Rickettsiales	766	O	1041	1036	2077	0.00010
Burkholderiales	80840	O	1572508	325474	1897982	0.08797
Rhodocyclales	206389	O	117786	32896	150682	0.00698
Nitrosomonadales	32003	O	99937	11664	111601	0.00517
Neisseriales	206351	O	68102	16788	84890	0.00393
Xanthomonadales	135614	O	417961	68760	486721	0.02256
Pseudomonadales	72274	O	396657	111216	507873	0.02354
Enterobacterales	91347	O	131917	202391	334308	0.01549
Chromatiales	135613	O	80123	5576	85699	0.00397
Oceanospirillales	135619	O	74208	9386	83594	0.00387
Aeromonadales	135624	O	28952	18719	47671	0.00221
Methylococcales	135618	O	26126	1079	27205	0.00126
Acidiferrobacterales	1692040	O	15716	705	16421	0.00076
Alteromonadales	135622	O	15270	1761	17031	0.00079
Nevskiales	1775403	O	14896	2302	17198	0.00080
Cellvibrionales	1706369	O	14840	704	15544	0.00072
Vibrionales	135623	O	9005	2260	11265	0.00052
Moraxellales	2887326	O	4586	2009	6595	0.00031
Immundisolibacterales	1934945	O	4015	4603	8618	0.00040
Thiotrichales	72273	O	3086	163	3249	0.00015
Salinisphaerales	742030	O	2668	102	2770	0.00013
Legionellales	118969	O	2665	2414	5079	0.00024
Pasteurellales	135625	O	1924	585	2509	0.00012
Cardiobacteriales	135615	O	1556	204	1760	0.00008
Myxococcales	29	O	669344	46374	715718	0.03317
Desulfuromonadales	69541	O	61556	4543	66099	0.00306
Desulfovibrionales	213115	O	39938	2902	42840	0.00199
Desulfobacterales	213118	O	14305	1052	15357	0.00071
Bradymonadales	1779134	O	11467	301	11768	0.00055
Syntrophobacterales	213462	O	3167	632	3799	0.00018
Desulfarculales	453227	O	2893	1340	4233	0.00020
Syntrophales	2914038	O	1682	469	2151	0.00010
Campylobacterales	213849	O	5660	296	5956	0.00028
Acidithiobacillales	225057	O	3212	313	3525	0.00016
Bdellovibrionales	213481	O	1349	22	1371	0.00006
Hydrogenophilales	119069	O	1052	194	1246	0.00006
Gemmatales	2691355	O	133518	3921	137439	0.00637
Isosphaerales	2691356	O	103256	9453	112709	0.00522
Pirellulales	2691354	O	78616	1720	80336	0.00372
Planctomycetales	112	O	67528	6350	73878	0.00342
Tepidisphaerales	1771349	O	11779	275	12054	0.00056
Phycisphaerales	666506	O	8312	470	8782	0.00041
Opitutales	415000	O	36800	1330	38130	0.00177
Puniceicoccales	415001	O	1589	169	1758	0.00008
