name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2640248	437309	3077557	0.15337
Micrococcales	85006	O	1503442	164842	1668284	0.08314
Corynebacteriales	85007	O	1106297	98798	1205095	0.06005
Propionibacteriales	85009	O	1051693	144502	1196195	0.05961
Pseudonocardiales	85010	O	795145	91954	887099	0.04421
Micromonosporales	85008	O	614589	61936	676525	0.03371
Streptosporangiales	85012	O	408590	49543	458133	0.02283
Geodermatophilales	1643682	O	153326	28662	181988	0.00907
Nakamurellales	1643684	O	50280	6040	56320	0.00281
Frankiales	85013	O	48334	3555	51889	0.00259
Actinomycetales	2037	O	46936	5046	51982	0.00259
Jiangellales	1217098	O	27371	3564	30935	0.00154
Bifidobacteriales	85004	O	17467	3155	20622	0.00103
Catenulisporales	414714	O	14693	1587	16280	0.00081
Jatrophihabitantales	2805415	O	11028	713	11741	0.00059
Glycomycetales	85014	O	6673	401	7074	0.00035
Kineosporiales	622452	O	6654	1362	8016	0.00040
Sporichthyales	2495578	O	3766	1348	5114	0.00025
Actinopolysporales	622450	O	3225	244	3469	0.00017
Acidothermales	1643683	O	1923	72	1995	0.00010
Solirubrobacterales	588673	O	210424	23395	233819	0.01165
Miltoncostaeales	2843198	O	40416	3917	44333	0.00221
Rubrobacterales	84996	O	122471	12400	134871	0.00672
Acidimicrobiales	84993	O	62132	5073	67205	0.00335
Eggerthellales	1643822	O	14544	1693	16237	0.00081
Coriobacteriales	84999	O	10589	1600	12189	0.00061
Egibacterales	1747768	O	6456	274	6730	0.00034
Egicoccales	1755823	O	5892	657	6549	0.00033
Euzebyales	908621	O	5831	342	6173	0.00031
Bacillales	1385	O	167044	66696	233740	0.01165
Lactobacillales	186826	O	7884	2611	10495	0.00052
Eubacteriales	186802	O	35955	5573	41528	0.00207
Thermoanaerobacterales	68295	O	4081	443	4524	0.00023
Selenomonadales	909929	O	4552	195	4747	0.00024
Veillonellales	1843489	O	1289	287	1576	0.00008
Limnochordales	1676649	O	2848	76	2924	0.00015
Deinococcales	118964	O	36041	1267	37308	0.00186
Thermales	68933	O	12510	531	13041	0.00065
Trueperales	2762275	O	2538	96	2634	0.00013
Synechococcales	1890424	O	22081	1127	23208	0.00116
Oscillatoriales	1150	O	7252	463	7715	0.00038
Chroococcales	1118	O	1223	117	1340	0.00007
Nostocales	1161	O	6831	367	7198	0.00036
Pseudanabaenales	2881377	O	4810	220	5030	0.00025
Gloeobacterales	307595	O	4782	75	4857	0.00024
Sphaerobacterales	85001	O	7629	374	8003	0.00040
Thermomicrobiales	189776	O	1763	34	1797	0.00009
Chloroflexales	32064	O	8185	229	8414	0.00042
Tepidiformales	2682226	O	4727	139	4866	0.00024
Ardenticatenales	1382929	O	4375	61	4436	0.00022
Ktedonobacterales	388448	O	2453	58	2511	0.00013
Caldilineales	475963	O	2091	104	2195	0.00011
Anaerolineales	292629	O	1790	897	2687	0.00013
Fimbriimonadales	1663425	O	2517	9	2526	0.00013
Hyphomicrobiales	356	O	3068150	114931	3183081	0.15863
Sphingomonadales	204457	O	534073	51467	585540	0.02918
