name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	2070442	417177	2487619	0.12685
Kitasatospora	2063	G	33172	9802	42974	0.00219
Yinghuangia	2805681	G	25125	3402	28527	0.00145
Streptacidiphilus	228398	G	21020	5082	26102	0.00133
Microbacterium	33882	G	267163	39609	306772	0.01564
Agromyces	33877	G	69208	14123	83331	0.00425
Curtobacterium	2034	G	40542	7228	47770	0.00244
Rathayibacter	33886	G	34363	6690	41053	0.00209
Leifsonia	110932	G	30143	12252	42395	0.00216
Clavibacter	1573	G	25928	16608	42536	0.00217
Leucobacter	55968	G	25587	4107	29694	0.00151
Agrococcus	46352	G	24558	5693	30251	0.00154
Protaetiibacter	2680004	G	15212	3761	18973	0.00097
Salinibacterium	235888	G	10644	1461	12105	0.00062
Cryobacterium	69578	G	9179	1120	10299	0.00053
Frondihabitans	447237	G	7599	1013	8612	0.00044
Plantibacter	190323	G	7155	792	7947	0.00041
Microterricola	518733	G	6984	1456	8440	0.00043
Microcella	337004	G	6557	1927	8484	0.00043
Cnuibacter	1759331	G	4907	898	5805	0.00030
Herbiconiux	881616	G	4747	803	5550	0.00028
Gryllotalpicola	1195526	G	4572	749	5321	0.00027
Frigoribacterium	96492	G	4494	1115	5609	0.00029
Mycetocola	76634	G	4320	465	4785	0.00024
Subtercola	120212	G	4141	292	4433	0.00023
Humibacter	427753	G	3735	702	4437	0.00023
Chryseoglobus	1331730	G	3640	626	4266	0.00022
Amnibacterium	1029631	G	3554	723	4277	0.00022
Marisediminicola	1230698	G	2886	303	3189	0.00016
Gulosibacter	256818	G	2849	691	3540	0.00018
Diaminobutyricimonas	1433997	G	2514	399	2913	0.00015
Glaciihabitans	1649454	G	2189	147	2336	0.00012
Agreia	110934	G	2114	216	2330	0.00012
Arthrobacter	1663	G	172463	37229	209692	0.01069
Pseudarthrobacter	1742993	G	25682	7722	33404	0.00170
Kocuria	57493	G	22794	5717	28511	0.00145
Sinomonas	596707	G	18745	4140	22885	0.00117
Micrococcus	1269	G	10904	6499	17403	0.00089
Glutamicibacter	1742989	G	6658	1933	8591	0.00044
Paenarthrobacter	1742992	G	5334	2556	7890	0.00040
Rothia	32207	G	4575	1620	6195	0.00032
Citricoccus	169133	G	3699	823	4522	0.00023
Nesterenkonia	57494	G	1265	69	1334	0.00007
Cellulomonas	1707	G	89510	27861	117371	0.00599
Actinotalea	458839	G	5790	1893	7683	0.00039
Oerskovia	162491	G	4918	1428	6346	0.00032
Pseudactinotalea	1926259	G	3924	512	4436	0.00023
Paraoerskovia	665568	G	3187	751	3938	0.00020
Janibacter	53457	G	21819	5755	27574	0.00141
Pedococcus	2805645	G	20906	5843	26749	0.00136
Phycicoccus	367298	G	20557	5429	25986	0.00133
Intrasporangium	53357	G	14199	3361	17560	0.00090
Tetrasphaera	99479	G	13430	3322	16752	0.00085
Arsenicicoccus	267408	G	6564	2278	8842	0.00045
Cellulosimicrobium	157920	G	27119	10180	37299	0.00190
Xylanimonas	186188	G	14538	4255	18793	0.00096
Isoptericola	254250	G	11258	4594	15852	0.00081
