name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinobacteria	201174	P	7290108	312058	7602166	0.49955
Firmicutes	1239	P	190257	75193	265450	0.01744
Deinococcus-Thermus	1297	P	43047	1728	44775	0.00294
Cyanobacteria	1117	P	39261	1011	40272	0.00265
Chloroflexi	200795	P	29821	450	30271	0.00199
Armatimonadetes	67819	P	2984	16	3000	0.00020
Proteobacteria	1224	P	6140299	424715	6565014	0.43140
Planctomycetes	203682	P	190108	2067	192175	0.01263
Verrucomicrobia	74201	P	42022	1079	43101	0.00283
Kiritimatiellaeota	134625	P	1363	939	2302	0.00015
Bacteroidetes	976	P	110375	2102	112477	0.00739
Chlorobi	1090	P	4136	152	4288	0.00028
Gemmatimonadetes	142182	P	110576	5872	116448	0.00765
Acidobacteria	57723	P	108308	2552	110860	0.00728
Nitrospirae	40117	P	12240	172	12412	0.00082
Spirochaetes	203691	P	4431	224	4655	0.00031
Synergistetes	508458	P	3420	275	3695	0.00024
Ascomycota	4890	P	49085	548	49633	0.00326
Basidiomycota	5204	P	5751	156	5907	0.00039
Oomycota	4762	P	8100	975	9075	0.00060
