name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	999159	210609	1209768	0.16275
Microbacteriaceae	85023	F	191748	25725	217473	0.02926
Micrococcaceae	1268	F	107305	24503	131808	0.01773
Intrasporangiaceae	85021	F	38129	9000	47129	0.00634
Cellulomonadaceae	85016	F	37234	11637	48871	0.00657
Promicromonosporaceae	85017	F	18129	6681	24810	0.00334
Ornithinimicrobiaceae	2805590	F	14924	2910	17834	0.00240
Dermabacteraceae	85020	F	10771	1914	12685	0.00171
Brevibacteriaceae	85019	F	9872	1876	11748	0.00158
Dermacoccaceae	145357	F	7938	1711	9649	0.00130
Bogoriellaceae	145358	F	7373	2082	9455	0.00127
Ruaniaceae	1331736	F	6402	6509	12911	0.00174
Beutenbergiaceae	125316	F	4238	1244	5482	0.00074
Sanguibacteraceae	145360	F	3098	916	4014	0.00054
Dermatophilaceae	85018	F	1419	130	1549	0.00021
Kytococcaceae	2805426	F	1237	428	1665	0.00022
Nocardioidaceae	85015	F	322909	60731	383640	0.05161
Propionibacteriaceae	31957	F	34145	5752	39897	0.00537
Kribbellaceae	2726069	F	33953	4586	38539	0.00518
Actinopolymorphaceae	2805400	F	6880	707	7587	0.00102
Mycobacteriaceae	1762	F	170593	25345	195938	0.02636
Nocardiaceae	85025	F	97077	17705	114782	0.01544
Corynebacteriaceae	1653	F	26507	6244	32751	0.00441
Gordoniaceae	85026	F	23483	4878	28361	0.00382
Tsukamurellaceae	85028	F	7356	1751	9107	0.00123
Dietziaceae	85029	F	4164	3902	8066	0.00109
Pseudonocardiaceae	2070	F	291429	40186	331615	0.04461
Micromonosporaceae	28056	F	229501	29842	259343	0.03489
Thermomonosporaceae	2012	F	127601	21674	149275	0.02008
Streptosporangiaceae	2004	F	53846	7906	61752	0.00831
Nocardiopsaceae	83676	F	17639	2485	20124	0.00271
Geodermatophilaceae	85030	F	63462	14672	78134	0.01051
Frankiaceae	74712	F	17941	1672	19613	0.00264
Actinomycetaceae	2049	F	17012	2287	19299	0.00260
Jiangellaceae	1217100	F	11031	1765	12796	0.00172
Nakamurellaceae	85031	F	7709	968	8677	0.00117
Bifidobacteriaceae	31953	F	6667	2025	8692	0.00117
Catenulisporaceae	414877	F	5056	675	5731	0.00077
Jatrophihabitantaceae	2805416	F	3935	318	4253	0.00057
Glycomycetaceae	85034	F	2522	188	2710	0.00036
Kineosporiaceae	83778	F	2176	552	2728	0.00037
Sporichthyaceae	85033	F	1373	589	1962	0.00026
Actinopolysporaceae	622451	F	1077	101	1178	0.00016
Conexibacteraceae	320583	F	78824	11221	90045	0.01211
Miltoncostaeaceae	2843199	F	15638	1959	17597	0.00237
Baekduiaceae	2600303	F	30970	4952	35922	0.00483
Rubrobacteraceae	84997	F	12337	534	12871	0.00173
Iamiaceae	633392	F	23525	2841	26366	0.00355
Ilumatobacteraceae	2448023	F	2561	160	2721	0.00037
Eggerthellaceae	1643826	F	5667	884	6551	0.00088
Atopobiaceae	1643824	F	2877	629	3506	0.00047
Coriobacteriaceae	84107	F	1188	273	1461	0.00020
Egibacteraceae	1747769	F	2539	140	2679	0.00036
Egicoccaceae	1755824	F	2303	331	2634	0.00035
Euzebyaceae	908622	F	2190	168	2358	0.00032
Bacillaceae	186817	F	26481	24938	51419	0.00692
Paenibacillaceae	186822	F	25909	2377	28286	0.00381
Alicyclobacillaceae	186823	F	2756	456	3212	0.00043
Planococcaceae	186818	F	1309	425	1734	0.00023
Thermoactinomycetaceae	186824	F	1049	963	2012	0.00027
Lactobacillaceae	33958	F	1744	607	2351	0.00032
Oscillospiraceae	216572	F	3929	1523	5452	0.00073
Clostridiales Family XVII. Incertae Sedis	539000	F	3007	719	3726	0.00050
Lachnospiraceae	186803	F	1396	517	1913	0.00026
Symbiobacteriaceae	543349	F	1222	102	1324	0.00018
Clostridiaceae	31979	F	1164	215	1379	0.00019
Thermoanaerobacteraceae	186814	F	1505	297	1802	0.00024
Selenomonadaceae	1843491	F	1509	101	1610	0.00022
Limnochordaceae	1676650	F	1166	44	1210	0.00016
Deinococcaceae	183710	F	13407	1366	14773	0.00199
Thermaceae	188786	F	5258	305	5563	0.00075
Trueperaceae	332247	F	1016	51	1067	0.00014
Synechococcaceae	1890426	F	6375	749	7124	0.00096
Prochlorococcaceae	2881426	F	1416	299	1715	0.00023
Nostocaceae	1162	F	1236	511	1747	0.00024
Leptolyngbyaceae	1890438	F	1239	110	1349	0.00018
Gloeobacteraceae	1890422	F	1899	49	1948	0.00026
Sphaerobacteraceae	85002	F	2992	203	3195	0.00043
Roseiflexaceae	1508635	F	1949	127	2076	0.00028
Tepidiformaceae	2682227	F	2122	92	2214	0.00030
Ardenticatenaceae	1382930	F	1629	33	1662	0.00022
Ktedonosporobacteraceae	2692416	F	1171	43	1214	0.00016
Fimbriimonadaceae	1663426	F	1038	5	1043	0.00014
