name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. BH-MK-02	2880933	S	5732	3230	8962	0.00241
Streptomyces sp. CdTB01	1725411	S	4273	3573	7846	0.00211
Streptomyces sp. SN-593	659352	S	3142	1528	4670	0.00126
Streptomyces sp. So13.3	2136173	S	2621	1096	3717	0.00100
Streptomyces sp. SCSIO 64649	2878388	S	2570	929	3499	0.00094
Streptomyces sp. A2-16	2781734	S	2538	2457	4995	0.00134
Streptomyces sp. 3214.6	1882757	S	2374	2120	4494	0.00121
Streptomyces sp. CB01881	2078691	S	2331	838	3169	0.00085
Streptomyces sp. ZYC-3	2797636	S	2222	1354	3576	0.00096
Streptomyces sp. S4.7	2705439	S	2069	2011	4080	0.00110
Streptomyces sp. NHF165	2175864	S	2033	786	2819	0.00076
Streptomyces sp. P3	2135430	S	2018	1530	3548	0.00096
Streptomyces sp. NA02950	2742137	S	1999	1017	3016	0.00081
Streptomyces sp. ST1015	1848900	S	1970	1133	3103	0.00084
Streptomyces sp. MA3_2.13	2867410	S	1955	513	2468	0.00066
Streptomyces sp. GQFP	2907545	S	1843	919	2762	0.00074
Streptomyces sp. Z423-1	2730915	S	1823	1581	3404	0.00092
Streptomyces sp. 3025	2923272	S	1821	757	2578	0.00069
Streptomyces sp. SCUT-3	2684469	S	1775	1403	3178	0.00086
Streptomyces sp. LRE541	2931983	S	1754	1222	2976	0.00080
Streptomyces sp. NEAU-sy36	2751189	S	1751	1911	3662	0.00099
Streptomyces sp. WAC 01438	2203204	S	1716	1659	3375	0.00091
Streptomyces sp. GMY02	1333528	S	1707	732	2439	0.00066
Streptomyces sp. CMB-StM0423	2059884	S	1706	4771	6477	0.00174
Streptomyces sp. RPA4-2	2721244	S	1697	1571	3268	0.00088
Streptomyces sp. SAT1	1849967	S	1681	1678	3359	0.00090
Streptomyces sp. DSM 40868	2721173	S	1661	1851	3512	0.00095
Streptomyces sp. Go 40/10	2825844	S	1655	2476	4131	0.00111
