name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1927452	288512	2215964	0.15704
Kitasatospora	2063	G	18278	4174	22452	0.00159
Streptacidiphilus	228398	G	12674	2358	15032	0.00107
Yinghuangia	2805681	G	7712	806	8518	0.00060
Microbacterium	33882	G	172039	20683	192722	0.01366
Agromyces	33877	G	50301	8545	58846	0.00417
Curtobacterium	2034	G	23937	3487	27424	0.00194
Leifsonia	110932	G	22748	15897	38645	0.00274
Rathayibacter	33886	G	20649	3280	23929	0.00170
Protaetiibacter	2680004	G	18861	3903	22764	0.00161
Clavibacter	1573	G	15201	5705	20906	0.00148
Leucobacter	55968	G	14372	1852	16224	0.00115
Agrococcus	46352	G	13938	2653	16591	0.00118
Salinibacterium	235888	G	7738	919	8657	0.00061
Cryobacterium	69578	G	6013	593	6606	0.00047
Microterricola	518733	G	4442	770	5212	0.00037
Frondihabitans	447237	G	4412	489	4901	0.00035
Plantibacter	190323	G	4181	375	4556	0.00032
Microcella	337004	G	4095	1002	5097	0.00036
Herbiconiux	881616	G	3127	441	3568	0.00025
Cnuibacter	1759331	G	3044	465	3509	0.00025
Frigoribacterium	96492	G	2774	574	3348	0.00024
Mycetocola	76634	G	2717	236	2953	0.00021
Gryllotalpicola	1195526	G	2681	362	3043	0.00022
Subtercola	120212	G	2498	143	2641	0.00019
Humibacter	427753	G	2353	369	2722	0.00019
Chryseoglobus	1331730	G	2333	308	2641	0.00019
Amnibacterium	1029631	G	2126	359	2485	0.00018
Marisediminicola	1230698	G	1780	155	1935	0.00014
Diaminobutyricimonas	1433997	G	1631	214	1845	0.00013
Gulosibacter	256818	G	1521	300	1821	0.00013
Glaciihabitans	1649454	G	1470	82	1552	0.00011
Agreia	110934	G	1356	115	1471	0.00010
Arthrobacter	1663	G	270083	47178	317261	0.02248
Pseudarthrobacter	1742993	G	49010	11722	60732	0.00430
Kocuria	57493	G	13241	2665	15906	0.00113
Sinomonas	596707	G	9487	1651	11138	0.00079
Paenarthrobacter	1742992	G	6264	2416	8680	0.00062
Micrococcus	1269	G	6220	3026	9246	0.00066
Glutamicibacter	1742989	G	4330	950	5280	0.00037
Rothia	32207	G	2717	763	3480	0.00025
Citricoccus	169133	G	2119	367	2486	0.00018
Intrasporangium	53357	G	15248	2910	18158	0.00129
Janibacter	53457	G	14733	3197	17930	0.00127
Pedococcus	2805645	G	14125	3438	17563	0.00124
Phycicoccus	367298	G	13606	2998	16604	0.00118
Tetrasphaera	99479	G	9714	2093	11807	0.00084
Arsenicicoccus	267408	G	4534	1295	5829	0.00041
Cellulomonas	1707	G	54976	13934	68910	0.00488
Actinotalea	458839	G	3315	895	4210	0.00030
Oerskovia	162491	G	2653	634	3287	0.00023
Pseudactinotalea	1926259	G	2232	235	2467	0.00017
Paraoerskovia	665568	G	1714	328	2042	0.00014
Cellulosimicrobium	157920	G	16380	5255	21635	0.00153
Xylanimonas	186188	G	8054	1898	9952	0.00071
Isoptericola	254250	G	6040	2000	8040	0.00057
Ornithinimicrobium	125287	G	14241	2234	16475	0.00117
Serinicoccus	265976	G	10724	2214	12938	0.00092
Brachybacterium	43668	G	15194	1798	16992	0.00120
Dermabacter	36739	G	1087	429	1516	0.00011
Brevibacterium	1696	G	16274	2309	18583	0.00132
Dermacoccus	57495	G	4788	1230	6018	0.00043
Luteipulveratus	745364	G	3850	401	4251	0.00030
