name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	1838675	332981	2171656	0.14707
Microbacteriaceae	85023	F	422882	56010	478892	0.03243
Micrococcaceae	1268	F	251030	49045	300075	0.02032
Cellulomonadaceae	85016	F	86409	23511	109920	0.00744
Intrasporangiaceae	85021	F	75354	15844	91198	0.00618
Promicromonosporaceae	85017	F	40693	12843	53536	0.00363
Ornithinimicrobiaceae	2805590	F	33207	5702	38909	0.00264
Dermabacteraceae	85020	F	23532	3689	27221	0.00184
Brevibacteriaceae	85019	F	22263	3737	26000	0.00176
Dermacoccaceae	145357	F	16771	3198	19969	0.00135
Bogoriellaceae	145358	F	16745	4115	20860	0.00141
Ruaniaceae	1331736	F	13744	13932	27676	0.00187
Beutenbergiaceae	125316	F	9594	2471	12065	0.00082
Sanguibacteraceae	145360	F	6930	1753	8683	0.00059
Dermatophilaceae	85018	F	2892	232	3124	0.00021
Kytococcaceae	2805426	F	2803	2294	5097	0.00035
Nocardioidaceae	85015	F	697456	118543	815999	0.05526
Propionibacteriaceae	31957	F	75197	11383	86580	0.00586
Kribbellaceae	2726069	F	50471	6258	56729	0.00384
Actinopolymorphaceae	2805400	F	10995	1031	12026	0.00081
Mycobacteriaceae	1762	F	356744	39950	396694	0.02686
Nocardiaceae	85025	F	225169	36254	261423	0.01770
Corynebacteriaceae	1653	F	58786	14719	73505	0.00498
Gordoniaceae	85026	F	52332	9625	61957	0.00420
Tsukamurellaceae	85028	F	16301	3481	19782	0.00134
Dietziaceae	85029	F	9446	8718	18164	0.00123
Segniliparaceae	316606	F	1434	66	1500	0.00010
Pseudonocardiaceae	2070	F	580090	72403	652493	0.04419
Micromonosporaceae	28056	F	431656	52861	484517	0.03281
Thermomonosporaceae	2012	F	143476	22744	166220	0.01126
Streptosporangiaceae	2004	F	102555	14059	116614	0.00790
Nocardiopsaceae	83676	F	36676	4852	41528	0.00281
Geodermatophilaceae	85030	F	124028	25881	149909	0.01015
Actinomycetaceae	2049	F	38692	4731	43423	0.00294
Frankiaceae	74712	F	37555	3112	40667	0.00275
Nakamurellaceae	85031	F	28403	3633	32036	0.00217
Jiangellaceae	1217100	F	21793	3156	24949	0.00169
Bifidobacteriaceae	31953	F	14546	3254	17800	0.00121
Catenulisporaceae	414877	F	10331	1244	11575	0.00078
Jatrophihabitantaceae	2805416	F	7835	568	8403	0.00057
Glycomycetaceae	85034	F	5257	350	5607	0.00038
Kineosporiaceae	83778	F	5211	1190	6401	0.00043
Sporichthyaceae	85033	F	2993	1181	4174	0.00028
Actinopolysporaceae	622451	F	2412	204	2616	0.00018
Acidothermaceae	85032	F	1634	70	1704	0.00012
Conexibacteraceae	320583	F	163263	20221	183484	0.01243
Miltoncostaeaceae	2843199	F	33516	3630	37146	0.00252
Baekduiaceae	2600303	F	71506	9905	81411	0.00551
Rubrobacteraceae	84997	F	24554	896	25450	0.00172
Iamiaceae	633392	F	50281	5278	55559	0.00376
Ilumatobacteraceae	2448023	F	5468	283	5751	0.00039
Acidimicrobiaceae	84994	F	2031	133	2164	0.00015
Eggerthellaceae	1643826	F	12603	1683	14286	0.00097
Atopobiaceae	1643824	F	6599	1252	7851	0.00053
Coriobacteriaceae	84107	F	2736	551	3287	0.00022
Egibacteraceae	1747769	F	5470	264	5734	0.00039
Euzebyaceae	908622	F	4999	335	5334	0.00036
Egicoccaceae	1755824	F	4969	625	5594	0.00038
Bacillaceae	186817	F	59440	53999	113439	0.00768
Paenibacillaceae	186822	F	53017	3788	56805	0.00385
Alicyclobacillaceae	186823	F	5681	751	6432	0.00044
Planococcaceae	186818	F	2765	707	3472	0.00024
Thermoactinomycetaceae	186824	F	1597	1870	3467	0.00023
Staphylococcaceae	90964	F	1170	5363	6533	0.00044
Lactobacillaceae	33958	F	3814	1445	5259	0.00036
Streptococcaceae	1300	F	1363	757	2120	0.00014
Oscillospiraceae	216572	F	8472	2878	11350	0.00077
Clostridiales Family XVII. Incertae Sedis	539000	F	6618	1395	8013	0.00054
Lachnospiraceae	186803	F	2729	873	3602	0.00024
Symbiobacteriaceae	543349	F	2632	185	2817	0.00019
Clostridiaceae	31979	F	2095	312	2407	0.00016
Peptococcaceae	186807	F	1569	124	1693	0.00011
Thermoanaerobacteraceae	186814	F	3045	502	3547	0.00024
Selenomonadaceae	1843491	F	3138	153	3291	0.00022
Veillonellaceae	31977	F	1034	295	1329	0.00009
Limnochordaceae	1676650	F	2583	82	2665	0.00018
Deinococcaceae	183710	F	30216	1384	31600	0.00214
Thermaceae	188786	F	11305	544	11849	0.00080
Trueperaceae	332247	F	2299	97	2396	0.00016
Synechococcaceae	1890426	F	14103	1456	15559	0.00105
Prochlorococcaceae	2881426	F	3444	652	4096	0.00028
Nostocaceae	1162	F	2730	966	3696	0.00025
Calotrichaceae	2661849	F	1149	141	1290	0.00009
Leptolyngbyaceae	1890438	F	2880	219	3099	0.00021
Gloeobacteraceae	1890422	F	4301	92	4393	0.00030
Sphaerobacteraceae	85002	F	6029	287	6316	0.00043
Thermomicrobiaceae	189777	F	1545	26	1571	0.00011
Roseiflexaceae	1508635	F	4171	194	4365	0.00030
Chloroflexaceae	1106	F	1487	52	1539	0.00010
Ardenticatenaceae	1382930	F	3573	57	3630	0.00025
Tepidiformaceae	2682227	F	3488	117	3605	0.00024
Caldilineaceae	475964	F	1777	88	1865	0.00013
Ktedonosporobacteraceae	2692416	F	1545	36	1581	0.00011
Anaerolineaceae	292628	F	1310	822	2132	0.00014
Fimbriimonadaceae	1663426	F	2247	10	2257	0.00015
Bradyrhizobiaceae	41294	F	916884	69518	986402	0.06680
Phyllobacteriaceae	69277	F	197170	25591	222761	0.01509
Rhizobiaceae	82115	F	164915	40810	205725	0.01393
Methylobacteriaceae	119045	F	151407	17992	169399	0.01147
Hyphomicrobiaceae	45401	F	89560	6188	95748	0.00648
Xanthobacteraceae	335928	F	79790	10095	89885	0.00609
Boseaceae	2831100	F	40516	4846	45362	0.00307
Devosiaceae	2831106	F	28150	1943	30093	0.00204
Aurantimonadaceae	255475	F	26632	26391	53023	0.00359
Methylocystaceae	31993	F	19791	1292	21083	0.00143
Phreatobacteraceae	2843305	F	15855	2013	17868	0.00121
Stappiaceae	2821832	F	14686	2492	17178	0.00116
Beijerinckiaceae	45404	F	9541	521	10062	0.00068
Blastochloridaceae	2831090	F	9313	1676	10989	0.00074
Parvibaculaceae	2813035	F	8851	1727	10578	0.00072
Chelatococcaceae	2036754	F	8627	1457	10084	0.00068
Kaistiaceae	2831111	F	5638	1043	6681	0.00045
Amorphaceae	2685818	F	5631	476	6107	0.00041
Brucellaceae	118882	F	4995	1412	6407	0.00043
Lichenihabitantaceae	2723775	F	3398	126	3524	0.00024
Pleomorphomonadaceae	2843308	F	3196	424	3620	0.00025
Breoghaniaceae	2831104	F	3032	304	3336	0.00023
Sphingomonadaceae	41297	F	317676	43075	360751	0.02443
Erythrobacteraceae	335929	F	51325	8029	59354	0.00402
Sphingosinicellaceae	2820280	F	14387	904	15291	0.00104
Azospirillaceae	2829815	F	84420	7638	92058	0.00623
Acetobacteraceae	433	F	78803	8407	87210	0.00591
Rhodospirillaceae	41295	F	39735	152511	192246	0.01302
Stellaceae	2844601	F	8442	482	8924	0.00060
Elioraeaceae	2690195	F	4210	173	4383	0.00030
Thalassospiraceae	2844866	F	2450	150	2600	0.00018
