name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1407501	291145	1698646	0.11358
Micrococcales	85006	O	1031761	142468	1174229	0.07851
Corynebacteriales	85007	O	805582	90482	896064	0.05991
Propionibacteriales	85009	O	725656	125399	851055	0.05690
Pseudonocardiales	85010	O	507549	70000	577549	0.03862
Micromonosporales	85008	O	422776	54840	477616	0.03193
Streptosporangiales	85012	O	252556	37315	289871	0.01938
Geodermatophilales	1643682	O	104332	24183	128515	0.00859
Actinomycetales	2037	O	39774	5340	45114	0.00302
Frankiales	85013	O	36944	3328	40272	0.00269
Jiangellales	1217098	O	29079	4787	33866	0.00226
Nakamurellales	1643684	O	16941	2135	19076	0.00128
Bifidobacteriales	85004	O	15989	3513	19502	0.00130
Catenulisporales	414714	O	11503	1537	13040	0.00087
Jatrophihabitantales	2805415	O	8399	675	9074	0.00061
Glycomycetales	85014	O	5276	388	5664	0.00038
Kineosporiales	622452	O	4836	1227	6063	0.00041
Sporichthyales	2495578	O	3054	1341	4395	0.00029
Actinopolysporales	622450	O	2586	243	2829	0.00019
Acidothermales	1643683	O	1745	82	1827	0.00012
Solirubrobacterales	588673	O	134299	18050	152349	0.01019
Miltoncostaeales	2843198	O	34587	4203	38790	0.00259
Rubrobacterales	84996	O	75542	8751	84293	0.00564
Acidimicrobiales	84993	O	52546	5295	57841	0.00387
Eggerthellales	1643822	O	14077	2154	16231	0.00109
Coriobacteriales	84999	O	10218	1931	12149	0.00081
Egibacterales	1747768	O	5694	308	6002	0.00040
Egicoccales	1755823	O	5157	728	5885	0.00039
Euzebyales	908621	O	5151	387	5538	0.00037
Bacillales	1385	O	177028	76998	254026	0.01698
Lactobacillales	186826	O	8672	3872	12544	0.00084
Eubacteriales	186802	O	46287	10236	56523	0.00378
Thermoanaerobacterales	68295	O	4734	615	5349	0.00036
Selenomonadales	909929	O	6078	367	6445	0.00043
Veillonellales	1843489	O	1316	339	1655	0.00011
Limnochordales	1676649	O	2936	102	3038	0.00020
Erysipelotrichales	526525	O	1300	456	1756	0.00012
Deinococcales	118964	O	34373	1985	36358	0.00243
Thermales	68933	O	13320	698	14018	0.00094
Trueperales	2762275	O	2507	114	2621	0.00018
Synechococcales	1890424	O	21997	1258	23255	0.00155
Nostocales	1161	O	8334	512	8846	0.00059
